V1,V5,V6,V20,V21,V8,V14,V15,V17,V18,V19,V22,label
239.0,6.0,29.0,31.0,80.0,2,2,0,1,0,0,19,0
275.0,7.0,31.0,58.0,6.0,2,2,0,2,1,1,19,1
98.0,8.0,15.0,402.0,4.0,2,2,0,2,1,1,19,1
243.0,0.0,6.0,10.0,291.0,2,2,0,1,0,0,19,1
98.0,10.0,23.0,399.0,3.0,2,0,0,2,1,0,19,1
243.0,1.0,6.0,10.0,411.0,2,2,0,1,1,1,19,0
293.0,1.0,11.0,175.0,281.0,2,2,0,1,1,0,19,1
76.0,9.0,11.0,402.0,73.0,2,2,0,0,0,0,19,0
158.0,5.0,18.0,76.0,7.0,2,0,0,2,1,0,19,0
272.0,4.0,18.0,15.0,338.0,2,0,0,1,0,0,0,0
87.0,10.0,72.0,384.0,173.0,2,0,0,1,1,0,19,0
83.0,2.0,6.0,381.0,16.0,2,0,0,2,0,0,19,0
251.0,7.0,10.0,44.0,493.0,2,0,0,1,0,0,19,1
301.0,2.0,12.0,56.0,366.0,2,2,0,1,1,1,19,1
237.0,1.0,9.0,30.0,2.0,2,2,0,0,0,0,19,1
158.0,11.0,35.0,296.0,208.0,2,2,0,2,1,1,19,0
293.0,0.0,5.0,175.0,36.0,2,2,0,2,1,1,19,1
398.0,13.0,40.0,190.0,297.0,2,2,0,1,1,1,19,0
167.0,10.0,40.0,272.0,518.0,2,0,0,1,1,0,19,1
294.0,3.0,9.0,56.0,33.0,2,2,0,0,0,0,19,1
237.0,20.0,32.0,14.0,8.0,2,0,0,2,1,0,7,0
270.0,1.0,8.0,19.0,21.0,2,0,0,2,1,1,19,0
91.0,6.0,7.0,353.0,175.0,2,0,0,1,1,0,19,0
217.0,12.0,17.0,32.0,30.0,2,2,0,2,1,0,19,0
101.0,5.0,14.0,369.0,294.0,2,0,0,1,1,0,19,0
287.0,1.0,39.0,185.0,284.0,2,0,0,2,1,0,19,0
254.0,10.0,32.0,28.0,7.0,2,0,0,1,0,0,19,0
192.0,4.0,17.0,61.0,79.0,2,0,0,0,0,0,19,0
133.0,36.0,47.0,296.0,303.0,2,0,0,1,1,0,19,1
188.0,3.0,5.0,40.0,358.0,2,2,0,2,1,1,19,0
92.0,3.0,28.0,338.0,300.0,2,0,0,1,0,0,19,0
94.0,3.0,6.0,391.0,26.0,2,2,0,2,1,1,19,1
76.0,7.0,14.0,346.0,20.0,2,2,0,2,0,0,19,0
296.0,11.0,16.0,128.0,26.0,2,2,0,2,1,1,19,1
622.0,0.0,6.0,2.0,330.0,0,1,0,2,1,1,19,0
246.0,18.0,30.0,18.0,356.0,2,2,0,1,0,0,19,0
248.0,2.0,21.0,1.0,24.0,2,2,0,2,0,0,19,0
182.0,28.0,34.0,306.0,3.0,2,2,0,2,0,0,19,1
324.0,13.0,14.0,199.0,162.0,2,0,0,2,0,0,19,0
215.0,4.0,17.0,47.0,96.0,2,2,0,2,0,0,19,0
89.0,7.0,10.0,357.0,1.0,2,0,0,1,1,0,9,1
295.0,3.0,11.0,9.0,86.0,2,0,0,1,0,0,19,0
204.0,4.0,9.0,2.0,39.0,2,2,0,2,0,0,19,0
114.0,23.0,68.0,388.0,173.0,2,2,0,1,1,0,19,0
363.0,0.0,28.0,4.0,87.0,0,1,0,2,1,1,19,1
92.0,18.0,22.0,380.0,4.0,2,0,0,2,0,0,19,0
226.0,2.0,13.0,130.0,30.0,2,2,0,2,1,0,19,1
249.0,5.0,10.0,6.0,493.0,2,0,0,1,0,0,19,1
398.0,7.0,24.0,196.0,194.0,2,2,0,1,1,1,19,0
274.0,1.0,17.0,43.0,42.0,2,0,0,2,1,0,19,0
130.0,2.0,25.0,402.0,20.0,2,2,0,0,1,1,19,0
84.0,2.0,14.0,338.0,65.0,2,1,0,1,0,0,19,1
243.0,8.0,17.0,11.0,229.0,2,2,0,1,0,0,19,1
98.0,4.0,6.0,399.0,95.0,2,0,0,2,0,0,19,0
781.0,0.0,5.0,2.0,198.0,0,1,0,1,1,1,19,0
248.0,2.0,12.0,2.0,35.0,2,2,0,1,0,0,19,0
97.0,10.0,25.0,330.0,208.0,2,0,0,2,1,1,19,0
225.0,18.0,23.0,6.0,28.0,2,2,0,2,1,1,19,1
98.0,20.0,71.0,372.0,173.0,2,0,0,1,1,0,19,0
241.0,6.0,10.0,1.0,1.0,2,2,0,2,0,0,19,1
185.0,0.0,28.0,131.0,26.0,2,2,0,2,0,0,19,1
188.0,5.0,9.0,37.0,1.0,2,2,0,0,0,0,19,0
256.0,2.0,7.0,1.0,364.0,2,0,0,0,1,1,19,0
198.0,8.0,30.0,6.0,191.0,2,2,0,1,0,0,19,0
291.0,8.0,18.0,176.0,2.0,2,2,0,2,1,1,19,1
249.0,5.0,9.0,46.0,1.0,2,0,0,2,0,0,19,0
206.0,2.0,4.0,35.0,33.0,2,2,0,2,1,0,19,0
72.0,4.0,24.0,336.0,388.0,2,0,0,2,0,0,19,0
95.0,0.0,9.0,402.0,66.0,2,2,0,2,1,1,19,0
82.0,28.0,39.0,393.0,213.0,2,2,0,2,1,1,19,0
803.0,0.0,25.0,107.0,162.0,0,1,0,2,1,1,19,1
89.0,2.0,28.0,355.0,49.0,2,1,0,2,1,0,19,1
214.0,6.0,7.0,4.0,46.0,2,2,0,2,1,0,19,0
257.0,1.0,10.0,2.0,83.0,2,2,0,0,0,0,19,1
111.0,30.0,39.0,403.0,284.0,2,2,0,2,1,0,19,0
293.0,3.0,6.0,171.0,18.0,2,2,0,0,1,1,19,0
280.0,0.0,17.0,4.0,27.0,2,2,0,0,0,0,19,1
238.0,2.0,11.0,295.0,281.0,2,2,0,1,1,0,19,1
99.0,22.0,38.0,375.0,285.0,2,0,0,2,1,0,19,0
172.0,15.0,38.0,250.0,208.0,2,0,0,2,1,1,19,0
203.0,6.0,9.0,42.0,77.0,2,2,0,0,0,0,19,0
239.0,0.0,9.0,19.0,56.0,2,2,0,1,0,0,19,0
246.0,4.0,34.0,216.0,211.0,2,0,0,2,1,1,19,0
82.0,0.0,12.0,332.0,86.0,2,2,0,1,0,0,19,1
91.0,2.0,14.0,353.0,251.0,2,0,0,1,1,0,19,1
262.0,1.0,8.0,54.0,1.0,2,2,0,1,0,0,19,1
99.0,47.0,71.0,395.0,170.0,2,2,0,1,1,0,19,0
293.0,0.0,22.0,177.0,46.0,2,2,0,2,0,0,19,1
193.0,1.0,4.0,42.0,238.0,2,0,0,1,1,0,19,1
222.0,7.0,17.0,93.0,29.0,2,2,0,2,1,1,19,0
289.0,0.0,8.0,16.0,282.0,2,0,0,1,0,0,19,0
76.0,14.0,21.0,355.0,53.0,2,2,0,2,1,1,19,0
240.0,0.0,4.0,44.0,41.0,2,2,0,2,1,0,19,0
312.0,2.0,11.0,250.0,184.0,2,2,0,1,1,0,19,0
199.0,5.0,31.0,2.0,6.0,2,0,0,0,1,1,19,1
319.0,5.0,21.0,141.0,11.0,2,2,0,2,1,0,19,0
210.0,0.0,26.0,294.0,43.0,2,2,0,2,1,0,19,0
223.0,0.0,5.0,63.0,11.0,2,2,0,0,0,0,19,0
108.0,3.0,14.0,392.0,251.0,2,0,0,1,1,0,19,1
91.0,3.0,6.0,349.0,65.0,2,0,0,0,1,0,19,0
268.0,1.0,4.0,72.0,50.0,2,0,0,2,1,0,19,1
257.0,3.0,5.0,2.0,335.0,2,2,0,1,1,0,19,1
257.0,0.0,12.0,1.0,9.0,2,2,0,0,0,0,19,0
227.0,11.0,16.0,61.0,13.0,2,2,0,2,1,0,19,1
363.0,0.0,7.0,3.0,61.0,0,1,0,2,1,1,19,1
180.0,3.0,13.0,238.0,44.0,2,0,0,2,1,1,19,1
243.0,1.0,10.0,12.0,1.0,2,2,0,1,0,0,19,0
272.0,7.0,12.0,16.0,65.0,2,0,0,0,1,1,19,0
273.0,8.0,13.0,168.0,88.0,2,0,0,1,0,0,19,1
293.0,2.0,24.0,172.0,55.0,2,2,0,2,0,0,19,0
355.0,8.0,12.0,279.0,14.0,2,2,0,2,0,0,19,1
812.0,0.0,12.0,1.0,367.0,0,1,0,1,1,1,19,1
255.0,5.0,8.0,50.0,2.0,2,0,0,1,0,0,19,1
243.0,1.0,10.0,11.0,13.0,2,2,0,1,0,0,19,1
311.0,5.0,16.0,109.0,555.0,2,2,0,1,0,0,13,0
200.0,25.0,32.0,35.0,8.0,2,2,0,2,1,0,7,0
302.0,7.0,27.0,86.0,27.0,2,0,0,2,0,0,19,1
210.0,5.0,22.0,16.0,65.0,2,0,0,1,1,1,19,1
267.0,0.0,8.0,31.0,271.0,2,2,0,1,0,0,19,1
293.0,3.0,5.0,177.0,8.0,2,2,0,0,0,0,19,0
194.0,1.0,38.0,10.0,16.0,2,0,0,1,0,0,19,1
253.0,0.0,6.0,4.0,90.0,2,0,0,2,1,0,19,1
57.0,4.0,19.0,402.0,337.0,2,0,0,1,0,0,19,0
342.0,1.0,15.0,76.0,90.0,2,0,0,0,1,1,19,1
848.0,0.0,5.0,42.0,177.0,0,1,0,1,1,0,19,1
239.0,20.0,30.0,20.0,42.0,2,2,0,2,1,1,19,1
198.0,3.0,4.0,153.0,26.0,2,0,0,2,1,1,19,0
84.0,9.0,38.0,364.0,208.0,2,0,0,2,1,1,19,0
80.0,7.0,71.0,395.0,170.0,2,0,0,1,1,0,19,0
254.0,4.0,9.0,29.0,12.0,2,0,0,2,1,0,19,1
197.0,8.0,17.0,27.0,58.0,2,2,0,1,0,0,19,1
239.0,5.0,22.0,4.0,124.0,2,1,0,2,1,1,19,0
205.0,11.0,17.0,46.0,31.0,2,2,0,2,0,0,19,0
74.0,10.0,25.0,326.0,31.0,2,0,0,2,0,0,19,0
92.0,16.0,24.0,349.0,12.0,2,2,0,0,0,0,19,0
130.0,5.0,13.0,360.0,517.0,2,2,0,1,1,0,19,1
92.0,10.0,20.0,346.0,517.0,2,2,0,1,1,0,19,0
84.0,9.0,15.0,335.0,58.0,2,1,0,0,1,0,19,1
239.0,1.0,4.0,1.0,202.0,2,1,0,1,0,0,19,0
243.0,5.0,12.0,13.0,367.0,2,2,0,1,1,1,19,1
271.0,12.0,30.0,46.0,301.0,2,0,0,1,1,0,19,1
160.0,8.0,10.0,111.0,2.0,2,0,0,2,0,0,19,1
375.0,11.0,26.0,164.0,30.0,2,0,0,2,0,0,19,1
237.0,1.0,17.0,21.0,35.0,2,0,0,2,0,0,19,0
358.0,12.0,13.0,79.0,17.0,0,1,0,0,1,1,19,0
280.0,4.0,9.0,55.0,27.0,2,2,0,0,0,0,19,0
277.0,0.0,9.0,21.0,1.0,2,0,0,2,0,0,19,1
315.0,22.0,38.0,172.0,16.0,2,0,0,1,0,0,19,1
192.0,11.0,23.0,72.0,1.0,2,2,0,2,0,0,19,0
90.0,1.0,11.0,190.0,8.0,2,0,0,2,1,1,19,1
684.0,4.0,11.0,12.0,15.0,0,1,0,0,1,1,19,0
97.0,8.0,9.0,286.0,52.0,2,0,0,2,1,0,19,0
258.0,12.0,40.0,283.0,212.0,2,0,0,2,1,1,19,0
101.0,5.0,12.0,387.0,10.0,2,0,0,1,0,0,19,1
292.0,5.0,12.0,219.0,86.0,2,0,0,1,0,0,19,1
97.0,6.0,10.0,381.0,81.0,2,2,0,1,0,0,19,1
193.0,5.0,17.0,20.0,35.0,2,2,0,2,0,0,19,1
180.0,1.0,26.0,237.0,31.0,2,0,0,1,0,0,19,1
90.0,5.0,7.0,185.0,13.0,2,0,0,0,1,1,9,0
814.0,8.0,25.0,35.0,163.0,0,1,0,2,1,1,19,0
260.0,4.0,17.0,24.0,228.0,2,0,0,1,0,0,19,1
220.0,0.0,22.0,181.0,3.0,2,0,0,2,1,1,19,1
89.0,4.0,5.0,358.0,308.0,2,0,0,1,1,1,19,0
211.0,23.0,38.0,199.0,285.0,2,0,0,2,1,0,19,0
83.0,4.0,6.0,380.0,14.0,2,0,0,2,1,1,19,0
432.0,2.0,7.0,123.0,41.0,2,2,0,0,0,0,19,0
168.0,0.0,7.0,402.0,12.0,2,2,0,2,0,0,19,1
365.0,11.0,42.0,220.0,207.0,2,0,0,2,1,1,19,0
101.0,2.0,6.0,387.0,46.0,2,0,0,2,0,0,19,1
262.0,1.0,17.0,16.0,120.0,2,0,0,2,0,0,19,0
230.0,7.0,17.0,5.0,228.0,2,0,0,1,0,0,19,1
233.0,4.0,8.0,92.0,34.0,2,0,0,2,1,0,19,1
229.0,4.0,8.0,10.0,78.0,2,2,0,2,0,0,19,1
271.0,0.0,8.0,50.0,3.0,2,0,0,2,0,0,19,0
226.0,9.0,16.0,25.0,232.0,2,2,0,1,0,0,19,1
277.0,13.0,31.0,4.0,299.0,2,2,0,1,1,0,19,1
101.0,10.0,15.0,357.0,45.0,2,2,0,2,0,0,19,0
211.0,2.0,17.0,55.0,2.0,2,0,0,2,1,1,19,1
241.0,1.0,10.0,1.0,21.0,2,2,0,2,0,0,19,1
211.0,5.0,39.0,281.0,284.0,2,2,0,2,1,0,19,0
80.0,7.0,12.0,402.0,190.0,2,0,0,1,1,0,19,0
206.0,1.0,4.0,32.0,15.0,2,1,0,2,0,0,19,1
192.0,6.0,42.0,38.0,16.0,2,0,0,2,1,1,19,1
211.0,2.0,16.0,27.0,157.0,2,0,0,2,1,0,19,1
303.0,9.0,12.0,135.0,357.0,2,0,0,2,1,1,19,0
257.0,0.0,15.0,1.0,4.0,2,2,0,2,1,1,19,1
94.0,10.0,38.0,319.0,16.0,2,1,0,1,0,0,19,1
293.0,19.0,39.0,218.0,211.0,2,2,0,2,1,1,19,0
235.0,6.0,17.0,37.0,229.0,2,2,0,1,0,0,19,1
237.0,5.0,9.0,59.0,63.0,2,2,0,2,0,0,19,1
248.0,8.0,17.0,27.0,247.0,2,0,0,2,0,0,19,0
162.0,12.0,14.0,258.0,62.0,2,0,0,0,1,1,19,0
180.0,1.0,10.0,241.0,508.0,2,0,0,1,1,1,19,0
91.0,1.0,45.0,354.0,6.0,2,0,0,2,1,0,19,1
239.0,1.0,21.0,1.0,6.0,2,1,0,2,1,1,19,0
293.0,6.0,11.0,177.0,20.0,2,2,0,2,0,0,19,1
192.0,2.0,5.0,65.0,23.0,2,0,0,2,0,0,19,1
332.0,5.0,8.0,66.0,359.0,2,0,0,1,1,0,19,0
302.0,2.0,18.0,34.0,6.0,2,0,0,1,0,0,19,0
257.0,0.0,8.0,2.0,60.0,2,2,0,0,0,0,19,0
304.0,0.0,4.0,12.0,35.0,2,2,0,2,0,0,19,1
91.0,20.0,24.0,374.0,2.0,2,0,0,2,1,1,19,1
895.0,0.0,10.0,2.0,172.0,0,1,0,1,1,0,19,0
109.0,13.0,68.0,378.0,175.0,2,2,0,1,1,0,19,0
247.0,3.0,8.0,42.0,27.0,2,2,0,0,0,0,19,0
246.0,7.0,13.0,7.0,481.0,2,2,0,1,1,1,19,1
376.0,5.0,27.0,123.0,27.0,2,0,0,2,0,0,19,1
273.0,27.0,39.0,166.0,2.0,2,0,0,2,1,1,19,1
101.0,1.0,6.0,351.0,26.0,2,0,0,2,1,1,19,1
835.0,12.0,25.0,46.0,20.0,0,1,0,0,1,1,19,0
322.0,11.0,45.0,126.0,207.0,2,0,0,2,1,1,19,0
148.0,29.0,47.0,312.0,303.0,2,2,0,1,1,0,19,1
624.0,4.0,12.0,69.0,367.0,0,1,0,1,1,1,19,1
225.0,8.0,14.0,2.0,32.0,2,2,0,1,0,0,19,1
223.0,1.0,5.0,36.0,294.0,2,2,0,1,1,0,19,1
253.0,0.0,10.0,5.0,2.0,2,0,0,2,1,0,19,0
76.0,7.0,9.0,353.0,48.0,2,2,0,0,1,1,19,0
180.0,5.0,22.0,245.0,11.0,2,0,0,2,0,0,19,1
246.0,0.0,9.0,9.0,30.0,2,2,0,2,0,0,19,0
268.0,0.0,9.0,46.0,102.0,2,0,0,0,0,0,19,0
94.0,8.0,18.0,326.0,338.0,2,2,0,1,1,0,19,1
249.0,10.0,19.0,2.0,16.0,2,0,0,1,0,0,19,1
319.0,4.0,22.0,141.0,14.0,2,2,0,2,0,0,19,1
261.0,6.0,9.0,78.0,288.0,2,2,0,1,1,0,19,1
103.0,8.0,13.0,329.0,12.0,2,2,0,1,0,0,19,1
365.0,15.0,30.0,64.0,333.0,2,2,0,1,1,1,19,0
91.0,0.0,14.0,346.0,205.0,2,0,0,2,0,0,19,0
98.0,4.0,6.0,372.0,27.0,2,2,0,2,1,1,19,1
308.0,13.0,16.0,111.0,43.0,2,0,0,2,1,1,19,1
257.0,3.0,8.0,149.0,27.0,2,2,0,2,1,0,19,0
246.0,8.0,20.0,6.0,45.0,2,2,0,2,0,0,19,0
191.0,1.0,8.0,103.0,23.0,2,2,0,2,1,1,19,0
123.0,35.0,41.0,392.0,305.0,2,2,0,2,1,1,19,0
257.0,11.0,16.0,88.0,28.0,2,0,0,2,1,1,19,0
452.0,0.0,4.0,63.0,9.0,2,2,0,2,1,0,19,1
901.0,8.0,25.0,132.0,160.0,0,1,0,2,1,1,19,0
180.0,3.0,5.0,245.0,1.0,2,0,0,2,1,0,3,1
236.0,4.0,21.0,1.0,53.0,2,0,0,1,0,0,19,1
171.0,1.0,5.0,191.0,29.0,2,2,0,2,1,1,19,1
97.0,1.0,6.0,384.0,5.0,2,2,0,2,0,0,19,1
240.0,1.0,4.0,29.0,1.0,2,0,0,0,1,0,19,0
214.0,1.0,4.0,9.0,1.0,2,2,0,2,0,0,19,0
239.0,1.0,6.0,3.0,1.0,2,1,0,0,0,0,19,1
878.0,0.0,10.0,137.0,176.0,0,1,0,1,1,0,19,0
243.0,1.0,8.0,3.0,162.0,2,2,0,2,1,1,19,0
84.0,24.0,61.0,370.0,174.0,2,2,0,1,1,0,19,0
265.0,9.0,23.0,212.0,386.0,2,0,0,2,0,0,19,0
227.0,4.0,8.0,59.0,2.0,2,2,0,0,0,0,19,1
214.0,7.0,17.0,28.0,58.0,2,0,0,1,0,0,19,1
84.0,3.0,12.0,339.0,293.0,2,1,0,1,1,0,19,0
230.0,6.0,9.0,5.0,40.0,2,2,0,0,0,0,19,1
205.0,5.0,9.0,15.0,21.0,2,0,0,2,1,1,19,0
129.0,16.0,23.0,324.0,265.0,2,0,0,1,0,0,19,0
351.0,1.0,4.0,222.0,1.0,2,0,0,0,1,0,19,1
130.0,1.0,13.0,402.0,40.0,2,2,0,0,1,1,19,0
257.0,0.0,6.0,1.0,27.0,2,2,0,2,1,1,19,1
250.0,12.0,29.0,3.0,32.0,2,2,0,2,1,0,19,0
91.0,15.0,22.0,352.0,1.0,2,0,0,2,1,0,19,1
283.0,3.0,4.0,29.0,11.0,2,2,0,1,0,0,19,0
76.0,24.0,44.0,385.0,205.0,2,2,0,2,1,1,19,0
253.0,0.0,6.0,3.0,108.0,2,0,0,2,0,0,19,1
83.0,12.0,13.0,375.0,208.0,2,0,0,1,1,0,19,0
212.0,7.0,9.0,91.0,29.0,2,2,0,2,1,1,19,0
200.0,2.0,4.0,35.0,7.0,2,2,0,2,1,1,19,1
96.0,12.0,43.0,347.0,91.0,2,0,0,2,0,0,19,0
76.0,8.0,23.0,354.0,3.0,2,2,0,1,0,0,19,1
285.0,0.0,16.0,88.0,13.0,2,2,0,2,1,0,19,1
243.0,1.0,6.0,10.0,291.0,2,2,0,1,0,0,19,1
242.0,5.0,9.0,3.0,243.0,2,2,0,1,1,1,19,1
242.0,2.0,5.0,37.0,11.0,2,0,0,2,1,1,19,0
97.0,30.0,39.0,386.0,2.0,2,2,0,2,1,1,19,1
246.0,22.0,29.0,58.0,27.0,2,0,0,2,1,1,19,1
325.0,15.0,39.0,115.0,208.0,2,2,0,2,1,1,19,0
253.0,0.0,41.0,6.0,11.0,2,0,0,1,0,0,19,1
94.0,7.0,13.0,327.0,12.0,2,2,0,1,0,0,19,1
293.0,1.0,10.0,171.0,147.0,2,2,0,2,1,0,19,1
250.0,6.0,31.0,2.0,6.0,2,2,0,2,1,1,19,1
398.0,1.0,22.0,196.0,6.0,2,2,0,2,1,0,19,1
243.0,1.0,6.0,10.0,4.0,2,2,0,1,0,0,19,1
502.0,15.0,29.0,126.0,48.0,2,2,0,0,0,0,19,1
76.0,1.0,25.0,402.0,20.0,2,2,0,0,1,1,19,0
101.0,5.0,13.0,329.0,65.0,2,2,0,0,0,0,19,0
89.0,19.0,22.0,360.0,11.0,2,0,0,2,0,0,19,1
261.0,24.0,29.0,3.0,48.0,2,2,0,0,0,0,19,1
398.0,10.0,22.0,194.0,1.0,2,2,0,2,1,0,19,1
150.0,20.0,42.0,378.0,207.0,2,2,0,2,1,1,19,0
277.0,27.0,31.0,66.0,6.0,2,0,0,0,1,1,19,1
300.0,1.0,35.0,172.0,303.0,2,2,0,2,1,1,15,0
280.0,3.0,32.0,4.0,27.0,2,2,0,0,1,0,19,1
170.0,0.0,8.0,48.0,297.0,2,2,0,1,1,0,19,1
874.0,0.0,2.0,27.0,173.0,0,1,0,1,1,1,19,0
261.0,3.0,12.0,12.0,367.0,2,0,0,1,1,1,19,1
90.0,1.0,11.0,184.0,219.0,2,0,0,1,1,1,19,1
92.0,9.0,24.0,348.0,35.0,2,2,0,2,1,1,19,0
293.0,0.0,10.0,15.0,2.0,2,2,0,2,0,0,19,1
206.0,3.0,5.0,28.0,13.0,2,2,0,0,1,1,19,0
253.0,0.0,5.0,5.0,562.0,2,0,0,0,0,0,19,0
80.0,3.0,23.0,404.0,17.0,2,0,0,2,1,0,19,0
239.0,1.0,12.0,2.0,35.0,2,1,0,1,0,0,19,1
94.0,22.0,25.0,381.0,160.0,2,0,0,2,1,1,19,1
406.0,0.0,9.0,2.0,78.0,0,1,0,1,1,1,19,0
253.0,0.0,11.0,4.0,111.0,2,0,0,1,1,0,19,1
106.0,6.0,12.0,334.0,11.0,2,2,0,1,0,0,19,0
257.0,3.0,10.0,2.0,3.0,2,2,0,0,0,0,19,0
274.0,4.0,9.0,85.0,301.0,2,2,0,1,1,0,19,1
246.0,3.0,31.0,6.0,94.0,2,2,0,2,0,0,19,0
280.0,7.0,16.0,6.0,382.0,2,2,0,2,0,0,19,0
388.0,8.0,18.0,12.0,338.0,0,1,0,1,1,0,19,1
106.0,20.0,23.0,391.0,163.0,2,0,0,2,1,1,19,0
76.0,9.0,10.0,352.0,93.0,2,2,0,2,0,0,19,0
98.0,1.0,22.0,400.0,11.0,2,0,0,2,0,0,19,1
76.0,8.0,14.0,354.0,14.0,2,2,0,0,0,0,19,1
251.0,6.0,17.0,16.0,94.0,2,0,0,0,0,0,19,0
207.0,2.0,4.0,24.0,43.0,2,2,0,1,1,1,19,0
180.0,3.0,5.0,239.0,5.0,2,0,0,0,0,0,19,1
98.0,26.0,38.0,393.0,16.0,2,0,0,1,0,0,19,1
238.0,7.0,10.0,297.0,137.0,2,2,0,2,1,1,19,1
95.0,3.0,6.0,402.0,4.0,2,2,0,1,0,0,19,1
250.0,1.0,4.0,4.0,9.0,2,2,0,0,1,0,19,1
122.0,0.0,15.0,366.0,3.0,2,0,0,1,0,0,19,0
196.0,20.0,21.0,100.0,112.0,2,0,0,2,1,1,19,0
332.0,2.0,8.0,62.0,49.0,2,0,0,0,0,0,19,0
262.0,2.0,30.0,87.0,301.0,2,0,0,1,1,0,19,1
254.0,3.0,9.0,62.0,301.0,2,0,0,1,1,0,19,1
243.0,0.0,41.0,3.0,9.0,2,2,0,2,1,1,19,1
398.0,5.0,10.0,196.0,6.0,2,2,0,2,1,1,19,1
167.0,0.0,4.0,49.0,238.0,2,2,0,1,1,0,19,1
83.0,13.0,23.0,380.0,386.0,2,0,0,2,0,0,19,0
293.0,1.0,5.0,173.0,5.0,2,2,0,0,0,0,19,1
242.0,7.0,12.0,1.0,553.0,2,2,0,1,1,1,19,0
292.0,3.0,12.0,222.0,26.0,2,2,0,2,1,1,19,1
267.0,8.0,17.0,34.0,35.0,2,2,0,2,0,0,19,1
278.0,3.0,9.0,24.0,13.0,2,2,0,0,0,0,19,1
283.0,2.0,17.0,101.0,31.0,2,0,0,2,0,0,19,0
230.0,0.0,8.0,5.0,33.0,2,2,0,2,1,0,19,0
231.0,0.0,13.0,43.0,197.0,2,2,0,1,1,1,19,1
119.0,6.0,12.0,301.0,10.0,2,0,0,1,0,0,19,1
240.0,8.0,16.0,77.0,43.0,2,2,0,2,1,1,19,1
238.0,4.0,21.0,294.0,75.0,2,2,0,2,1,1,19,0
233.0,5.0,9.0,97.0,35.0,2,0,0,2,1,0,19,0
268.0,1.0,8.0,19.0,297.0,2,0,0,1,1,0,19,1
197.0,2.0,4.0,54.0,131.0,2,0,0,2,0,0,19,0
253.0,0.0,11.0,2.0,222.0,2,0,0,1,0,0,19,0
90.0,3.0,7.0,190.0,34.0,2,0,0,2,1,0,19,0
243.0,0.0,26.0,4.0,31.0,2,2,0,1,0,0,19,1
295.0,1.0,12.0,219.0,31.0,2,2,0,0,0,0,19,1
180.0,5.0,18.0,237.0,338.0,2,0,0,1,1,0,19,1
295.0,4.0,10.0,4.0,81.0,2,0,0,1,0,0,19,1
229.0,2.0,36.0,227.0,304.0,2,0,0,1,1,0,0,1
91.0,6.0,26.0,347.0,31.0,2,0,0,1,0,0,19,1
95.0,37.0,47.0,351.0,303.0,2,2,0,1,1,0,19,1
207.0,3.0,17.0,49.0,228.0,2,0,0,1,0,0,19,1
74.0,9.0,12.0,328.0,292.0,2,0,0,1,0,0,19,1
107.0,1.0,9.0,338.0,29.0,2,2,0,2,1,1,19,0
82.0,3.0,18.0,359.0,377.0,2,0,0,2,1,1,19,1
243.0,3.0,8.0,7.0,379.0,2,2,0,1,1,1,19,0
246.0,6.0,10.0,8.0,5.0,2,2,0,2,1,0,19,1
98.0,0.0,12.0,392.0,290.0,2,0,0,1,0,0,19,1
226.0,26.0,29.0,39.0,27.0,2,2,0,2,1,1,19,1
286.0,5.0,8.0,65.0,297.0,2,2,0,1,1,0,19,1
323.0,2.0,9.0,47.0,301.0,2,0,0,1,1,0,19,1
89.0,7.0,47.0,357.0,303.0,2,0,0,1,1,0,19,1
275.0,12.0,15.0,171.0,46.0,2,0,0,1,0,0,19,0
351.0,9.0,14.0,216.0,298.0,2,0,0,1,0,0,19,1
76.0,12.0,15.0,350.0,58.0,2,2,0,0,1,0,19,1
229.0,21.0,30.0,221.0,356.0,2,0,0,1,0,0,19,1
351.0,5.0,10.0,220.0,137.0,2,0,0,2,1,1,19,1
182.0,1.0,8.0,2.0,5.0,2,0,0,2,1,0,19,1
198.0,4.0,33.0,7.0,4.0,2,2,0,1,0,0,19,1
294.0,11.0,21.0,101.0,382.0,2,2,0,1,1,1,19,1
293.0,0.0,6.0,179.0,269.0,2,2,0,1,0,0,19,0
295.0,9.0,22.0,227.0,11.0,2,2,0,2,0,0,19,1
103.0,1.0,22.0,335.0,95.0,2,2,0,2,0,0,19,0
248.0,0.0,33.0,26.0,4.0,2,2,0,1,0,0,19,1
263.0,3.0,8.0,223.0,210.0,2,2,0,1,0,0,13,1
288.0,2.0,30.0,6.0,42.0,2,2,0,2,1,1,19,1
196.0,4.0,30.0,105.0,333.0,2,0,0,1,1,1,19,0
398.0,2.0,4.0,190.0,16.0,2,2,0,1,0,0,19,1
257.0,0.0,25.0,1.0,121.0,2,2,0,2,1,1,5,1
180.0,3.0,6.0,242.0,156.0,2,0,0,2,0,0,19,0
226.0,2.0,9.0,77.0,68.0,2,0,0,0,1,0,19,1
277.0,6.0,8.0,114.0,160.0,2,2,0,2,0,0,19,0
185.0,12.0,28.0,107.0,28.0,2,0,0,2,0,0,19,1
207.0,10.0,11.0,1.0,6.0,2,2,0,1,0,0,19,0
293.0,1.0,6.0,178.0,1.0,2,2,0,2,0,0,19,0
225.0,33.0,44.0,7.0,362.0,2,2,0,1,0,0,19,0
247.0,8.0,13.0,203.0,23.0,2,2,0,2,0,0,19,0
