N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,label
66.0,3376.0,25.0,27.0,3.0,0.0,0.0,22.0,0.0,8.0,2.0,34.0,0.411985187306913,1
66.0,15.0,5.0,3.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,1.05714931610548,0
128.0,689.0,42.0,18.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,124.0,0.594368207936839,0
800.0,1777.0,118.0,210.0,31.0,0.0,0.0,1.0,1.0,6.0,12.0,768.0,1.20440316450483,0
441.0,2034.0,160.0,195.0,5.0,0.0,0.0,3.0,23.0,9.0,65.0,303.0,0.915024129447388,0
110.0,136.0,19.0,14.0,0.0,0.0,0.0,8.0,10.0,16.0,0.0,74.0,0.997535302103113,1
74.0,1256.0,9.0,17.0,1.0,0.0,0.0,41.0,4.0,0.0,0.0,25.0,0.800528377424059,2
1932.0,3006.0,555.0,348.0,87.0,0.0,0.0,6.0,0.0,2.0,1.0,1347.0,0.661673179614133,0
77.0,1052.0,25.0,21.0,0.0,0.0,0.0,26.0,0.0,0.0,7.0,40.0,0.800528377424059,1
399.0,2239.0,81.0,133.0,12.0,0.0,0.0,6.0,3.0,1.0,9.0,343.0,1.20440316450483,2
70.0,12.0,5.0,1.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.411985187306913,0
55.0,222.0,7.0,15.0,0.0,0.0,0.0,14.0,9.0,0.0,6.0,26.0,0.411985187306913,1
150.0,2065.0,27.0,27.0,0.0,0.0,0.0,72.0,0.0,12.0,6.0,45.0,0.594368207936839,0
8021.0,2502.0,1512.0,1174.0,34.0,1.0,0.0,18.0,377.0,30.0,128.0,5926.0,1.00522694513289,1
145.0,849.0,36.0,39.0,8.0,0.0,0.0,46.0,1.0,1.0,15.0,82.0,0.594368207936839,1
3728.0,2449.0,396.0,723.0,31.0,0.0,0.0,2.0,2.0,16.0,15.0,1879.0,1.00522694513289,1
68.0,2454.0,12.0,11.0,2.0,0.0,0.0,7.0,0.0,0.0,3.0,58.0,0.800528377424059,0
742.0,3932.0,202.0,221.0,30.0,0.0,0.0,15.0,4.0,13.0,43.0,657.0,0.915024129447388,1
103.0,3086.0,62.0,81.0,2.0,0.0,0.0,3.0,1.0,3.0,0.0,95.0,0.997535302103113,1
56.0,475.0,34.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.0,1.86500803160946,0
54.0,1287.0,12.0,10.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,51.0,1.86500803160946,1
140.0,1534.0,35.0,42.0,5.0,0.0,0.0,22.0,0.0,3.0,1.0,111.0,1.02771709743701,1
146.0,908.0,30.0,38.0,1.0,0.0,0.0,1.0,0.0,64.0,6.0,74.0,0.997535302103113,0
14511.0,4108.0,1016.0,11478.0,259.0,8.0,0.0,453.0,445.0,112.0,144.0,12130.0,1.00522694513289,1
246.0,561.0,65.0,126.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,245.0,1.20440316450483,2
78.0,2082.0,11.0,11.0,0.0,0.0,0.0,49.0,1.0,9.0,5.0,8.0,0.411985187306913,1
532.0,2670.0,82.0,205.0,7.0,0.0,0.0,14.0,18.0,17.0,36.0,361.0,0.915024129447388,0
178.0,380.0,52.0,95.0,2.0,0.0,0.0,24.0,6.0,2.0,10.0,132.0,1.02771709743701,2
2306.0,3850.0,147.0,1433.0,17.0,2.0,0.0,151.0,682.0,75.0,186.0,1102.0,1.48165413798567,1
1243.0,1455.0,102.0,261.0,1.0,0.0,0.0,15.0,16.0,0.0,0.0,769.0,0.865617488080534,0
173.0,3402.0,18.0,39.0,3.0,0.0,0.0,11.0,0.0,5.0,2.0,151.0,1.29126262950745,1
1036.0,2385.0,161.0,456.0,17.0,0.0,0.0,92.0,187.0,25.0,151.0,375.0,1.48165413798567,1
148.0,3.0,3.0,126.0,3.0,0.0,0.0,1.0,2.0,0.0,8.0,137.0,1.29126262950745,1
594.0,3173.0,124.0,44.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,588.0,1.20440316450483,1
2205.0,2985.0,105.0,973.0,9.0,1.0,0.0,449.0,136.0,32.0,470.0,1041.0,1.00522694513289,1
76.0,3041.0,40.0,27.0,8.0,0.0,0.0,22.0,0.0,11.0,3.0,39.0,0.411985187306913,1
404.0,4323.0,46.0,102.0,4.0,6.0,0.0,12.0,2.0,45.0,10.0,221.0,0.915024129447388,1
1217.0,2130.0,381.0,646.0,7.0,0.0,0.0,21.0,4.0,15.0,41.0,910.0,0.661673179614133,0
1383.0,336.0,185.0,238.0,4.0,0.0,0.0,5.0,2.0,1.0,2.0,1336.0,0.865617488080534,0
50.0,2519.0,13.0,16.0,0.0,0.0,0.0,9.0,0.0,3.0,0.0,38.0,0.800528377424059,1
129.0,145.0,28.0,40.0,0.0,0.0,0.0,25.0,63.0,17.0,1.0,21.0,1.02771709743701,1
1439.0,1748.0,96.0,1154.0,0.0,0.0,0.0,47.0,48.0,16.0,88.0,1216.0,1.00522694513289,1
298.0,3014.0,34.0,42.0,2.0,0.0,0.0,138.0,2.0,13.0,16.0,98.0,0.831953524648453,0
113.0,1856.0,19.0,36.0,4.0,0.0,0.0,19.0,0.0,2.0,12.0,59.0,0.997535302103113,1
52.0,573.0,12.0,2.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.411985187306913,1
203.0,664.0,68.0,73.0,11.0,0.0,0.0,6.0,3.0,0.0,1.0,164.0,1.29126262950745,2
583.0,518.0,137.0,184.0,2.0,0.0,0.0,220.0,16.0,1.0,28.0,257.0,0.831953524648453,1
65.0,3367.0,16.0,15.0,0.0,0.0,0.0,1.0,5.0,31.0,3.0,25.0,1.86500803160946,0
897.0,523.0,96.0,137.0,22.0,0.0,0.0,42.0,0.0,0.0,0.0,853.0,0.661673179614133,1
350.0,1142.0,96.0,54.0,4.0,0.0,0.0,4.0,0.0,18.0,18.0,219.0,0.982449108801872,1
32343.0,1624.0,513.0,2453.0,1310.0,0.0,0.0,77.0,3.0,11.0,27.0,31344.0,1.48165413798567,0
1062.0,4171.0,233.0,563.0,252.0,1.0,0.0,1.0,23.0,26.0,34.0,969.0,0.661673179614133,2
75.0,2926.0,20.0,21.0,0.0,0.0,0.0,7.0,1.0,3.0,12.0,39.0,0.800528377424059,0
53.0,20.0,4.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,50.0,1.86500803160946,1
2594.0,2931.0,431.0,339.0,103.0,0.0,0.0,11.0,0.0,0.0,11.0,2208.0,1.48165413798567,0
148.0,3236.0,83.0,89.0,0.0,0.0,0.0,10.0,17.0,6.0,8.0,98.0,0.997535302103113,1
65.0,87.0,18.0,5.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,43.0,1.05714931610548,2
57.0,3093.0,17.0,12.0,3.0,0.0,0.0,2.0,8.0,1.0,4.0,37.0,1.86500803160946,0
1299.0,3094.0,183.0,223.0,1.0,0.0,0.0,12.0,11.0,20.0,21.0,843.0,1.00522694513289,1
175.0,3559.0,67.0,90.0,4.0,0.0,0.0,9.0,7.0,6.0,7.0,140.0,1.29126262950745,0
65.0,3110.0,33.0,24.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,62.0,1.86500803160946,1
749.0,621.0,60.0,81.0,11.0,0.0,0.0,252.0,7.0,53.0,91.0,291.0,0.915024129447388,1
1146.0,4194.0,207.0,551.0,22.0,1.0,0.0,9.0,0.0,34.0,18.0,1068.0,1.48165413798567,0
75.0,946.0,26.0,19.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,71.0,1.86500803160946,0
92.0,3.0,3.0,2.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,31.0,0.411985187306913,2
42781.0,2953.0,2476.0,6133.0,334.0,0.0,0.0,1811.0,814.0,889.0,1949.0,25253.0,1.48165413798567,1
505.0,2642.0,146.0,99.0,20.0,0.0,0.0,56.0,11.0,32.0,10.0,345.0,0.915024129447388,1
2389.0,2975.0,401.0,394.0,22.0,0.0,0.0,34.0,12.0,15.0,79.0,861.0,1.48165413798567,1
477.0,3657.0,100.0,184.0,19.0,0.0,0.0,91.0,6.0,3.0,6.0,364.0,0.831953524648453,1
12557.0,3916.0,1239.0,1670.0,260.0,0.0,0.0,365.0,175.0,848.0,611.0,9701.0,1.00522694513289,0
248.0,2134.0,26.0,64.0,8.0,0.0,0.0,30.0,0.0,17.0,76.0,94.0,0.831953524648453,0
22190.0,2613.0,1250.0,12793.0,904.0,4.0,0.0,839.0,1507.0,283.0,1543.0,15186.0,1.48165413798567,1
172.0,4006.0,45.0,24.0,1.0,0.0,0.0,119.0,13.0,1.0,3.0,36.0,1.29126262950745,1
76.0,2920.0,11.0,30.0,5.0,0.0,0.0,1.0,1.0,1.0,3.0,69.0,1.05714931610548,1
61.0,1582.0,10.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,59.0,1.05714931610548,1
75.0,991.0,32.0,18.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,74.0,1.86500803160946,0
476.0,901.0,38.0,20.0,5.0,0.0,0.0,4.0,3.0,1.0,0.0,468.0,0.982449108801872,1
363.0,1510.0,37.0,25.0,16.0,0.0,0.0,239.0,0.0,0.0,0.0,111.0,0.915024129447388,1
86.0,2939.0,27.0,37.0,0.0,0.0,0.0,8.0,26.0,1.0,20.0,28.0,0.411985187306913,2
138.0,2098.0,56.0,30.0,0.0,0.0,0.0,5.0,0.0,2.0,7.0,28.0,1.02771709743701,1
94.0,3668.0,26.0,37.0,3.0,0.0,0.0,6.0,12.0,8.0,7.0,56.0,0.594368207936839,1
59.0,339.0,24.0,18.0,1.0,0.0,0.0,16.0,0.0,2.0,1.0,39.0,1.05714931610548,1
4127.0,1035.0,342.0,2130.0,9.0,3.0,0.0,284.0,622.0,45.0,1075.0,1601.0,1.00522694513289,1
738.0,3271.0,131.0,405.0,4.0,0.0,0.0,46.0,68.0,5.0,156.0,427.0,0.831953524648453,1
299.0,2352.0,106.0,93.0,3.0,0.0,0.0,44.0,26.0,64.0,24.0,136.0,0.831953524648453,0
68.0,2936.0,48.0,54.0,2.0,0.0,0.0,5.0,0.0,8.0,0.0,55.0,0.411985187306913,1
11996.0,4214.0,1283.0,4748.0,163.0,0.0,0.0,381.0,966.0,273.0,1026.0,8830.0,1.48165413798567,1
476.0,4534.0,127.0,149.0,2.0,0.0,0.0,60.0,14.0,16.0,20.0,344.0,0.831953524648453,1
212.0,4068.0,87.0,86.0,4.0,0.0,0.0,8.0,1.0,47.0,15.0,129.0,1.02771709743701,0
2918.0,4290.0,836.0,545.0,61.0,0.0,0.0,36.0,21.0,104.0,142.0,2537.0,1.48165413798567,1
2752.0,3039.0,258.0,40.0,7.0,0.0,0.0,96.0,4.0,2.0,92.0,2551.0,1.48165413798567,1
133.0,1374.0,56.0,55.0,3.0,0.0,0.0,6.0,0.0,0.0,2.0,123.0,0.594368207936839,1
3211.0,1269.0,201.0,648.0,110.0,0.0,0.0,467.0,10.0,313.0,94.0,2192.0,0.865617488080534,1
5734.0,1227.0,233.0,3511.0,40.0,0.0,0.0,3.0,10.0,95.0,42.0,3775.0,1.48165413798567,0
898.0,168.0,18.0,886.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,888.0,0.865617488080534,0
85.0,68.0,13.0,14.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,69.0,1.86500803160946,1
195.0,153.0,41.0,45.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,190.0,1.29126262950745,1
329.0,4061.0,143.0,179.0,7.0,0.0,0.0,86.0,8.0,9.0,9.0,211.0,0.982449108801872,1
928.0,1704.0,216.0,352.0,73.0,0.0,0.0,145.0,1.0,0.0,5.0,585.0,1.48165413798567,0
128.0,957.0,22.0,59.0,1.0,0.0,0.0,45.0,0.0,2.0,48.0,27.0,0.594368207936839,1
3643.0,3629.0,690.0,496.0,26.0,0.0,0.0,65.0,20.0,64.0,169.0,2906.0,1.48165413798567,1
1103.0,218.0,112.0,336.0,0.0,1.0,0.0,108.0,31.0,2.0,97.0,630.0,1.00522694513289,1
1797.0,1858.0,318.0,476.0,119.0,0.0,0.0,41.0,0.0,1.0,2.0,1745.0,1.48165413798567,1
647.0,1007.0,79.0,185.0,28.0,0.0,0.0,38.0,4.0,13.0,36.0,539.0,0.831953524648453,1
132.0,3743.0,52.0,54.0,2.0,0.0,0.0,12.0,22.0,6.0,2.0,90.0,1.02771709743701,1
263.0,2951.0,103.0,110.0,0.0,0.0,0.0,2.0,4.0,73.0,46.0,137.0,0.982449108801872,1
62.0,3897.0,48.0,44.0,5.0,0.0,0.0,2.0,0.0,1.0,0.0,56.0,0.800528377424059,1
254.0,726.0,62.0,35.0,0.0,0.0,0.0,7.0,6.0,22.0,0.0,217.0,0.982449108801872,1
994.0,3439.0,372.0,410.0,18.0,0.0,0.0,2.0,2.0,4.0,2.0,935.0,0.865617488080534,1
322.0,1016.0,122.0,120.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,315.0,1.20440316450483,1
151.0,2365.0,53.0,44.0,2.0,0.0,0.0,16.0,3.0,7.0,13.0,73.0,0.594368207936839,1
404.0,4637.0,164.0,193.0,6.0,0.0,0.0,8.0,34.0,16.0,12.0,325.0,0.982449108801872,1
104.0,2575.0,46.0,49.0,1.0,0.0,0.0,3.0,5.0,12.0,3.0,81.0,0.997535302103113,1
4237.0,3985.0,911.0,2656.0,207.0,0.0,0.0,29.0,78.0,18.0,80.0,4006.0,0.661673179614133,1
118.0,8.0,7.0,44.0,0.0,0.0,0.0,68.0,1.0,6.0,9.0,32.0,0.594368207936839,1
144.0,787.0,31.0,54.0,0.0,0.0,0.0,18.0,1.0,2.0,1.0,119.0,1.29126262950745,1
56441.0,1957.0,1707.0,5343.0,1718.0,0.0,0.0,85.0,9.0,17.0,11.0,24627.0,1.00522694513289,1
170.0,2296.0,88.0,20.0,0.0,0.0,0.0,3.0,0.0,4.0,24.0,139.0,0.594368207936839,1
277.0,1055.0,91.0,43.0,0.0,0.0,0.0,34.0,0.0,8.0,2.0,231.0,0.915024129447388,1
119.0,58.0,32.0,47.0,0.0,0.0,0.0,30.0,0.0,44.0,5.0,39.0,0.594368207936839,1
75.0,2531.0,36.0,37.0,0.0,1.0,0.0,31.0,0.0,4.0,0.0,37.0,0.411985187306913,1
103.0,3942.0,32.0,76.0,11.0,0.0,0.0,1.0,2.0,4.0,2.0,92.0,0.997535302103113,1
785.0,1045.0,276.0,30.0,1.0,0.0,0.0,2.0,8.0,3.0,8.0,763.0,0.982449108801872,1
81.0,485.0,14.0,66.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,60.0,0.800528377424059,2
109.0,636.0,37.0,65.0,14.0,0.0,0.0,5.0,0.0,0.0,3.0,94.0,1.02771709743701,0
769.0,396.0,175.0,206.0,24.0,0.0,0.0,23.0,8.0,34.0,16.0,601.0,0.831953524648453,1
3222.0,2389.0,401.0,987.0,178.0,0.0,0.0,420.0,2.0,0.0,1.0,2734.0,1.48165413798567,0
452.0,4267.0,229.0,373.0,0.0,0.0,0.0,5.0,6.0,2.0,2.0,404.0,0.982449108801872,1
160.0,982.0,72.0,87.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,116.0,0.594368207936839,1
530.0,1014.0,82.0,159.0,1.0,0.0,0.0,21.0,312.0,5.0,3.0,166.0,1.20440316450483,1
76.0,2823.0,27.0,41.0,5.0,0.0,0.0,1.0,0.0,3.0,0.0,72.0,1.05714931610548,0
110.0,1160.0,20.0,32.0,1.0,0.0,0.0,1.0,0.0,4.0,21.0,84.0,0.997535302103113,1
619.0,3527.0,185.0,354.0,12.0,0.0,0.0,19.0,35.0,10.0,6.0,525.0,0.831953524648453,1
10662.0,4716.0,792.0,3134.0,670.0,0.0,0.0,89.0,603.0,590.0,1273.0,7784.0,0.865617488080534,0
56.0,17.0,10.0,22.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,42.0,1.05714931610548,1
749.0,1679.0,89.0,119.0,7.0,0.0,0.0,54.0,2.0,9.0,30.0,651.0,0.915024129447388,2
7426.0,3024.0,1043.0,1663.0,282.0,0.0,0.0,943.0,913.0,286.0,268.0,4412.0,1.00522694513289,0
154.0,974.0,14.0,28.0,1.0,0.0,0.0,71.0,2.0,0.0,38.0,37.0,0.594368207936839,1
618.0,398.0,56.0,39.0,0.0,0.0,0.0,2.0,0.0,4.0,5.0,600.0,0.915024129447388,1
61.0,212.0,6.0,33.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,1.05714931610548,0
1046.0,2034.0,400.0,33.0,3.0,0.0,0.0,13.0,3.0,20.0,9.0,764.0,0.661673179614133,1
489.0,3135.0,129.0,163.0,13.0,0.0,0.0,29.0,0.0,0.0,4.0,447.0,0.915024129447388,1
330.0,3079.0,143.0,87.0,6.0,0.0,0.0,9.0,3.0,9.0,6.0,253.0,0.831953524648453,1
540.0,1392.0,134.0,126.0,24.0,0.0,0.0,97.0,0.0,5.0,23.0,412.0,0.831953524648453,0
99.0,2843.0,33.0,46.0,2.0,0.0,0.0,35.0,3.0,2.0,8.0,51.0,0.594368207936839,1
65.0,3408.0,19.0,18.0,5.0,0.0,0.0,2.0,0.0,1.0,2.0,60.0,0.800528377424059,1
103.0,3902.0,51.0,64.0,6.0,0.0,0.0,2.0,0.0,1.0,0.0,98.0,1.29126262950745,1
502.0,3523.0,98.0,289.0,143.0,0.0,0.0,5.0,1.0,38.0,14.0,423.0,0.982449108801872,1
5861.0,3906.0,783.0,1362.0,385.0,0.0,0.0,9.0,0.0,12.0,28.0,4465.0,0.661673179614133,0
89.0,1303.0,18.0,86.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,83.0,1.86500803160946,0
121.0,2330.0,37.0,57.0,1.0,0.0,0.0,30.0,6.0,8.0,2.0,57.0,1.02771709743701,1
245.0,3859.0,126.0,147.0,5.0,0.0,0.0,43.0,26.0,10.0,9.0,143.0,0.831953524648453,0
85.0,535.0,35.0,33.0,2.0,0.0,0.0,9.0,0.0,1.0,19.0,52.0,0.800528377424059,0
79.0,973.0,20.0,22.0,4.0,0.0,0.0,12.0,0.0,0.0,10.0,57.0,0.411985187306913,1
505.0,543.0,22.0,121.0,0.0,0.0,0.0,8.0,17.0,12.0,10.0,457.0,0.982449108801872,1
100.0,2985.0,61.0,63.0,0.0,0.0,0.0,19.0,4.0,2.0,2.0,60.0,1.02771709743701,0
8056.0,3683.0,416.0,4843.0,51.0,0.0,0.0,652.0,300.0,144.0,724.0,5711.0,1.48165413798567,0
460.0,2542.0,127.0,111.0,18.0,0.0,0.0,271.0,0.0,0.0,2.0,167.0,0.831953524648453,1
156.0,3036.0,53.0,31.0,9.0,0.0,0.0,24.0,1.0,1.0,1.0,128.0,0.594368207936839,1
1187.0,2043.0,27.0,955.0,0.0,1.0,0.0,28.0,11.0,14.0,51.0,1065.0,0.661673179614133,0
143.0,1578.0,72.0,42.0,1.0,0.0,0.0,3.0,1.0,13.0,5.0,121.0,0.997535302103113,1
169.0,92.0,22.0,43.0,4.0,0.0,0.0,111.0,0.0,7.0,0.0,51.0,0.997535302103113,1
920.0,3333.0,159.0,126.0,0.0,0.0,0.0,2.0,1.0,42.0,9.0,653.0,0.865617488080534,1
177.0,1786.0,20.0,26.0,7.0,0.0,0.0,34.0,0.0,1.0,11.0,127.0,0.594368207936839,1
142.0,3373.0,97.0,44.0,1.0,0.0,0.0,8.0,0.0,8.0,7.0,113.0,1.02771709743701,1
375.0,761.0,103.0,32.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,218.0,0.982449108801872,1
553.0,2207.0,70.0,121.0,18.0,0.0,0.0,5.0,7.0,6.0,15.0,518.0,0.831953524648453,1
252.0,1079.0,87.0,4.0,0.0,0.0,0.0,246.0,0.0,0.0,1.0,3.0,0.831953524648453,1
206.0,3511.0,35.0,81.0,29.0,0.0,0.0,21.0,9.0,4.0,18.0,123.0,1.02771709743701,0
69.0,1247.0,19.0,16.0,0.0,0.0,0.0,2.0,8.0,0.0,9.0,50.0,0.800528377424059,1
135.0,1217.0,25.0,29.0,10.0,0.0,0.0,3.0,0.0,0.0,0.0,129.0,0.997535302103113,1
6937.0,4559.0,851.0,4570.0,788.0,0.0,0.0,311.0,51.0,110.0,114.0,5744.0,1.48165413798567,1
123.0,2309.0,21.0,18.0,0.0,0.0,0.0,29.0,0.0,22.0,42.0,30.0,0.997535302103113,1
2845.0,1747.0,546.0,491.0,2.0,0.0,0.0,51.0,159.0,260.0,195.0,1444.0,0.865617488080534,1
2602.0,2250.0,69.0,2477.0,1.0,0.0,0.0,1.0,7.0,6.0,11.0,2363.0,0.865617488080534,0
877.0,3243.0,125.0,299.0,10.0,0.0,0.0,55.0,1.0,88.0,53.0,666.0,1.00522694513289,0
200.0,864.0,24.0,61.0,0.0,0.0,0.0,26.0,0.0,6.0,41.0,127.0,0.594368207936839,1
69.0,895.0,17.0,37.0,0.0,0.0,0.0,8.0,1.0,7.0,4.0,45.0,0.800528377424059,1
3011.0,1763.0,444.0,188.0,19.0,0.0,0.0,849.0,11.0,3.0,31.0,1349.0,0.661673179614133,2
1776.0,2104.0,76.0,1330.0,1.0,0.0,0.0,3.0,0.0,2.0,2.0,1671.0,0.865617488080534,0
87.0,458.0,25.0,36.0,5.0,0.0,0.0,18.0,3.0,2.0,16.0,39.0,0.411985187306913,1
76.0,1057.0,31.0,15.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,69.0,0.800528377424059,1
136.0,2632.0,79.0,44.0,31.0,0.0,0.0,1.0,0.0,1.0,2.0,132.0,0.997535302103113,1
214.0,3516.0,58.0,67.0,13.0,0.0,0.0,9.0,0.0,9.0,5.0,188.0,0.594368207936839,1
1411.0,2430.0,315.0,434.0,3.0,0.0,0.0,4.0,14.0,113.0,25.0,1094.0,0.865617488080534,0
108.0,3625.0,35.0,44.0,6.0,0.0,0.0,6.0,1.0,19.0,6.0,72.0,0.997535302103113,0
78.0,3745.0,23.0,24.0,2.0,0.0,0.0,27.0,1.0,4.0,0.0,46.0,0.800528377424059,1
90.0,601.0,18.0,27.0,3.0,0.0,0.0,16.0,1.0,0.0,2.0,70.0,0.411985187306913,0
1561.0,1090.0,257.0,533.0,184.0,0.0,0.0,76.0,0.0,0.0,9.0,1344.0,1.48165413798567,1
327.0,1415.0,28.0,35.0,0.0,0.0,0.0,7.0,18.0,55.0,12.0,165.0,0.915024129447388,1
53.0,85.0,6.0,4.0,0.0,0.0,0.0,52.0,1.0,0.0,0.0,0.0,0.800528377424059,2
83.0,848.0,24.0,52.0,2.0,0.0,0.0,20.0,3.0,0.0,2.0,55.0,0.800528377424059,0
277.0,2034.0,131.0,143.0,13.0,0.0,0.0,28.0,10.0,12.0,19.0,195.0,0.831953524648453,1
354.0,1689.0,64.0,35.0,4.0,0.0,0.0,58.0,0.0,0.0,1.0,287.0,0.831953524648453,1
69.0,2046.0,22.0,19.0,4.0,0.0,0.0,6.0,1.0,0.0,1.0,61.0,1.05714931610548,1
50.0,314.0,20.0,17.0,0.0,0.0,0.0,6.0,9.0,0.0,17.0,14.0,0.800528377424059,1
87.0,2101.0,16.0,31.0,5.0,0.0,0.0,32.0,0.0,0.0,4.0,51.0,0.411985187306913,1
116473.0,4196.0,3675.0,81689.0,13394.0,6.0,4.0,94.0,687.0,1751.0,1828.0,100157.0,1.48165413798567,1
67.0,3949.0,20.0,37.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,62.0,0.800528377424059,0
262.0,1333.0,85.0,107.0,8.0,0.0,0.0,22.0,3.0,15.0,17.0,185.0,0.831953524648453,1
176.0,809.0,27.0,15.0,4.0,0.0,0.0,72.0,1.0,1.0,19.0,83.0,0.594368207936839,1
172.0,3199.0,41.0,92.0,14.0,0.0,0.0,6.0,1.0,24.0,0.0,137.0,0.594368207936839,0
89.0,1348.0,23.0,23.0,1.0,0.0,0.0,21.0,5.0,7.0,2.0,54.0,0.800528377424059,1
18851.0,2317.0,1214.0,5217.0,60.0,0.0,0.0,140.0,710.0,117.0,2909.0,11665.0,1.48165413798567,1
380.0,3851.0,119.0,165.0,1.0,0.0,0.0,4.0,0.0,67.0,23.0,277.0,0.915024129447388,0
345.0,3517.0,107.0,182.0,6.0,0.0,0.0,11.0,2.0,3.0,1.0,327.0,0.982449108801872,0
76.0,380.0,43.0,51.0,5.0,0.0,0.0,6.0,1.0,2.0,2.0,64.0,1.05714931610548,1
1167.0,3282.0,244.0,205.0,11.0,0.0,0.0,1.0,1.0,35.0,14.0,1115.0,0.865617488080534,1
82.0,2640.0,34.0,21.0,0.0,0.0,0.0,22.0,4.0,1.0,10.0,35.0,0.800528377424059,1
144.0,50.0,11.0,4.0,0.0,0.0,0.0,142.0,0.0,0.0,1.0,0.0,1.29126262950745,0
1594.0,3571.0,253.0,1234.0,8.0,1.0,0.0,2.0,137.0,51.0,39.0,1329.0,0.865617488080534,1
84.0,1152.0,30.0,56.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,75.0,0.800528377424059,0
4179.0,4042.0,393.0,1329.0,55.0,0.0,0.0,518.0,308.0,194.0,484.0,2513.0,1.48165413798567,1
223.0,573.0,23.0,11.0,0.0,0.0,0.0,211.0,0.0,0.0,12.0,0.0,0.831953524648453,1
199.0,489.0,34.0,66.0,1.0,0.0,0.0,86.0,1.0,1.0,47.0,55.0,0.594368207936839,1
233.0,1240.0,41.0,23.0,4.0,0.0,0.0,120.0,0.0,0.0,31.0,80.0,0.831953524648453,1
395.0,2534.0,121.0,77.0,1.0,0.0,0.0,75.0,0.0,33.0,13.0,260.0,0.831953524648453,1
4351.0,3084.0,679.0,1350.0,275.0,0.0,0.0,98.0,17.0,17.0,25.0,3908.0,0.661673179614133,1
1560.0,3548.0,748.0,1058.0,1.0,0.0,0.0,23.0,0.0,24.0,2.0,1407.0,1.00522694513289,1
368.0,2223.0,140.0,309.0,2.0,0.0,0.0,17.0,0.0,12.0,11.0,319.0,0.915024129447388,1
323.0,4375.0,156.0,54.0,8.0,0.0,0.0,11.0,30.0,8.0,5.0,232.0,0.982449108801872,1
155.0,3629.0,45.0,62.0,0.0,0.0,0.0,14.0,3.0,15.0,6.0,115.0,0.997535302103113,1
52.0,4115.0,23.0,38.0,0.0,0.0,0.0,11.0,2.0,9.0,0.0,29.0,0.800528377424059,1
68.0,2905.0,27.0,7.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,66.0,1.86500803160946,0
145.0,714.0,27.0,49.0,3.0,0.0,0.0,23.0,0.0,8.0,15.0,96.0,0.997535302103113,1
60.0,1910.0,20.0,28.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,54.0,1.05714931610548,1
950.0,159.0,51.0,399.0,3.0,0.0,0.0,37.0,10.0,80.0,11.0,800.0,0.661673179614133,1
147.0,1523.0,56.0,69.0,0.0,0.0,0.0,9.0,0.0,6.0,0.0,120.0,0.594368207936839,1
58.0,339.0,8.0,9.0,3.0,0.0,8.0,13.0,0.0,0.0,0.0,37.0,1.05714931610548,2
104.0,67.0,5.0,66.0,2.0,0.0,0.0,20.0,1.0,2.0,2.0,78.0,1.02771709743701,1
138.0,143.0,23.0,18.0,4.0,0.0,0.0,64.0,9.0,0.0,3.0,56.0,0.594368207936839,1
217.0,1747.0,40.0,59.0,9.0,0.0,0.0,67.0,9.0,16.0,17.0,107.0,0.594368207936839,1
64.0,56.0,8.0,4.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,58.0,1.86500803160946,0
2083.0,1417.0,350.0,1254.0,4.0,2.0,0.0,9.0,19.0,3.0,21.0,1640.0,0.865617488080534,1
184.0,407.0,37.0,50.0,8.0,0.0,0.0,5.0,0.0,0.0,1.0,175.0,0.594368207936839,0
