V1,V2,V5,V7,V8,V10,V11,V16,V17,V18,V20,V21,V22,V23,V24,V26,V27,V28,V29,V30,V32,V33,V35,V36,V41,V42,V43,V45,V46,V50,V52,V53,V54,V59,V60,V61,V62,V63,V65,V67,V70,V71,V72,V73,V74,V75,V76,V77,V78,V80,V82,V85,V86,V87,V88,V91,V94,V95,V3,V4,V6,V9,V12,V13,V14,V15,V19,V25,V31,V34,V37,V38,V39,V40,V44,V47,V48,V49,V51,V55,V56,V57,V58,V64,V66,V68,V69,V79,V81,V83,V84,V89,V90,V92,V93,V96,V97,V98,V99,V100,label
1.0,1.0,0.32,0.0,2.0,0.0,31404.0,0.3,819.0,33.5,60.0,73.7,0.82,260.0,2.0,1.0,338.0,4.0,0.937,724.0,0.663,599.0,5825.0,0.167,0.0,6208.0,0.0,7.95,3.0,1.0,3.0,6.65,1.0,64685.0,6435.0,27.3,0.0,51.6,0.0,20640.0,5.58,2.0,6367.0,0.68,2998.0,2.0,82.0,79.7,1.0,0.0,5.88,45.0,5.04,1.0,439.0,1.0,1.0,5070.0,v5,v1,v1,v4,v1,v2,v2,v1,v1,v3,v1,v1,v1,v3,v4,v2,v5,v1,v3,v3,v5,v1,v1,v1,v3,v1,v2,v3,v2,v5,v4,v2,v2,v2,v1,v2,v1,v3,v3,v3,v1,v3,0
1.0,4.0,0.27,0.0,2.0,3.0,35353.0,0.54,900.0,35.6,50.0,72.1,0.939,211.0,3.0,1.0,437.0,0.0,0.943,722.0,0.632,613.0,4037.0,0.481,2.0,6113.0,0.0,7.49,2.0,2.0,2.0,5.43,1.0,58624.0,5736.0,31.9,0.0,61.3,2.0,14060.0,5.58,1.0,6872.0,0.15,2920.0,2.0,62.0,81.0,0.0,1.0,4.09,47.2,7.32,3.0,889.0,2.0,0.0,5271.0,v2,v1,v2,v1,v3,v1,v3,v2,v1,v2,v2,v4,v2,v2,v2,v2,v3,v1,v3,v1,v3,v1,v3,v1,v2,v4,v2,v4,v2,v1,v4,v2,v1,v1,v2,v2,v2,v4,v2,v5,v2,v3,1
1.0,1.0,0.1,1.0,1.0,1.0,37742.0,0.21,339.0,30.1,51.0,74.2,0.955,243.0,4.0,1.0,437.0,2.0,0.918,879.0,0.605,655.0,6426.0,0.642,0.0,6150.0,1.0,7.6,2.0,0.0,1.0,3.97,0.0,56671.0,6279.0,43.3,1.0,30.5,2.0,17933.0,6.82,3.0,5878.0,0.15,3004.0,2.0,93.0,79.1,0.0,0.0,4.78,47.2,4.77,2.0,443.0,1.0,1.0,5177.0,v5,v1,v3,v1,v3,v2,v4,v4,v2,v2,v2,v5,v5,v1,v2,v1,v1,v6,v1,v6,v3,v5,v3,v1,v2,v1,v1,v4,v1,v3,v4,v3,v2,v6,v2,v1,v1,v1,v3,v1,v1,v5,2
1.0,3.0,0.22,1.0,0.0,1.0,81057.0,0.37,841.0,34.5,41.0,70.7,0.92,198.0,2.0,1.0,310.0,0.0,0.94,881.0,0.615,601.0,6442.0,0.344,2.0,6224.0,3.0,7.28,0.0,2.0,1.0,7.06,1.0,58049.0,7021.0,45.7,1.0,30.9,0.0,19930.0,6.85,1.0,6956.0,0.39,3926.0,0.0,73.0,80.1,3.0,0.0,4.25,50.6,4.55,2.0,441.0,1.0,0.0,5777.0,v5,v2,v3,v2,v1,v2,v2,v3,v2,v3,v1,v3,v1,v1,v4,v1,v4,v5,v3,v6,v4,v1,v2,v1,v2,v5,v1,v1,v3,v3,v1,v1,v1,v1,v3,v1,v2,v3,v3,v3,v2,v5,0
1.0,0.0,0.04,0.0,2.0,2.0,53529.0,0.27,352.0,36.1,51.0,67.7,0.82,268.0,3.0,1.0,337.0,0.0,0.942,711.0,0.579,641.0,5259.0,0.48,0.0,6236.0,2.0,8.06,1.0,0.0,3.0,3.8,1.0,43167.0,5994.0,47.1,0.0,30.7,1.0,18582.0,6.89,2.0,6874.0,0.22,4487.0,0.0,69.0,79.0,2.0,1.0,3.56,44.5,6.97,2.0,500.0,2.0,1.0,6142.0,v3,v3,v2,v3,v1,v2,v4,v1,v1,v1,v2,v4,v2,v4,v5,v2,v5,v2,v2,v5,v4,v3,v3,v2,v2,v4,v1,v1,v3,v2,v4,v1,v2,v4,v1,v1,v1,v1,v1,v5,v1,v3,0
1.0,2.0,0.33,1.0,0.0,2.0,93569.0,0.22,513.0,24.4,45.0,82.6,0.905,205.0,0.0,0.0,283.0,1.0,0.93,675.0,0.637,645.0,4004.0,0.309,0.0,7325.0,0.0,7.57,1.0,1.0,1.0,7.23,1.0,49810.0,6350.0,47.5,1.0,35.9,0.0,16082.0,5.57,3.0,7270.0,0.73,7970.0,2.0,88.0,79.3,4.0,0.0,6.77,45.3,7.54,3.0,886.0,0.0,0.0,5608.0,v4,v3,v3,v1,v3,v2,v1,v1,v2,v2,v1,v5,v1,v2,v1,v2,v4,v6,v2,v1,v4,v1,v3,v3,v1,v4,v2,v5,v3,v3,v1,v3,v2,v2,v1,v1,v1,v2,v1,v5,v2,v3,0
1.0,1.0,0.04,0.0,2.0,1.0,71940.0,0.57,761.0,29.3,42.0,80.8,0.932,279.0,0.0,0.0,453.0,0.0,0.909,815.0,0.58,647.0,4042.0,0.802,1.0,6252.0,2.0,7.79,3.0,1.0,2.0,5.56,0.0,46425.0,6383.0,24.4,0.0,47.2,0.0,20279.0,7.1,2.0,7158.0,0.73,2554.0,0.0,88.0,80.3,1.0,0.0,3.73,47.0,7.48,3.0,552.0,0.0,0.0,5068.0,v6,v4,v1,v4,v1,v1,v4,v3,v1,v1,v2,v4,v1,v4,v5,v1,v2,v5,v1,v4,v4,v3,v1,v3,v3,v1,v1,v1,v2,v3,v2,v1,v1,v3,v2,v2,v1,v2,v2,v3,v2,v2,2
0.0,4.0,0.37,1.0,2.0,3.0,55062.0,0.47,849.0,34.0,51.0,83.3,0.823,242.0,1.0,0.0,436.0,2.0,0.942,756.0,0.447,606.0,4637.0,0.287,0.0,7309.0,3.0,7.37,3.0,0.0,1.0,6.71,0.0,41169.0,6382.0,30.4,1.0,59.6,0.0,16278.0,6.98,1.0,5725.0,0.43,2292.0,1.0,68.0,79.6,2.0,0.0,6.48,50.5,3.43,1.0,457.0,1.0,1.0,5448.0,v2,v3,v1,v3,v2,v1,v1,v5,v1,v4,v1,v4,v3,v2,v5,v1,v2,v6,v1,v1,v4,v5,v5,v1,v1,v3,v1,v2,v3,v4,v2,v2,v1,v6,v3,v1,v1,v5,v3,v2,v1,v2,0
1.0,2.0,0.24,0.0,2.0,1.0,33844.0,0.28,627.0,33.3,56.0,72.8,0.958,246.0,2.0,1.0,413.0,0.0,0.931,751.0,0.613,635.0,5999.0,0.177,2.0,6116.0,4.0,8.01,0.0,2.0,3.0,4.9,1.0,67016.0,5758.0,48.7,1.0,36.8,1.0,20297.0,5.89,2.0,6215.0,0.54,6376.0,0.0,72.0,79.7,2.0,0.0,3.93,46.5,4.6,3.0,473.0,0.0,0.0,5576.0,v6,v2,v3,v3,v2,v1,v1,v4,v2,v1,v2,v4,v3,v2,v1,v2,v3,v5,v1,v6,v4,v5,v5,v2,v2,v4,v1,v3,v1,v5,v1,v1,v2,v3,v2,v2,v1,v1,v1,v2,v2,v4,1
0.0,1.0,0.04,0.0,0.0,3.0,71969.0,0.23,332.0,32.6,32.0,73.3,0.826,198.0,3.0,1.0,363.0,0.0,0.943,548.0,0.442,646.0,4051.0,0.869,1.0,7338.0,1.0,8.55,2.0,0.0,3.0,4.99,1.0,52634.0,6458.0,86.2,1.0,30.3,1.0,17327.0,6.81,2.0,6567.0,0.54,2914.0,0.0,68.0,80.7,1.0,0.0,3.93,47.2,4.62,1.0,472.0,2.0,1.0,5549.0,v5,v1,v2,v1,v2,v1,v3,v4,v2,v1,v1,v6,v4,v1,v1,v1,v1,v1,v2,v2,v2,v5,v4,v2,v1,v4,v2,v1,v2,v5,v1,v3,v2,v2,v2,v2,v1,v3,v1,v3,v1,v4,0
0.0,1.0,0.43,0.0,1.0,2.0,32476.0,0.25,438.0,30.7,48.0,68.3,0.921,211.0,0.0,0.0,303.0,1.0,0.911,638.0,0.536,655.0,3990.0,0.402,0.0,5425.0,3.0,7.49,3.0,0.0,1.0,6.8,0.0,70063.0,5879.0,26.9,1.0,29.9,0.0,19200.0,6.61,0.0,6899.0,0.5,5690.0,1.0,69.0,82.9,2.0,0.0,6.47,47.1,7.8,0.0,472.0,2.0,1.0,5070.0,v2,v4,v2,v4,v2,v1,v5,v3,v2,v3,v1,v1,v2,v2,v4,v1,v3,v2,v1,v2,v1,v1,v2,v1,v2,v5,v2,v3,v4,v5,v2,v2,v2,v4,v3,v2,v1,v2,v3,v2,v2,v3,0
0.0,0.0,0.21,1.0,2.0,2.0,72107.0,0.39,858.0,26.4,50.0,76.6,0.944,186.0,3.0,0.0,472.0,0.0,0.911,738.0,0.593,656.0,5290.0,0.478,1.0,6058.0,2.0,7.83,0.0,0.0,2.0,4.48,1.0,58670.0,6348.0,52.9,1.0,33.8,2.0,13699.0,6.64,2.0,6999.0,0.57,4429.0,0.0,74.0,81.5,4.0,1.0,6.46,47.0,6.18,2.0,443.0,2.0,1.0,5580.0,v2,v1,v1,v4,v1,v1,v5,v1,v1,v2,v1,v2,v1,v2,v2,v1,v5,v2,v2,v4,v1,v1,v4,v1,v1,v5,v1,v3,v4,v5,v4,v2,v2,v4,v2,v1,v1,v3,v3,v5,v2,v3,1
1.0,1.0,0.04,1.0,0.0,3.0,35638.0,0.23,478.0,33.2,48.0,70.0,0.887,220.0,3.0,1.0,377.0,0.0,0.932,877.0,0.49,619.0,6346.0,0.168,1.0,6323.0,3.0,7.86,1.0,2.0,3.0,3.69,1.0,53672.0,6347.0,42.7,0.0,60.9,0.0,18165.0,6.97,0.0,5972.0,0.19,5381.0,1.0,67.0,79.6,4.0,0.0,3.71,44.9,3.87,1.0,473.0,2.0,0.0,5195.0,v6,v3,v1,v1,v1,v2,v3,v2,v2,v4,v2,v1,v5,v4,v1,v2,v5,v2,v1,v3,v5,v3,v3,v3,v2,v4,v2,v3,v1,v1,v1,v3,v2,v4,v2,v2,v1,v1,v1,v1,v2,v2,1
0.0,1.0,0.22,1.0,1.0,0.0,32412.0,0.18,830.0,26.2,50.0,71.9,0.949,280.0,2.0,0.0,363.0,0.0,0.939,669.0,0.464,633.0,5306.0,0.133,0.0,6332.0,0.0,8.66,0.0,2.0,1.0,6.09,1.0,52398.0,6629.0,83.4,1.0,38.7,0.0,18896.0,6.99,3.0,6814.0,0.58,3483.0,0.0,68.0,79.2,2.0,0.0,3.3,44.5,3.51,1.0,798.0,1.0,1.0,5396.0,v3,v3,v3,v3,v3,v2,v3,v2,v2,v4,v1,v3,v3,v1,v3,v1,v2,v1,v3,v1,v2,v4,v5,v2,v2,v3,v1,v1,v2,v2,v2,v2,v1,v1,v3,v2,v1,v2,v1,v2,v2,v5,1
0.0,0.0,0.33,1.0,0.0,3.0,32215.0,0.52,485.0,28.7,37.0,79.9,0.916,197.0,0.0,0.0,315.0,4.0,0.942,547.0,0.663,658.0,5970.0,0.558,1.0,6353.0,1.0,7.7,3.0,0.0,3.0,6.9,1.0,68844.0,6874.0,38.2,1.0,29.0,2.0,17426.0,7.02,0.0,6879.0,0.15,2331.0,0.0,66.0,80.6,1.0,1.0,3.99,44.2,3.3,3.0,433.0,1.0,0.0,5108.0,v2,v4,v2,v1,v3,v1,v3,v2,v1,v3,v1,v5,v1,v2,v4,v2,v1,v1,v3,v3,v1,v3,v5,v1,v1,v2,v2,v4,v4,v2,v1,v3,v1,v5,v1,v1,v1,v5,v1,v4,v2,v5,2
1.0,3.0,0.04,0.0,3.0,0.0,41065.0,0.29,670.0,33.6,65.0,80.3,0.929,228.0,2.0,1.0,436.0,3.0,0.921,874.0,0.614,623.0,5053.0,0.28,1.0,7139.0,2.0,7.29,1.0,0.0,3.0,6.95,1.0,53469.0,5898.0,50.8,0.0,30.6,1.0,15515.0,5.58,0.0,6234.0,0.62,6497.0,1.0,72.0,79.4,0.0,0.0,5.41,44.7,5.47,3.0,400.0,1.0,1.0,5696.0,v2,v4,v3,v2,v3,v2,v2,v2,v1,v3,v2,v3,v3,v1,v5,v2,v1,v4,v3,v1,v4,v2,v1,v3,v1,v5,v1,v4,v2,v2,v1,v3,v1,v5,v1,v2,v1,v2,v3,v1,v1,v1,0
0.0,2.0,0.12,0.0,0.0,0.0,86112.0,0.39,728.0,28.7,50.0,84.3,0.815,273.0,2.0,1.0,320.0,2.0,0.935,825.0,0.668,615.0,4061.0,0.174,0.0,6402.0,3.0,7.39,2.0,2.0,2.0,6.92,1.0,53065.0,5985.0,37.8,1.0,30.8,0.0,19894.0,7.02,1.0,6862.0,0.44,2590.0,1.0,93.0,80.6,1.0,0.0,6.75,63.5,3.67,1.0,507.0,0.0,0.0,5091.0,v5,v4,v2,v3,v3,v2,v1,v6,v2,v3,v2,v3,v5,v3,v2,v2,v3,v1,v1,v2,v4,v5,v4,v2,v2,v2,v1,v2,v3,v4,v4,v2,v2,v4,v1,v2,v2,v3,v3,v3,v1,v1,1
1.0,0.0,0.48,1.0,1.0,2.0,77237.0,0.18,533.0,31.1,37.0,78.9,0.921,186.0,3.0,1.0,312.0,0.0,0.943,880.0,0.461,597.0,5311.0,0.297,0.0,6137.0,4.0,7.48,3.0,0.0,2.0,4.87,0.0,71820.0,5783.0,45.4,0.0,29.1,2.0,18786.0,6.97,3.0,6574.0,0.15,8037.0,1.0,82.0,84.4,2.0,0.0,5.89,47.0,6.42,1.0,436.0,0.0,1.0,5770.0,v4,v4,v1,v3,v2,v2,v2,v6,v1,v1,v2,v6,v4,v1,v1,v2,v1,v5,v3,v5,v3,v1,v2,v1,v1,v1,v2,v3,v2,v4,v4,v1,v2,v2,v1,v1,v1,v5,v1,v3,v1,v1,0
0.0,2.0,0.33,0.0,0.0,0.0,35628.0,0.44,292.0,33.3,33.0,71.2,0.839,284.0,1.0,1.0,350.0,2.0,0.919,781.0,0.588,618.0,5782.0,0.813,3.0,7260.0,2.0,7.78,3.0,2.0,0.0,4.42,0.0,45325.0,5866.0,48.5,1.0,29.3,0.0,18248.0,5.57,3.0,7176.0,0.15,7900.0,2.0,79.0,80.4,1.0,1.0,4.07,44.7,5.2,0.0,580.0,2.0,0.0,5710.0,v6,v2,v2,v4,v2,v2,v3,v4,v1,v3,v2,v2,v5,v4,v5,v1,v5,v3,v3,v4,v4,v1,v2,v1,v2,v5,v2,v1,v3,v3,v3,v3,v2,v3,v1,v1,v1,v2,v2,v1,v1,v2,2
1.0,2.0,0.42,0.0,2.0,1.0,39288.0,0.26,777.0,27.9,47.0,69.9,0.908,284.0,0.0,1.0,444.0,4.0,0.911,641.0,0.617,653.0,6766.0,0.282,0.0,6209.0,3.0,7.56,3.0,0.0,3.0,3.67,1.0,64493.0,7043.0,40.8,0.0,29.2,1.0,19294.0,6.97,3.0,6740.0,0.5,2399.0,2.0,68.0,83.9,2.0,0.0,6.48,46.7,4.51,2.0,717.0,2.0,1.0,5543.0,v1,v3,v3,v3,v3,v2,v3,v2,v1,v2,v1,v6,v5,v1,v2,v1,v2,v3,v3,v5,v5,v1,v5,v3,v2,v5,v1,v3,v4,v1,v2,v2,v2,v5,v2,v1,v2,v5,v1,v3,v2,v5,1
1.0,2.0,0.06,1.0,0.0,0.0,30998.0,0.24,552.0,33.3,28.0,66.6,0.918,211.0,2.0,1.0,475.0,2.0,0.918,548.0,0.641,659.0,5253.0,0.292,0.0,6253.0,0.0,7.4,3.0,2.0,2.0,7.22,0.0,52704.0,6425.0,49.9,1.0,31.2,0.0,17579.0,7.01,0.0,6904.0,0.59,2606.0,1.0,90.0,79.0,1.0,0.0,5.75,46.0,7.43,0.0,438.0,2.0,1.0,6134.0,v3,v1,v1,v3,v1,v1,v3,v4,v2,v2,v2,v6,v1,v2,v2,v1,v4,v1,v3,v1,v1,v1,v5,v2,v1,v4,v1,v5,v1,v4,v1,v2,v1,v1,v3,v2,v1,v4,v2,v2,v1,v1,0
1.0,3.0,0.35,1.0,1.0,1.0,38742.0,0.57,752.0,30.8,30.0,69.9,0.924,244.0,4.0,1.0,299.0,4.0,0.936,629.0,0.586,648.0,5949.0,0.897,3.0,6485.0,3.0,7.72,3.0,2.0,1.0,6.37,1.0,52689.0,6359.0,46.4,0.0,40.8,1.0,15978.0,5.58,3.0,6973.0,0.72,2996.0,1.0,67.0,79.0,3.0,0.0,4.76,45.2,7.68,0.0,437.0,1.0,0.0,5497.0,v4,v4,v2,v2,v1,v2,v2,v4,v1,v3,v1,v2,v1,v2,v1,v1,v2,v3,v2,v2,v3,v3,v3,v2,v1,v5,v1,v4,v3,v5,v3,v2,v2,v5,v2,v2,v2,v1,v3,v4,v1,v2,1
0.0,2.0,0.41,1.0,3.0,1.0,85669.0,0.48,761.0,33.5,56.0,73.4,0.863,198.0,3.0,1.0,281.0,1.0,0.909,850.0,0.582,659.0,4022.0,0.136,0.0,6016.0,4.0,7.51,3.0,0.0,0.0,4.81,0.0,53191.0,6298.0,47.8,0.0,43.6,2.0,22287.0,6.65,0.0,6975.0,0.47,4781.0,0.0,64.0,79.0,4.0,0.0,6.2,45.5,4.54,3.0,374.0,0.0,1.0,5070.0,v4,v3,v2,v3,v2,v1,v3,v2,v1,v2,v1,v6,v2,v3,v3,v1,v2,v2,v3,v4,v3,v1,v1,v2,v1,v2,v1,v4,v4,v2,v3,v2,v2,v5,v1,v1,v2,v2,v2,v2,v1,v5,1
0.0,0.0,0.05,0.0,3.0,0.0,72065.0,0.3,549.0,31.2,37.0,84.4,0.953,284.0,2.0,0.0,360.0,2.0,0.93,746.0,0.632,651.0,5075.0,0.17,1.0,7373.0,1.0,7.61,1.0,2.0,3.0,4.82,1.0,52393.0,6207.0,51.1,0.0,61.1,2.0,20220.0,6.83,3.0,7025.0,0.5,4656.0,1.0,69.0,79.4,3.0,0.0,4.86,64.0,4.35,2.0,443.0,0.0,1.0,5673.0,v5,v3,v2,v3,v3,v2,v2,v2,v2,v2,v1,v3,v2,v4,v2,v2,v1,v5,v1,v3,v1,v2,v1,v3,v1,v2,v1,v3,v2,v2,v4,v1,v2,v1,v1,v1,v2,v4,v1,v5,v2,v1,1
0.0,2.0,0.49,1.0,2.0,1.0,78780.0,0.48,775.0,31.1,55.0,73.2,0.955,221.0,3.0,0.0,420.0,0.0,0.943,820.0,0.47,660.0,6002.0,0.902,2.0,5459.0,2.0,7.89,1.0,0.0,1.0,7.36,0.0,46120.0,7000.0,47.0,1.0,31.6,0.0,20046.0,6.38,1.0,6832.0,0.65,7161.0,1.0,77.0,79.7,0.0,0.0,6.05,48.8,5.69,1.0,666.0,1.0,0.0,5193.0,v5,v3,v1,v4,v2,v2,v2,v3,v1,v4,v1,v1,v3,v3,v5,v1,v5,v4,v2,v6,v4,v2,v3,v2,v2,v5,v1,v5,v2,v3,v2,v1,v1,v1,v1,v1,v2,v5,v3,v6,v2,v5,0
0.0,4.0,0.41,0.0,1.0,1.0,51645.0,0.35,889.0,31.0,49.0,67.9,0.824,188.0,0.0,1.0,437.0,0.0,0.93,657.0,0.442,594.0,5092.0,0.501,3.0,6169.0,1.0,8.6,0.0,2.0,2.0,4.89,0.0,47685.0,6394.0,29.9,0.0,38.8,0.0,17846.0,6.78,3.0,6947.0,0.41,3642.0,0.0,86.0,79.0,3.0,0.0,5.42,43.7,7.84,3.0,415.0,1.0,1.0,5502.0,v4,v4,v3,v3,v2,v1,v1,v2,v1,v1,v2,v3,v1,v2,v1,v1,v2,v2,v1,v5,v2,v2,v5,v2,v2,v1,v2,v2,v4,v3,v3,v2,v2,v6,v1,v2,v1,v5,v1,v4,v1,v2,1
0.0,0.0,0.04,0.0,1.0,3.0,45480.0,0.26,881.0,31.2,40.0,69.0,0.938,256.0,0.0,0.0,346.0,0.0,0.927,840.0,0.471,645.0,5190.0,0.674,3.0,6203.0,1.0,7.61,1.0,2.0,2.0,3.76,0.0,53785.0,7108.0,39.7,0.0,32.3,0.0,15584.0,5.57,2.0,7264.0,0.62,3809.0,0.0,92.0,80.8,0.0,1.0,3.48,47.1,3.51,0.0,906.0,2.0,1.0,5720.0,v3,v3,v3,v3,v1,v2,v1,v4,v1,v1,v1,v5,v2,v1,v1,v1,v4,v5,v2,v2,v4,v5,v2,v3,v3,v3,v1,v5,v2,v5,v4,v1,v1,v6,v2,v1,v2,v2,v2,v4,v1,v5,1
0.0,2.0,0.11,1.0,3.0,2.0,38993.0,0.54,779.0,31.1,52.0,66.7,0.953,260.0,1.0,0.0,326.0,0.0,0.932,809.0,0.498,646.0,4060.0,0.154,2.0,5569.0,2.0,7.37,0.0,1.0,3.0,6.54,0.0,55684.0,5978.0,74.9,1.0,30.9,0.0,16078.0,6.76,2.0,6550.0,0.34,2696.0,1.0,70.0,79.6,2.0,0.0,6.36,64.4,3.44,2.0,479.0,2.0,1.0,5707.0,v6,v3,v1,v2,v2,v2,v5,v3,v2,v4,v1,v2,v1,v3,v5,v2,v3,v2,v3,v5,v1,v2,v3,v1,v2,v4,v1,v3,v1,v3,v3,v2,v1,v2,v3,v2,v1,v5,v2,v3,v1,v1,2
1.0,4.0,0.06,1.0,1.0,2.0,47109.0,0.49,570.0,32.1,52.0,73.2,0.937,284.0,1.0,1.0,289.0,2.0,0.914,868.0,0.485,649.0,4041.0,0.17,3.0,6243.0,0.0,7.44,0.0,2.0,3.0,6.48,1.0,52785.0,6881.0,27.6,1.0,37.1,0.0,23465.0,6.69,0.0,6650.0,0.6,3314.0,1.0,82.0,82.8,1.0,0.0,4.12,46.5,4.13,1.0,394.0,0.0,1.0,5566.0,v2,v3,v3,v1,v1,v1,v2,v4,v2,v3,v2,v4,v4,v4,v4,v2,v4,v6,v2,v2,v3,v4,v3,v2,v2,v3,v1,v5,v2,v1,v4,v2,v1,v4,v2,v1,v1,v1,v3,v6,v1,v5,0
0.0,4.0,0.48,0.0,1.0,3.0,32230.0,0.29,827.0,37.1,66.0,84.2,0.955,250.0,3.0,0.0,427.0,4.0,0.943,670.0,0.453,603.0,5079.0,0.8,0.0,6208.0,3.0,7.83,0.0,1.0,3.0,3.91,1.0,53117.0,5651.0,26.7,1.0,40.5,0.0,20319.0,6.63,0.0,6103.0,0.72,4017.0,1.0,69.0,83.7,2.0,0.0,6.9,46.6,4.33,2.0,393.0,0.0,1.0,5694.0,v3,v4,v2,v1,v3,v1,v4,v3,v1,v1,v1,v1,v4,v4,v5,v2,v3,v3,v3,v1,v3,v4,v2,v2,v1,v3,v2,v3,v1,v1,v4,v1,v1,v1,v2,v2,v2,v2,v2,v3,v1,v2,0
1.0,2.0,0.46,0.0,0.0,2.0,95568.0,0.27,665.0,24.5,57.0,84.2,0.816,264.0,4.0,0.0,372.0,2.0,0.912,854.0,0.45,651.0,5187.0,0.783,0.0,7387.0,0.0,8.74,0.0,2.0,2.0,4.74,0.0,64538.0,7112.0,45.5,0.0,38.0,2.0,18495.0,6.6,0.0,7070.0,0.49,3471.0,2.0,73.0,79.8,4.0,0.0,6.66,47.8,7.61,1.0,750.0,0.0,0.0,5791.0,v3,v2,v3,v4,v1,v2,v1,v3,v1,v2,v1,v6,v1,v2,v3,v1,v2,v3,v2,v4,v2,v4,v3,v2,v1,v4,v1,v4,v4,v1,v3,v2,v1,v4,v3,v1,v1,v2,v3,v4,v1,v3,1
0.0,0.0,0.44,1.0,2.0,2.0,96217.0,0.14,852.0,32.5,48.0,78.4,0.946,260.0,0.0,0.0,405.0,2.0,0.931,875.0,0.466,594.0,4007.0,0.245,2.0,6265.0,2.0,7.79,1.0,0.0,3.0,7.34,0.0,54021.0,6563.0,71.8,0.0,36.8,1.0,15259.0,6.48,0.0,6582.0,0.49,7316.0,0.0,72.0,79.1,2.0,1.0,3.34,57.8,4.33,2.0,451.0,1.0,1.0,5213.0,v6,v2,v2,v4,v1,v2,v3,v5,v1,v2,v2,v6,v1,v1,v5,v1,v3,v6,v2,v4,v1,v1,v1,v1,v2,v3,v1,v1,v4,v4,v4,v1,v2,v5,v3,v2,v1,v5,v3,v5,v1,v5,2
0.0,1.0,0.21,1.0,0.0,2.0,72121.0,0.25,592.0,33.5,31.0,80.8,0.954,274.0,2.0,1.0,455.0,2.0,0.94,706.0,0.465,603.0,4059.0,0.581,0.0,5609.0,3.0,8.53,1.0,0.0,0.0,4.66,1.0,73429.0,6179.0,37.9,1.0,36.6,1.0,14669.0,6.86,2.0,7222.0,0.15,5363.0,1.0,68.0,79.6,3.0,0.0,6.48,55.5,4.54,3.0,868.0,2.0,0.0,6085.0,v1,v2,v1,v4,v1,v2,v1,v4,v1,v2,v1,v1,v3,v3,v4,v2,v2,v6,v1,v5,v4,v5,v4,v3,v2,v3,v2,v5,v2,v4,v3,v1,v2,v2,v3,v2,v2,v1,v2,v6,v1,v5,0
0.0,1.0,0.13,0.0,3.0,0.0,35327.0,0.15,816.0,37.1,33.0,74.4,0.955,249.0,3.0,1.0,294.0,0.0,0.921,547.0,0.451,602.0,5329.0,0.178,3.0,7387.0,4.0,7.45,1.0,0.0,3.0,7.13,1.0,41334.0,5728.0,43.0,0.0,30.5,0.0,19148.0,6.94,1.0,6919.0,0.55,2959.0,0.0,66.0,81.0,3.0,0.0,5.44,44.7,7.94,2.0,566.0,0.0,0.0,5782.0,v3,v1,v2,v4,v2,v2,v4,v4,v2,v2,v2,v3,v3,v4,v4,v1,v3,v1,v1,v2,v1,v5,v2,v2,v2,v5,v1,v3,v3,v3,v1,v3,v1,v3,v2,v2,v1,v1,v1,v2,v1,v5,0
0.0,4.0,0.04,0.0,1.0,1.0,71929.0,0.22,382.0,31.2,51.0,72.0,0.94,259.0,0.0,1.0,382.0,1.0,0.91,881.0,0.45,608.0,3987.0,0.327,3.0,5418.0,3.0,7.75,3.0,2.0,0.0,7.18,0.0,40199.0,6323.0,32.2,0.0,43.8,0.0,17946.0,6.67,1.0,7035.0,0.51,2640.0,1.0,69.0,79.2,0.0,0.0,6.18,47.1,3.86,3.0,392.0,0.0,0.0,5695.0,v1,v2,v3,v4,v1,v1,v5,v5,v2,v2,v1,v5,v4,v4,v1,v1,v3,v6,v3,v2,v2,v2,v5,v3,v2,v2,v2,v5,v3,v2,v4,v2,v1,v6,v3,v2,v2,v1,v1,v5,v1,v5,0
1.0,2.0,0.04,0.0,1.0,1.0,90963.0,0.17,781.0,31.2,39.0,71.7,0.875,211.0,1.0,1.0,425.0,2.0,0.94,549.0,0.613,659.0,5260.0,0.52,0.0,5399.0,4.0,8.52,3.0,2.0,3.0,5.01,1.0,52024.0,6341.0,47.4,0.0,30.4,1.0,15965.0,5.58,1.0,6880.0,0.18,2595.0,1.0,69.0,81.7,1.0,0.0,3.86,52.3,4.92,3.0,478.0,0.0,1.0,5641.0,v6,v2,v3,v1,v2,v2,v2,v2,v2,v2,v2,v6,v1,v1,v3,v1,v1,v1,v1,v6,v2,v1,v1,v1,v1,v3,v1,v5,v3,v2,v1,v3,v2,v3,v2,v1,v2,v1,v3,v6,v2,v2,1
0.0,2.0,0.38,0.0,1.0,0.0,41771.0,0.21,871.0,30.9,64.0,76.5,0.931,191.0,0.0,1.0,334.0,3.0,0.941,678.0,0.636,602.0,5188.0,0.388,1.0,5766.0,3.0,7.74,3.0,0.0,0.0,3.88,0.0,55530.0,6011.0,66.7,0.0,31.3,0.0,22407.0,6.27,2.0,5875.0,0.26,2606.0,0.0,92.0,80.7,3.0,1.0,4.12,46.8,4.31,3.0,474.0,1.0,1.0,5559.0,v1,v1,v1,v3,v1,v1,v1,v2,v1,v1,v1,v6,v3,v3,v3,v2,v4,v5,v2,v3,v5,v2,v5,v2,v1,v1,v2,v1,v3,v4,v4,v3,v2,v3,v2,v1,v1,v1,v1,v1,v1,v5,1
