Wifes_age,Number_of_children_ever_born,Wifes_education,Husbands_education,Wifes_religion,Wifes_now_working\%3F,Husbands_occupation,Standard-of-living_index,Media_exposure,label
36.649953,3.0,4,4,1,1,3,3,0,1
32.266417,4.071058,3,3,1,0,3,4,0,2
42.64956,0.707524,1,3,1,1,3,4,1,0
26.482016,3.0,3,4,1,0,1,3,0,2
41.917587,4.232599,2,1,1,1,2,3,0,1
30.462925,2.0,3,3,1,1,2,4,0,0
27.193986,0.91635,2,4,1,1,1,3,0,0
38.546981,4.197685,3,4,1,1,3,3,0,2
25.887717,1.425824,3,2,1,1,2,3,0,0
45.32079,3.0,4,4,1,1,3,4,0,2
37.930946,3.0,2,2,1,1,3,1,0,2
31.385946,2.0,2,3,0,1,2,3,0,0
44.802238,8.226451,2,2,0,1,2,4,0,1
25.393832,2.0,3,2,1,0,2,1,0,1
35.389929,3.0,3,4,1,1,3,3,0,2
31.358353,5.364576,2,4,0,1,1,4,0,1
45.571173,3.0,1,3,1,1,3,1,0,2
22.602678,0.926952,2,4,1,1,3,1,0,0
18.850707,1.264607,4,4,1,0,3,4,0,0
29.149923,3.0,2,1,1,1,3,1,0,1
26.269525,0.679389,2,2,1,0,3,4,0,0
27.420552,3.0,1,4,1,1,3,2,0,0
30.9782,0.555164,4,4,0,1,2,4,0,0
26.911958,0.59815,2,2,1,1,3,3,0,0
27.801828,3.0,2,3,1,0,2,4,0,0
47.347631,4.949298,2,2,1,1,2,2,0,0
31.164736,4.096936,1,2,1,1,3,2,0,2
36.514468,7.29284,4,4,1,1,2,4,0,2
44.147593,3.928959,3,4,1,1,3,4,0,1
40.471763,4.40487,2,3,1,1,3,4,0,1
26.118178,4.953577,2,3,1,1,3,3,0,2
30.320527,4.893829,4,4,1,1,1,3,0,2
42.260564,2.0,2,3,1,0,2,4,0,0
30.630208,4.291572,2,2,1,1,2,4,0,2
25.016631,3.0,4,4,0,1,3,4,0,2
27.65599,1.65701,3,3,1,1,2,2,0,0
26.750705,1.193087,2,4,1,1,1,3,0,2
23.655384,0.829913,3,3,1,1,2,2,0,2
23.557209,4.343927,4,4,1,1,3,4,0,1
30.130205,4.368384,2,3,1,1,3,2,0,2
29.628561,3.0,2,3,1,1,3,3,0,1
25.758061,3.0,3,4,1,0,1,4,0,0
45.583237,3.0,3,2,1,1,2,3,0,0
26.193306,4.626795,4,4,1,1,2,2,0,1
26.778914,0.416942,3,4,1,1,3,4,0,2
45.582941,0.540032,2,1,1,1,2,2,0,0
42.114794,4.441073,2,3,1,0,3,1,0,0
32.256005,5.866696,2,4,1,1,1,2,0,0
42.600954,2.0,2,2,1,0,3,1,0,0
47.926375,4.288869,4,4,1,0,1,4,0,1
22.374422,2.0,3,3,1,1,2,3,0,0
23.225738,0.789723,4,4,1,1,1,4,0,0
47.540707,7.355734,3,4,1,1,2,2,0,1
42.4671,4.632985,2,3,1,0,3,2,0,0
32.017438,0.597021,3,2,1,1,2,3,0,0
36.113185,4.741129,2,4,1,1,1,4,0,0
36.085338,4.087199,4,4,1,0,1,4,0,2
39.078666,3.0,4,4,1,1,1,4,0,0
25.314279,0.865051,4,4,1,0,2,4,0,0
45.621638,4.451996,4,4,1,1,1,4,0,1
45.003017,3.834301,4,3,0,1,3,2,0,2
43.09079,3.0,2,4,1,1,2,3,0,1
36.998625,2.0,3,3,1,1,3,1,0,2
46.813373,4.434695,3,4,1,1,1,4,0,1
33.926787,3.789478,3,4,1,1,1,4,0,2
24.912363,3.0,4,3,1,0,3,3,0,2
22.159352,0.280561,4,3,1,1,3,1,0,2
24.318054,0.896368,3,4,1,1,1,4,0,1
36.693072,3.166568,3,4,0,1,3,4,1,2
26.655405,3.934827,4,4,0,0,1,3,0,0
30.726378,3.0,4,4,1,1,2,3,0,2
30.646293,0.37243,3,3,1,1,2,4,0,0
44.033159,0.282092,3,4,1,1,1,4,0,1
45.18177,3.814189,4,4,1,0,1,4,0,0
37.714361,0.364301,2,1,1,0,3,2,1,0
27.085826,0.586747,4,4,0,0,3,4,0,0
24.519048,5.331068,4,4,1,0,3,4,0,2
31.581431,1.228331,4,4,1,0,2,2,0,0
28.718223,4.248154,1,4,1,1,3,4,1,0
20.907629,2.0,3,4,0,0,3,4,0,0
46.809773,0.908885,3,3,1,1,2,2,0,0
19.430738,1.002574,3,3,1,1,2,3,0,2
42.992684,4.527274,3,2,1,1,3,1,0,0
26.657743,0.655838,3,2,1,1,3,4,0,0
35.23652,3.49808,2,2,1,1,2,2,0,0
30.608814,4.01054,3,4,1,1,3,4,0,2
30.261588,3.0,2,1,1,1,3,1,0,1
30.78704,3.0,2,3,1,1,3,4,0,1
28.457412,2.0,3,3,1,1,3,2,0,2
22.917089,2.0,3,3,1,1,1,3,0,2
24.89687,0.881188,3,4,1,1,1,4,1,2
24.912315,2.0,1,2,1,1,4,1,0,2
26.508522,4.449645,2,4,1,1,3,1,0,0
37.063879,5.181471,4,4,1,0,3,4,0,1
37.171879,0.082971,3,4,1,1,4,4,0,0
37.112252,4.959278,1,3,1,0,3,2,0,2
19.676348,0.288995,4,4,1,0,3,3,0,1
31.180201,2.0,3,3,1,1,3,2,0,0
25.993004,3.972428,3,2,1,0,3,2,1,0
27.343213,3.0,4,4,1,0,2,3,0,1
39.532107,7.892015,2,4,1,0,1,2,0,1
44.021492,1.296314,4,4,1,1,1,3,0,0
34.832869,4.541563,3,3,1,1,2,2,0,2
26.752913,-0.045794,2,4,1,1,1,3,0,0
35.19937,3.0,1,1,1,1,3,1,0,1
37.912591,2.0,3,4,1,0,3,3,0,0
27.409546,3.0,1,1,1,0,4,4,1,0
26.444516,2.0,4,4,1,0,1,3,0,1
30.500397,3.0,4,4,1,1,1,4,0,1
30.768108,1.126236,2,4,0,1,3,4,0,0
24.086878,2.0,1,3,1,1,3,4,1,0
29.078006,4.24472,3,4,0,0,1,2,0,2
41.404729,3.953125,3,4,1,1,1,3,0,0
27.728726,3.0,4,4,0,0,2,3,0,2
26.071492,2.0,4,4,1,1,1,4,0,2
31.681646,3.0,4,4,1,0,3,2,0,2
39.411639,5.261812,4,4,1,1,1,4,0,1
43.803517,4.261376,3,4,0,1,2,3,0,0
31.957323,6.622671,3,3,1,1,3,4,0,2
49.452229,3.0,4,4,1,1,2,4,0,0
34.949121,1.79913,4,4,1,1,2,4,0,2
47.429686,1.640114,2,4,1,1,1,4,0,0
23.160607,2.0,1,3,1,1,3,3,1,0
35.924688,2.0,1,2,1,1,2,4,1,0
37.32848,6.042571,3,3,1,0,3,2,0,0
31.21977,1.518759,4,4,0,1,3,4,0,0
27.83282,1.852513,4,4,0,1,3,3,0,0
39.515486,3.0,4,4,1,1,3,3,0,2
34.007186,3.0,4,4,0,1,3,4,0,2
26.364537,3.0,4,4,1,0,3,4,0,1
26.725726,2.0,4,4,1,0,2,4,0,1
47.792912,4.920557,3,3,1,1,3,4,1,0
30.256646,4.82026,3,4,1,0,2,3,0,1
49.112219,5.123916,2,4,1,1,3,1,0,2
30.04893,4.933286,4,4,0,1,2,2,0,1
35.101796,4.875792,4,4,0,1,3,4,0,2
30.761594,3.0,3,2,0,1,3,4,0,2
37.610338,0.750231,1,2,1,0,4,4,0,0
31.727007,5.140107,4,4,1,1,2,4,0,2
45.045615,3.99907,4,4,1,1,3,4,0,2
31.98608,0.669154,4,4,1,0,3,4,0,0
46.466399,1.107877,2,3,1,1,3,2,0,0
43.960304,6.244953,4,4,0,1,2,4,0,1
26.771102,0.465848,2,3,1,1,3,3,0,0
26.649667,2.0,2,2,1,1,3,3,0,2
26.864848,3.0,4,4,1,1,2,3,0,2
26.80153,3.0,3,4,1,1,1,3,0,0
30.28136,3.0,4,4,1,1,1,3,0,1
35.877286,4.656561,3,4,1,1,2,4,0,2
42.985095,3.0,3,4,1,1,1,3,0,1
36.905571,2.0,2,2,1,0,3,3,0,2
27.731381,1.837358,2,2,1,1,3,2,0,0
47.649997,5.824045,3,4,1,1,2,3,0,2
45.763756,8.128087,3,3,1,0,2,2,0,0
29.482613,4.693712,3,4,1,0,1,4,0,2
27.759106,2.0,3,4,0,1,1,4,0,1
29.485606,4.161,2,1,1,1,3,1,0,0
39.10746,0.402879,3,4,1,1,1,3,0,0
27.628338,2.0,2,4,1,0,4,3,0,2
39.085548,3.0,4,4,0,1,2,4,0,1
23.576043,0.906933,2,2,1,1,3,3,0,2
19.451474,0.51782,2,4,1,1,2,4,0,0
34.323118,7.880104,4,4,1,1,1,4,0,2
37.237457,8.503672,4,4,0,1,1,2,0,0
36.282447,6.235572,1,4,1,1,2,3,0,1
33.036632,3.0,1,1,1,1,3,2,1,0
46.101537,5.129997,2,2,0,0,3,4,0,1
27.006101,1.153077,3,3,1,1,3,3,0,0
34.289648,9.415073,1,2,1,1,2,2,1,0
35.266889,3.0,4,4,1,0,2,3,0,2
25.96282,3.0,3,4,0,1,1,1,0,0
25.001923,3.694767,2,3,1,1,3,2,1,1
37.568458,6.688444,4,4,1,1,1,3,0,1
45.64873,5.173286,4,4,1,1,3,4,0,1
35.36242,4.736409,4,4,1,1,3,4,0,2
31.459791,0.182015,4,4,0,1,1,4,0,1
25.141491,2.0,3,3,0,1,1,3,0,1
25.522489,0.392376,2,2,1,0,2,4,0,2
26.852707,0.878116,4,4,0,1,3,4,0,0
46.522688,6.981887,3,4,1,1,1,3,0,0
21.714585,1.401969,1,4,1,1,2,4,0,2
49.697448,9.455574,4,4,1,1,3,3,0,1
36.49021,8.594798,3,3,1,1,3,3,0,0
26.681807,2.0,1,4,0,1,1,4,1,2
46.212617,3.0,3,4,1,0,3,4,0,0
44.366977,4.870735,2,1,1,0,2,3,1,0
21.362687,8.068134,1,1,1,1,2,1,0,1
31.823145,6.474045,4,4,1,1,1,4,0,1
47.5681,8.666539,3,2,1,1,2,2,0,0
31.446298,0.719333,4,3,1,1,1,3,0,1
23.00149,0.510303,4,4,1,0,3,4,1,2
22.079759,2.0,4,4,1,1,1,4,0,2
42.555536,4.907452,4,4,1,1,3,4,0,1
45.910172,8.015088,3,2,0,1,3,4,0,0
36.027162,5.112809,1,2,1,1,3,2,0,0
26.816129,3.0,3,4,1,1,1,4,1,0
26.100897,4.364564,3,3,1,1,2,2,0,2
20.999886,6.117541,2,2,1,1,2,3,0,2
37.073425,4.757622,2,4,1,1,1,4,0,2
20.594873,3.0,2,4,1,0,1,4,0,0
45.132188,2.0,3,4,1,1,2,4,0,0
25.635005,0.912725,3,3,1,1,1,3,0,0
25.344417,2.0,4,4,0,1,3,4,0,2
22.261275,0.499344,2,1,1,0,4,3,0,2
37.088082,4.706732,4,4,1,0,1,4,0,2
22.915739,1.640078,2,2,1,1,2,2,0,0
24.412898,0.786089,3,3,1,1,3,2,0,0
38.607039,3.0,4,4,1,1,1,4,0,1
36.744284,4.625325,4,4,1,0,2,3,0,2
25.367919,0.789281,3,2,1,1,3,3,0,2
29.006276,4.845306,3,3,0,1,2,3,1,0
46.154296,4.695011,3,3,0,0,2,3,0,1
37.400372,0.771199,2,2,1,1,3,4,0,0
50.477804,6.783133,4,4,1,1,1,3,0,1
33.44961,3.0,4,4,1,0,2,4,0,2
19.359828,2.0,3,3,1,1,2,1,0,2
37.207389,0.711963,2,3,1,0,3,3,1,0
41.061226,7.101372,3,4,1,1,1,4,0,0
30.358314,2.0,2,3,1,1,3,3,0,0
31.681893,3.0,3,4,0,1,1,3,0,1
38.416233,0.580154,3,4,1,0,1,4,0,0
21.716335,0.729319,3,4,1,1,3,4,0,2
26.625775,3.0,3,4,1,1,3,4,0,0
37.353933,10.254147,4,4,0,0,2,2,0,2
20.091989,3.0,3,1,0,1,3,3,0,1
29.297456,2.0,3,3,1,0,2,2,0,0
26.760468,0.62857,3,4,1,1,2,4,0,1
39.190519,3.0,4,4,0,1,3,4,0,1
30.251559,8.219955,4,4,0,0,1,4,0,1
30.177121,4.727302,4,4,1,0,1,3,0,1
27.106491,0.878976,3,4,1,0,1,2,0,0
34.705727,3.0,4,4,1,1,3,4,0,2
33.858959,8.393874,3,3,1,0,3,1,0,2
21.032467,2.0,3,4,1,0,2,4,0,2
45.023417,3.0,4,4,1,1,3,3,0,1
28.961827,3.0,3,3,1,1,3,2,0,1
28.400636,2.0,4,4,0,1,1,4,0,2
36.983683,4.151518,3,4,1,1,3,3,0,2
27.807962,3.0,4,4,1,1,1,4,0,2
23.355228,1.633139,2,3,1,0,2,3,0,0
24.817286,4.091268,3,3,1,1,2,4,0,2
38.926849,4.268768,1,3,1,1,2,1,0,0
32.380369,2.0,1,2,1,1,2,3,0,2
26.345192,0.589094,2,4,0,1,2,4,0,2
19.547647,0.760587,4,4,1,0,2,4,0,1
30.567959,0.142364,1,1,1,1,2,2,0,0
38.071278,2.0,4,4,1,1,1,4,0,1
31.187582,4.852571,3,4,1,1,3,3,0,2
38.162307,1.487652,3,3,1,1,3,4,0,0
45.105756,3.0,1,2,1,1,3,4,0,0
28.985664,2.0,4,4,1,1,1,4,0,0
19.160308,2.0,2,3,1,1,4,3,0,2
32.014226,3.998268,1,3,1,1,3,4,1,0
34.207498,7.144502,3,3,0,1,3,2,0,2
43.121245,3.0,3,4,0,0,1,4,0,1
30.838362,2.0,4,3,1,0,1,2,0,1
26.662014,0.722117,3,3,1,0,1,2,0,0
24.017839,0.739416,2,3,1,1,3,4,0,2
30.565543,4.206228,4,4,1,1,2,4,0,2
20.767218,0.631428,4,4,1,1,1,4,0,0
23.523606,2.0,4,4,0,1,1,4,0,0
37.274155,2.0,3,3,1,1,3,4,0,2
49.627546,0.751326,4,4,1,1,1,4,0,0
28.266071,2.0,4,4,0,0,1,4,0,0
46.861835,7.637162,4,4,1,1,1,4,0,0
45.820195,8.168191,3,4,0,0,1,3,0,1
36.459804,4.465666,2,4,1,1,2,1,0,0
32.620228,9.061673,2,2,1,1,4,3,1,2
36.355562,9.426983,4,4,0,1,3,4,0,0
40.361457,3.0,1,1,1,1,3,4,0,1
25.12976,-0.039902,4,4,1,1,1,3,0,0
39.178967,0.004624,2,2,1,1,2,3,0,0
46.052671,2.0,4,4,0,1,1,2,0,2
21.735529,3.0,3,4,1,1,2,4,0,2
31.210039,3.0,3,3,1,1,3,2,0,0
25.21778,3.0,2,3,1,1,2,2,0,2
19.9293,0.320451,4,4,1,0,2,4,0,2
39.754798,7.67967,2,2,1,1,3,1,0,0
31.910772,8.680562,4,4,1,1,1,3,0,0
24.188693,2.0,2,3,1,1,1,4,0,0
36.234561,3.0,4,4,1,1,1,4,0,1
25.655091,3.0,4,4,1,1,1,4,0,0
26.897833,5.181131,2,4,1,1,1,4,0,2
28.243214,3.0,4,4,1,1,1,3,0,2
31.982138,4.190001,3,4,0,0,1,4,0,2
43.699346,-0.110607,1,3,1,0,3,4,1,0
33.276085,0.942091,1,3,1,0,3,3,0,0
29.969089,3.894135,4,4,1,1,1,3,0,2
24.880324,4.007979,3,4,1,1,2,3,1,0
42.11981,4.476511,4,4,1,0,3,4,0,1
31.362656,0.646422,4,4,1,0,3,4,0,1
30.180838,2.0,4,4,0,1,3,4,0,0
38.411386,3.0,3,3,1,1,1,1,0,1
31.960705,4.694793,4,4,1,1,1,4,0,2
31.70527,7.932232,3,4,1,1,2,1,0,0
37.429379,3.0,3,2,0,0,3,4,0,1
27.616355,3.0,2,3,1,1,3,2,1,2
35.35271,3.123169,3,4,0,1,2,4,0,2
31.184525,1.086812,4,4,0,0,1,2,0,1
41.470069,3.288013,3,4,1,1,3,3,0,2
48.956737,4.266744,1,1,1,1,2,2,0,0
30.604306,4.175907,4,4,1,1,3,3,0,2
21.811172,0.355328,3,4,1,1,1,2,0,2
44.553672,0.81555,3,1,0,1,3,3,0,0
31.325786,2.0,4,4,0,0,3,2,1,1
26.327714,0.657546,3,4,1,1,2,1,0,0
47.336083,4.372124,4,4,1,1,1,3,0,1
21.686607,0.091666,1,2,1,1,3,1,0,0
21.008448,0.807851,1,3,1,1,3,4,0,0
35.085333,2.0,3,4,1,0,2,4,0,0
33.561781,4.250158,2,4,1,1,1,4,0,2
21.433513,0.495263,3,4,1,0,1,3,0,2
29.029441,2.0,3,4,1,0,1,4,0,0
36.412924,3.598988,3,4,1,1,1,4,0,1
45.558532,8.139267,4,4,1,0,3,4,0,0
45.408492,3.0,2,4,1,1,1,4,0,0
42.733515,4.264188,3,3,1,0,3,3,0,0
46.227092,10.182484,2,3,1,1,3,3,1,0
42.228521,4.802457,4,4,1,1,3,3,0,1
35.8161,0.954582,2,3,1,1,2,2,0,0
30.717857,3.0,4,4,0,1,1,4,0,1
21.598306,1.110298,3,3,1,1,3,3,0,2
21.863655,0.016036,4,4,1,1,1,3,0,2
22.686757,0.916583,1,1,1,0,3,3,0,0
42.719194,5.07084,2,4,1,1,1,4,0,0
36.572625,3.0,3,4,1,1,2,4,0,2
36.285216,3.0,4,4,1,1,1,3,0,1
25.207048,1.089105,3,3,1,0,3,1,0,0
37.66986,4.057316,2,4,1,0,3,4,1,1
31.583193,0.649559,2,3,1,1,2,3,0,0
45.687675,8.980313,3,3,1,1,2,2,0,0
28.865568,4.722485,4,4,0,0,1,4,0,1
39.690719,4.719049,1,2,1,1,2,2,0,2
30.870035,3.0,4,4,0,1,1,4,0,1
48.363874,7.435241,2,4,1,0,2,3,0,0
42.45876,7.048899,1,4,1,1,4,3,0,1
26.911279,3.719171,2,3,1,1,3,3,0,2
24.864468,0.285452,3,3,1,1,2,4,0,0
30.484918,5.133606,2,2,1,0,1,2,0,2
22.069825,0.873891,1,1,0,0,4,1,1,0
19.268477,0.8013,2,3,1,1,2,4,0,0
32.97207,5.939553,1,2,1,1,2,4,1,0
28.354847,-0.117218,2,3,1,1,2,2,0,0
26.778055,4.23303,2,3,1,1,2,2,0,0
29.822863,4.449673,1,3,1,0,3,2,0,0
26.424004,1.255608,2,2,0,1,2,3,0,0
32.572856,3.873068,4,4,1,1,1,3,0,1
25.637037,3.0,4,4,1,0,3,4,0,2
32.611974,0.458363,3,4,1,0,1,4,0,1
46.148518,8.698131,2,4,1,1,1,3,0,0
30.686936,5.180106,3,3,1,1,2,3,0,2
31.435698,7.939183,3,3,1,1,2,2,0,2
44.636893,2.0,2,3,1,1,3,4,1,0
31.267878,3.0,3,4,1,0,2,2,0,2
30.406776,3.0,3,4,0,1,1,3,0,1
33.094216,3.0,4,4,1,1,2,3,0,2
27.862923,2.0,3,2,1,1,3,3,0,2
42.575009,4.067186,4,4,1,1,1,3,0,0
35.40544,5.17789,3,3,1,0,2,2,0,0
41.063019,9.468963,3,4,1,1,3,3,0,0
30.841284,3.0,4,4,1,1,2,4,0,2
26.541626,4.577011,4,3,1,1,3,4,0,2
45.528555,1.16084,2,4,1,1,1,3,0,0
44.211424,4.79472,1,4,1,1,3,4,1,0
30.355982,0.825853,2,4,1,0,2,4,0,0
30.278782,3.745694,3,4,1,1,2,2,0,2
43.916941,3.0,4,4,1,1,1,2,0,0
40.241978,2.0,3,3,1,1,2,4,0,0
28.722494,4.917685,4,4,1,1,2,3,0,2
22.341294,0.597791,4,4,1,0,3,1,0,0
34.762941,6.270205,1,3,1,0,3,3,0,0
31.072732,0.646487,3,4,1,1,3,4,0,1
34.731807,4.71312,4,4,0,0,2,3,0,2
43.519121,3.0,2,3,1,1,3,3,0,2
36.958347,6.819717,3,2,1,1,2,2,0,2
26.981817,0.609027,4,4,1,0,4,3,0,0
36.889408,3.0,2,4,1,1,2,1,0,0
43.863292,0.967613,4,4,0,0,3,4,0,0
23.911615,0.01671,4,4,1,1,1,4,0,1
37.982432,3.0,4,4,1,1,1,4,0,1
42.897246,5.300999,3,4,1,1,3,4,0,1
24.455671,2.0,2,4,1,1,1,4,0,2
26.823201,2.0,2,2,1,1,3,1,0,2
26.02491,0.982228,2,3,1,1,2,3,0,0
38.300057,0.272634,3,3,1,1,3,4,1,0
38.984925,7.230218,4,4,1,1,2,4,0,2
48.0601,4.46732,4,4,0,1,3,4,0,0
33.521543,0.074348,3,3,1,1,3,4,0,0
31.69926,1.056022,4,4,1,1,1,4,0,0
30.604932,2.0,1,1,1,0,2,4,1,0
23.49207,2.0,4,4,1,1,1,4,0,2
43.17312,2.0,2,3,1,1,3,4,0,0
26.147666,3.0,1,3,1,1,3,4,0,0
38.085843,4.40995,3,4,1,1,1,4,0,1
28.749938,3.817144,3,2,1,1,3,4,0,2
37.772497,4.619184,4,4,1,0,2,3,0,2
32.82129,3.0,3,4,1,1,3,1,0,0
22.432509,1.121012,3,4,1,1,1,1,0,1
26.391747,4.625697,4,4,1,1,2,4,0,2
44.944111,3.0,3,4,1,0,1,4,0,0
25.692968,5.115341,1,2,1,1,2,4,0,2
31.207759,4.276652,4,4,1,1,1,3,0,1
17.260265,2.0,3,3,1,1,2,2,0,2
31.835392,3.0,4,4,1,0,2,4,0,2
40.536144,0.699159,4,4,0,0,3,2,0,0
42.049788,3.425559,3,4,1,1,1,3,0,1
23.064149,2.0,1,4,1,1,2,4,1,2
46.28942,2.0,2,4,1,1,1,4,0,2
38.186318,3.0,3,3,1,1,2,2,0,0
39.869473,4.156601,1,3,1,1,2,2,0,2
31.433919,3.0,3,4,1,1,2,4,0,2
35.864239,3.789976,3,4,1,0,3,4,0,2
17.364121,1.058423,4,4,0,1,3,2,0,0
45.566693,7.798359,1,1,1,0,3,2,0,0
33.817826,4.367848,1,2,1,0,3,4,0,0
36.658373,2.0,4,4,1,0,1,4,0,2
43.075424,0.685664,1,3,1,0,1,3,0,0
26.284976,2.0,4,4,1,1,2,4,0,1
37.303674,2.0,3,4,0,1,1,4,0,1
37.450093,4.141153,4,4,1,0,2,4,0,1
42.609654,1.321771,4,3,1,1,1,1,0,0
26.766174,2.0,3,3,1,1,1,2,0,0
26.637299,4.982035,1,4,1,1,3,2,0,2
32.957346,2.0,3,4,1,1,3,1,0,2
48.856865,4.752834,3,4,0,1,1,3,0,1
25.149341,2.0,2,3,1,1,3,2,0,2
19.794181,2.0,4,4,0,1,1,4,0,0
19.508718,2.0,2,1,1,1,3,2,1,0
37.92709,4.879901,3,3,1,1,2,4,0,2
37.034491,3.0,2,3,1,1,1,3,0,1
22.332952,0.738514,3,2,1,1,3,4,0,2
44.563771,6.682816,1,1,1,1,4,2,1,0
34.47603,2.0,2,4,1,1,1,3,0,0
44.803244,4.42598,1,4,1,1,1,3,1,0
32.597043,2.0,4,4,1,1,3,3,0,2
25.614878,3.975775,1,2,1,0,2,3,1,0
45.658542,7.268913,1,2,1,1,3,2,1,0
36.609066,2.0,3,2,0,1,2,3,0,0
33.685619,2.0,3,4,1,1,1,4,0,0
21.092984,0.964327,2,3,1,0,3,3,0,0
42.823352,4.734344,3,4,0,0,1,4,0,0
32.187123,2.0,3,4,1,1,1,2,0,2
24.630654,3.0,4,4,0,1,1,4,0,1
46.134511,9.590126,4,4,1,1,2,4,0,0
31.514707,3.0,4,4,0,1,1,4,0,1
41.406158,7.327945,4,4,1,1,1,3,0,1
31.927753,1.209928,2,1,1,0,3,3,0,0
32.983328,4.650262,4,4,1,1,3,4,0,2
27.997558,4.449815,4,4,1,1,3,3,0,2
29.856783,4.126166,4,4,0,1,1,3,0,2
43.586001,4.419928,3,3,0,0,3,4,0,0
31.749736,7.911743,4,4,1,1,3,3,0,2
29.636759,3.0,4,4,0,0,3,4,0,1
27.082436,2.0,3,3,1,1,3,4,0,2
38.03919,2.0,4,4,0,0,1,3,0,0
36.192221,10.795731,3,3,1,1,1,2,0,1
41.782436,3.96721,4,4,1,1,1,3,0,1
48.512295,2.0,4,4,0,1,1,3,0,1
45.722175,4.695112,3,4,1,1,3,4,0,2
45.264765,6.479318,2,3,1,0,3,4,0,0
36.86604,2.0,3,4,1,1,3,3,0,1
21.199053,-0.239576,3,4,0,0,1,3,0,0
34.630763,7.592016,4,4,1,1,1,3,0,1
30.206078,1.410938,4,4,1,0,3,3,0,0
37.126053,0.735914,3,4,0,0,3,3,0,0
43.607084,2.0,2,4,1,1,1,3,0,0
26.774285,0.563807,2,3,1,1,1,3,0,0
51.209775,0.607332,3,4,1,1,1,3,0,0
26.160892,0.636515,3,4,1,1,1,3,0,2
24.935961,1.114309,1,3,1,1,3,1,1,0
20.798213,3.0,4,4,1,1,1,4,0,2
21.382204,3.0,2,4,1,1,3,3,0,2
35.308636,10.72995,2,3,1,0,1,3,0,0
35.126171,3.0,4,4,1,1,3,4,0,2
30.883068,5.456441,4,4,1,1,1,4,0,1
31.192235,2.0,2,3,1,1,2,3,0,0
47.600589,0.215093,2,3,1,1,3,4,0,0
27.50187,0.507392,2,2,1,1,3,2,0,2
26.857693,1.217918,3,3,1,1,3,4,0,0
26.151339,0.889159,4,4,0,1,1,4,0,0
49.091891,3.0,2,4,0,1,1,4,0,0
22.118509,3.0,3,4,1,1,3,4,0,2
31.081023,3.0,3,3,1,1,2,1,0,2
46.599668,5.577956,4,4,1,1,2,4,0,1
39.478822,9.716516,4,4,0,0,1,3,0,0
20.016437,0.315583,4,4,1,1,1,3,0,1
26.319105,0.765074,3,3,1,1,3,4,0,0
25.883907,2.0,4,3,1,1,3,4,0,2
40.839893,9.448558,4,4,1,0,3,3,0,0
37.991542,3.0,4,3,1,1,3,3,0,0
36.108855,5.032724,4,4,1,1,1,3,0,1
17.527122,0.782173,2,4,1,0,1,4,0,1
39.189938,4.522054,4,4,1,1,2,4,0,1
43.577593,4.721011,1,3,1,1,3,1,0,0
28.767459,9.684054,3,4,1,0,2,4,0,0
26.186391,3.474733,2,2,1,0,1,2,0,0
35.966621,2.0,3,3,1,0,2,2,0,2
27.340298,4.820702,4,4,0,0,3,4,0,0
26.288086,3.884863,4,4,1,0,1,2,0,0
20.204871,-0.22772,4,4,1,1,2,4,0,2
25.806371,0.482183,4,4,1,0,1,4,0,1
19.43347,2.0,4,4,1,1,1,4,0,2
35.253257,8.346293,4,4,0,1,2,4,0,2
32.534861,2.0,1,3,1,1,2,2,0,2
23.104483,0.715339,4,4,1,1,1,3,0,0
25.891842,3.0,2,4,1,1,1,4,0,2
48.513166,4.087198,4,4,1,0,1,2,0,1
17.545419,0.78643,2,3,1,0,2,2,0,2
28.437565,0.903201,3,3,1,1,1,3,0,1
22.443646,10.311581,4,4,1,1,1,4,0,2
49.725503,5.773198,1,1,1,1,3,2,0,0
22.354902,1.503833,1,1,1,0,3,4,0,0
47.543672,6.702039,3,4,1,1,1,3,0,0
26.307415,1.00126,2,4,1,1,1,4,0,1
24.609461,3.0,4,3,0,1,3,3,0,2
33.161872,3.0,4,4,1,1,1,3,0,1
30.724199,2.0,3,3,1,1,3,4,0,2
32.209719,3.736358,3,4,1,1,3,3,0,2
43.900092,0.499645,1,2,1,1,2,3,1,0
26.933881,3.0,4,4,0,0,1,3,0,1
42.96416,4.404596,3,3,1,0,2,3,0,2
45.811829,8.418016,4,4,0,0,3,3,0,0
26.33153,3.0,4,4,1,1,1,3,0,0
29.289078,4.428717,1,4,1,1,3,2,0,2
48.282758,3.399291,4,4,1,1,1,3,0,1
33.527684,8.523402,4,4,1,1,2,1,0,0
49.679591,4.879495,2,3,1,1,3,4,0,2
33.685122,2.0,4,4,1,1,1,4,0,1
37.877624,3.0,2,4,1,1,2,2,0,2
32.268687,4.251676,4,3,1,1,2,3,0,2
43.695694,7.587427,4,4,0,0,1,4,0,0
43.035226,3.0,4,4,0,1,1,3,0,1
25.933576,1.165858,2,3,1,1,2,2,0,0
37.92831,4.131259,2,3,1,1,3,1,0,0
32.280254,9.331524,3,4,1,1,2,4,0,1
26.952006,3.0,4,4,1,1,1,3,0,1
24.135874,0.987708,1,2,1,0,2,3,1,2
46.815246,8.213612,4,4,1,1,1,4,0,0
28.791133,2.0,3,2,1,1,3,4,0,2
27.428706,2.0,4,4,1,1,3,4,0,1
18.709436,3.0,2,2,1,1,2,4,0,1
43.489032,0.38948,3,4,1,0,2,4,0,0
