age,income96,height,weight,famsize,illegalact,charged,jobsnum90,afqt89,race,gender,grade90,partner,genhealth,typejob90,jobtrain90,label
16.0,2.35,510.0,180.0,5.0,0.0,0.0,3.0,67.0,BLACK,Female,2ND YR COL,No,Good,pub,Yes,1
18.0,2.3,506.0,200.0,5.0,0.0,0.0,8.0,80.0,BLACK,Female,4TH YR COL,No,Good,fin,No,1
15.0,0.0,505.0,150.0,7.0,0.0,0.0,5.0,45.0,BLACK,Female,2ND YR COL,No,Very Good,agri,No,0
20.0,1.8,508.0,150.0,6.0,0.0,0.0,15.0,8.0,BLACK,Male,12TH GRADE,No,Very Good,construction,No,1
20.0,6.7,509.0,150.0,6.0,0.0,0.0,1.0,81.0,MEXICAN,Male,4TH YR COL,No,Excellent,wholesale,Yes,1
15.0,0.1,502.0,105.0,5.0,0.0,0.0,4.0,13.0,ENGLISH,Female,9TH GRADE,No,Very Good,retail,No,0
17.0,5.0,509.0,165.0,4.0,1.0,0.0,21.0,62.0,BLACK,Male,12TH GRADE,No,Very Good,manuf,Yes,1
16.0,0.0,504.0,147.0,9.0,0.0,0.0,5.0,34.0,MEXICAN-AMERICAN,Female,2ND YR COL,No,Fair,wholesale,No,0
21.0,1.75,511.0,162.0,3.0,0.0,0.0,4.0,36.0,BLACK,Male,12TH GRADE,No,Very Good,pro,No,1
21.0,6.0,600.0,190.0,1.0,0.0,0.0,5.0,78.0,GERMAN,Male,12TH GRADE,No,Very Good,manuf,Yes,1
20.0,2.1,505.0,125.0,4.0,0.0,0.0,5.0,94.0,ENGLISH,Female,4TH YR COL,No,Very Good,fin,No,1
16.0,0.0,505.0,120.0,5.0,0.0,0.0,11.0,87.0,IRISH,Female,4TH YR COL,No,Very Good,manuf,Yes,0
21.0,1.6,509.0,165.0,2.0,0.0,0.0,14.0,21.0,MEXICAN,Male,12TH GRADE,No,Excellent,construction,No,0
15.0,0.38,506.0,120.0,3.0,1.0,1.0,15.0,76.0,FRENCH,Female,12TH GRADE,No,Fair,pro,Yes,0
19.0,0.7,506.0,140.0,3.0,0.0,0.0,13.0,39.0,GERMAN,Female,10TH GRADE,No,Excellent,busi,No,0
17.0,2.88,500.0,136.0,6.0,0.0,0.0,11.0,99.0,FRENCH,Female,4TH YR COL,No,Very Good,fin,No,1
14.0,1.4,505.0,140.0,3.0,0.0,0.0,13.0,52.0,BLACK,Female,10TH GRADE,No,Fair,retail,No,0
15.0,2.01,502.0,104.0,10.0,0.0,0.0,12.0,26.0,MEXICAN-AMERICAN,Female,2ND YR COL,No,Very Good,pro,No,1
14.0,4.6,507.0,160.0,4.0,0.0,0.0,6.0,66.0,GERMAN,Female,12TH GRADE,No,Very Good,pro,No,1
17.0,4.8,601.0,180.0,3.0,0.0,0.0,4.0,73.0,ENGLISH,Male,2ND YR COL,Yes,Excellent,transp,No,1
21.0,2.6,504.0,130.0,5.0,0.0,0.0,5.0,72.0,BLACK,Female,4TH YR COL,No,Very Good,fin,Yes,1
14.0,0.0,507.0,126.0,6.0,0.0,0.0,9.0,1.0,ENGLISH,Male,5TH GRADE,No,Very Good,retail,No,0
17.0,3.3,508.0,162.0,4.0,0.0,0.0,7.0,25.0,OTHER-HISPANIC,Male,12TH GRADE,Yes,Very Good,busi,No,1
20.0,2.3,500.0,97.0,4.0,0.0,0.0,5.0,69.0,MEXICAN-AMERICAN,Female,2ND YR COL,No,Good,retail,No,1
19.0,1.7,507.0,138.0,8.0,0.0,0.0,3.0,55.0,MEXICAN-AMERICAN,Male,1ST YR COL,No,Good,wholesale,No,0
21.0,7.3,504.0,140.0,6.0,0.0,0.0,5.0,77.0,IRISH,Female,7TH YR COL,No,Good,manuf,No,1
20.0,1.6,507.0,220.0,3.0,0.0,0.0,1.0,8.0,BLACK,Female,12TH GRADE,No,Fair,manuf,No,0
18.0,5.0,600.0,180.0,5.0,0.0,0.0,3.0,78.0,ITALIAN,Male,12TH GRADE,No,Good,busi,No,1
18.0,0.0,502.0,112.0,3.0,0.0,0.0,4.0,8.0,PUERTORICAN,Female,11TH GRADE,No,Fair,retail,No,0
14.0,0.9,508.0,145.0,6.0,2.0,0.0,12.0,9.0,BLACK,Male,12TH GRADE,Yes,Excellent,manuf,Yes,0
17.0,0.0,507.0,135.0,3.0,0.0,0.0,8.0,16.0,ENGLISH,Female,2ND YR COL,No,Good,pro,No,0
17.0,2.8,507.0,150.0,1.0,1.0,0.0,15.0,80.0,ENGLISH,Female,4TH YR COL,No,Very Good,enter,No,1
16.0,4.3,506.0,140.0,5.0,2.0,0.0,10.0,95.0,NONE,Male,7TH YR COL,No,Very Good,pro,Yes,1
17.0,3.2,502.0,106.0,3.0,0.0,0.0,15.0,82.0,ENGLISH,Female,4TH YR COL,No,Excellent,transp,Yes,1
18.0,1.2,507.0,160.0,3.0,0.0,0.0,10.0,12.0,BLACK,Female,12TH GRADE,No,Very Good,busi,No,0
20.0,2.7,505.0,190.0,6.0,0.0,0.0,1.0,33.0,GERMAN,Male,12TH GRADE,No,Fair,manuf,No,1
17.0,2.8,510.0,185.0,6.0,0.0,0.0,7.0,25.0,MEXICAN,Male,12TH GRADE,No,Good,manuf,No,1
18.0,4.8,511.0,155.0,4.0,0.0,0.0,3.0,79.0,ITALIAN,Male,4TH YR COL,No,Excellent,transp,No,1
20.0,0.5,507.0,180.0,1.0,0.0,0.0,12.0,31.0,GERMAN,Female,12TH GRADE,No,Very Good,retail,No,0
20.0,1.0,503.0,140.0,5.0,0.0,1.0,10.0,22.0,BLACK,Female,4TH YR COL,No,Good,pro,No,0
21.0,13.8775,600.0,200.0,6.0,0.0,0.0,9.0,42.0,GERMAN,Male,2ND YR COL,No,Excellent,fin,Yes,1
16.0,1.65,505.0,118.0,3.0,0.0,0.0,5.0,23.0,BLACK,Female,12TH GRADE,No,Good,pro,No,0
21.0,3.6,508.0,160.0,2.0,0.0,0.0,2.0,49.0,ENGLISH,Female,1ST YR COL,No,Very Good,manuf,Yes,1
17.0,1.54,507.0,130.0,3.0,0.0,0.0,11.0,89.0,IRISH,Female,6TH YR COL,No,Excellent,pro,No,0
18.0,5.9,507.0,180.0,4.0,0.0,0.0,11.0,91.0,GERMAN,Male,4TH YR COL,No,Excellent,manuf,No,1
15.0,3.2,600.0,180.0,5.0,0.0,0.0,8.0,80.0,ENGLISH,Male,4TH YR COL,No,Excellent,pub,Yes,1
20.0,3.1,504.0,135.0,1.0,0.0,0.0,10.0,27.0,PUERTORICAN,Female,4TH YR COL,No,Very Good,busi,No,1
18.0,2.9,511.0,177.0,5.0,0.0,0.0,6.0,80.0,GERMAN,Male,1ST YR COL,No,Very Good,transp,No,1
14.0,2.2,509.0,154.0,4.0,0.0,0.0,8.0,18.0,POLISH,Male,12TH GRADE,No,Excellent,pro,No,1
17.0,2.15,508.0,130.0,6.0,3.0,1.0,24.0,41.0,FRENCH,Male,12TH GRADE,No,Very Good,manuf,No,1
20.0,1.65,601.0,165.0,9.0,0.0,0.0,1.0,23.0,BLACK,Male,12TH GRADE,No,Good,manuf,No,0
15.0,2.25,505.0,180.0,6.0,0.0,0.0,3.0,26.0,BLACK,Female,12TH GRADE,No,Fair,retail,No,1
19.0,1.3,509.0,168.0,1.0,1.0,1.0,6.0,6.0,NONE,Male,12TH GRADE,No,Excellent,busi,No,0
17.0,0.15,505.0,125.0,7.0,0.0,0.0,6.0,8.0,ENGLISH,Female,11TH GRADE,No,Good,fin,No,0
17.0,0.0,501.0,122.0,3.0,0.0,0.0,3.0,25.0,GERMAN,Female,2ND YR COL,No,Excellent,fin,No,0
20.0,0.0,510.0,175.0,1.0,1.0,0.0,5.0,69.0,FRENCH,Male,12TH GRADE,No,Very Good,manuf,No,0
17.0,1.4,509.0,163.0,4.0,0.0,0.0,7.0,43.0,GERMAN,Female,1ST YR COL,No,Good,pub,Yes,0
17.0,2.5,510.0,175.0,6.0,3.0,0.0,16.0,12.0,ENGLISH,Male,10TH GRADE,No,Very Good,construction,No,1
17.0,1.9,509.0,155.0,2.0,0.0,1.0,9.0,6.0,MEXICAN-AMERICAN,Male,9TH GRADE,No,Good,manuf,No,1
17.0,3.65,500.0,106.0,5.0,0.0,0.0,15.0,72.0,CHICANO,Female,6TH YR COL,Yes,Excellent,pro,Yes,1
15.0,0.0,502.0,130.0,4.0,0.0,0.0,14.0,57.0,GERMAN,Female,11TH GRADE,No,Poor,pro,Yes,0
15.0,4.2,507.0,110.0,6.0,0.0,0.0,8.0,82.0,BLACK,Female,4TH YR COL,Yes,Excellent,busi,No,1
21.0,1.8,511.0,165.0,3.0,0.0,1.0,5.0,13.0,GERMAN,Male,12TH GRADE,No,Excellent,manuf,No,1
14.0,2.2,503.0,148.0,6.0,0.0,0.0,8.0,13.0,BLACK,Male,12TH GRADE,No,Very Good,construction,No,1
21.0,0.8,601.0,175.0,2.0,0.0,1.0,16.0,51.0,ENGLISH,Male,12TH GRADE,No,Good,retail,No,0
14.0,2.5,504.0,130.0,12.0,1.0,0.0,12.0,9.0,ENGLISH,Male,9TH GRADE,No,Very Good,transp,No,1
15.0,0.556,502.0,97.0,7.0,0.0,0.0,11.0,25.0,AMERICAN,Female,12TH GRADE,Yes,Poor,transp,No,0
20.0,1.65,604.0,255.0,2.0,0.0,1.0,8.0,69.0,ENGLISH,Male,12TH GRADE,No,Very Good,retail,No,0
16.0,3.0,502.0,134.0,9.0,0.0,0.0,3.0,4.0,MEXICAN,Female,10TH GRADE,No,Good,wholesale,No,1
18.0,1.78,509.0,165.0,9.0,1.0,0.0,11.0,15.0,BLACK,Male,3RD YR COL,No,Good,construction,No,1
19.0,2.9,504.0,164.0,3.0,0.0,1.0,7.0,13.0,BLACK,Female,1ST YR COL,No,Fair,pro,No,1
21.0,0.0,507.0,122.0,2.0,0.0,0.0,8.0,80.0,ENGLISH,Female,2ND YR COL,No,Very Good,wholesale,No,0
18.0,3.8,510.0,165.0,2.0,0.0,0.0,8.0,96.0,ENGLISH,Male,5TH YR COL,No,Excellent,retail,No,1
19.0,3.5,600.0,180.0,5.0,1.0,1.0,12.0,29.0,ENGLISH,Male,2ND YR COL,Yes,Very Good,retail,Yes,1
17.0,2.1,602.0,270.0,4.0,0.0,1.0,9.0,9.0,GERMAN,Male,8TH GRADE,No,Fair,busi,No,1
15.0,3.4,600.0,173.0,4.0,0.0,0.0,7.0,67.0,ENGLISH,Male,1ST YR COL,No,Very Good,wholesale,Yes,1
18.0,0.04,505.0,140.0,6.0,0.0,0.0,19.0,68.0,ENGLISH,Female,1ST YR COL,No,Good,busi,Yes,0
19.0,0.0,507.0,125.0,9.0,0.0,0.0,4.0,33.0,FRENCH,Female,12TH GRADE,No,Very Good,transp,No,0
21.0,2.4,411.0,104.0,5.0,0.0,0.0,8.0,50.0,GERMAN,Female,1ST YR COL,No,Excellent,retail,No,1
15.0,0.0,507.0,125.0,5.0,0.0,0.0,8.0,88.0,ENGLISH,Female,4TH YR COL,No,Good,fin,No,0
17.0,6.0,509.0,160.0,5.0,4.0,0.0,19.0,37.0,ITALIAN,Male,4TH YR COL,Yes,Excellent,personal,No,1
17.0,3.5,509.0,170.0,3.0,0.0,0.0,4.0,18.0,ENGLISH,Male,12TH GRADE,No,Very Good,construction,No,1
15.0,1.0,508.0,130.0,6.0,0.0,0.0,16.0,32.0,ENGLISH,Female,11TH GRADE,No,Excellent,transp,No,0
14.0,7.0,601.0,180.0,6.0,2.0,1.0,7.0,25.0,MEXICAN,Male,11TH GRADE,No,Very Good,wholesale,Yes,1
16.0,1.1,601.0,218.0,5.0,0.0,0.0,18.0,42.0,GERMAN,Male,11TH GRADE,No,Good,manuf,No,0
20.0,3.2,506.0,125.0,4.0,0.0,0.0,11.0,35.0,GERMAN,Female,12TH GRADE,No,Excellent,pro,No,1
17.0,2.5,509.0,135.0,6.0,0.0,0.0,4.0,87.0,OTHER,Male,12TH GRADE,No,Excellent,construction,No,1
15.0,0.95,506.0,130.0,4.0,1.0,0.0,8.0,32.0,ENGLISH,Female,12TH GRADE,No,Good,pro,No,0
20.0,3.16,600.0,190.0,9.0,0.0,0.0,12.0,29.0,MEXICAN-AMERICAN,Male,9TH GRADE,No,Very Good,manuf,No,1
20.0,5.4,600.0,172.0,6.0,0.0,0.0,8.0,85.0,MEXICAN-AMERICAN,Male,1ST YR COL,No,Very Good,busi,No,1
21.0,0.0,505.0,125.0,1.0,0.0,0.0,4.0,80.0,ENGLISH,Female,1ST YR COL,No,Very Good,retail,No,0
19.0,0.0,503.0,110.0,5.0,0.0,0.0,13.0,35.0,GERMAN,Female,12TH GRADE,No,Very Good,personal,Yes,0
15.0,2.0,509.0,155.0,13.0,1.0,0.0,9.0,2.0,BLACK,Male,8TH GRADE,No,Very Good,construction,No,1
19.0,6.4,510.0,180.0,3.0,1.0,0.0,4.0,81.0,GERMAN,Male,2ND YR COL,No,Very Good,wholesale,No,1
14.0,3.0,602.0,175.0,5.0,5.0,0.0,4.0,42.0,IRISH,Male,12TH GRADE,No,Good,construction,No,1
14.0,2.1,502.0,150.0,6.0,0.0,0.0,5.0,14.0,BLACK,Female,2ND YR COL,No,Good,pro,No,1
17.0,2.6,506.0,203.0,5.0,0.0,0.0,4.0,23.0,BLACK,Male,12TH GRADE,No,Very Good,manuf,No,1
19.0,1.0,508.0,130.0,1.0,0.0,0.0,6.0,62.0,ENGLISH,Female,12TH GRADE,No,Very Good,fin,No,0
19.0,1.7,602.0,270.0,4.0,0.0,0.0,8.0,22.0,BLACK,Male,10TH GRADE,No,Good,manuf,No,0
20.0,2.3,507.0,197.0,9.0,0.0,0.0,7.0,10.0,BLACK,Female,12TH GRADE,Yes,Fair,transp,No,1
19.0,0.0,504.0,103.0,2.0,0.0,0.0,6.0,16.0,IRISH,Female,11TH GRADE,No,Very Good,retail,Yes,0
18.0,2.6,501.0,120.0,5.0,0.0,0.0,8.0,32.0,BLACK,Female,1ST YR COL,No,Excellent,retail,No,1
14.0,3.0,503.0,110.0,7.0,0.0,0.0,10.0,39.0,PUERTORICAN,Female,1ST YR COL,No,Excellent,pro,Yes,1
14.0,0.0,502.0,135.0,10.0,0.0,0.0,2.0,7.0,MEXICAN-AMERICAN,Female,9TH GRADE,No,Good,pro,No,0
15.0,2.3,602.0,230.0,6.0,0.0,0.0,6.0,19.0,ENGLISH,Male,12TH GRADE,No,Good,agri,No,1
14.0,0.1377,505.0,150.0,2.0,0.0,0.0,8.0,3.0,BLACK,Male,12TH GRADE,Yes,Good,retail,No,0
16.0,0.5,508.0,128.0,6.0,1.0,0.0,7.0,94.0,GERMAN,Female,4TH YR COL,No,Very Good,fin,Yes,0
19.0,5.285,505.0,138.0,5.0,0.0,0.0,11.0,78.0,GERMAN,Female,3RD YR COL,No,Excellent,wholesale,No,1
17.0,3.5,509.0,140.0,4.0,0.0,0.0,5.0,64.0,ENGLISH,Male,6TH YR COL,No,Excellent,pro,No,1
17.0,2.25,501.0,180.0,4.0,0.0,0.0,4.0,12.0,BLACK,Female,1ST YR COL,No,Good,pub,No,1
16.0,3.3,510.0,220.0,3.0,1.0,0.0,16.0,53.0,OTHER,Male,12TH GRADE,No,Good,manuf,No,1
14.0,4.7,508.0,145.0,4.0,0.0,0.0,3.0,65.0,GERMAN,Male,7TH YR COL,No,Excellent,pro,No,1
21.0,0.6,505.0,140.0,8.0,0.0,0.0,6.0,17.0,BLACK,Female,12TH GRADE,No,Excellent,personal,No,0
19.0,0.95,505.0,140.0,3.0,3.0,0.0,14.0,57.0,GERMAN,Male,2ND YR COL,No,Excellent,retail,No,0
19.0,4.3,504.0,154.0,10.0,0.0,0.0,4.0,44.0,CHICANO,Female,4TH YR COL,No,Excellent,pro,No,1
19.0,0.0,600.0,145.0,4.0,1.0,0.0,9.0,5.0,IRISH,Male,9TH GRADE,No,Fair,pro,No,0
18.0,1.48,505.0,160.0,5.0,3.0,0.0,23.0,67.0,ENGLISH,Male,1ST YR COL,No,Good,manuf,No,0
19.0,3.1,502.0,118.0,8.0,0.0,0.0,6.0,8.0,OTHER-HISPANIC,Female,11TH GRADE,No,Good,construction,No,1
22.0,2.6,600.0,210.0,3.0,0.0,1.0,5.0,78.0,ENGLISH,Male,2ND YR COL,No,Good,manuf,No,1
14.0,1.0,507.0,161.0,5.0,2.0,0.0,12.0,35.0,ENGLISH,Male,12TH GRADE,Yes,Excellent,construction,No,0
19.0,2.88,507.0,136.0,5.0,0.0,0.0,9.0,57.0,GERMAN,Female,12TH GRADE,No,Very Good,fin,No,1
16.0,1.9,605.0,325.0,5.0,0.0,0.0,12.0,92.0,GERMAN,Male,2ND YR COL,No,Good,pub,No,1
20.0,1.3,504.0,127.0,4.0,0.0,0.0,3.0,86.0,GREEK,Female,3RD YR COL,No,Very Good,pro,No,0
18.0,0.68,508.0,185.0,2.0,1.0,1.0,12.0,3.0,BLACK,Male,10TH GRADE,No,Fair,busi,No,0
22.0,7.5,504.0,145.0,2.0,0.0,0.0,3.0,21.0,GERMAN,Female,12TH GRADE,No,Excellent,retail,No,1
17.0,4.94,600.0,185.0,5.0,0.0,0.0,4.0,82.0,GERMAN,Male,12TH GRADE,No,Very Good,manuf,No,1
14.0,2.97,508.0,180.0,4.0,0.0,0.0,11.0,55.0,CUBAN,Male,4TH YR COL,No,Good,busi,No,1
14.0,6.1,508.0,140.0,4.0,1.0,0.0,10.0,56.0,ENGLISH,Male,4TH YR COL,No,Very Good,manuf,No,1
17.0,4.3,502.0,173.0,7.0,0.0,0.0,11.0,92.0,ENGLISH,Female,4TH YR COL,No,Very Good,busi,No,1
15.0,1.8,507.0,190.0,9.0,0.0,0.0,7.0,37.0,MEXICAN-AMERICAN,Male,1ST YR COL,No,Good,manuf,No,1
21.0,5.5,601.0,205.0,3.0,0.0,0.0,8.0,96.0,BLACK,Male,4TH YR COL,No,Very Good,busi,No,1
18.0,1.9,501.0,115.0,5.0,0.0,0.0,14.0,53.0,ENGLISH,Female,1ST YR COL,No,Good,retail,No,1
19.0,2.6,506.0,145.0,2.0,0.0,0.0,14.0,40.0,ENGLISH,Female,1ST YR COL,No,Good,pro,No,1
16.0,1.6,504.0,128.0,3.0,0.0,0.0,11.0,48.0,ENGLISH,Female,4TH YR COL,No,Good,manuf,No,0
19.0,4.0,509.0,120.0,5.0,1.0,0.0,19.0,67.0,POLISH,Female,5TH YR COL,Yes,Very Good,pro,No,1
14.0,2.8,502.0,120.0,5.0,0.0,0.0,12.0,98.0,ENGLISH,Female,3RD YR COL,Yes,Fair,retail,No,1
21.0,3.8,506.0,135.0,1.0,0.0,0.0,5.0,65.0,IRISH,Female,12TH GRADE,No,Excellent,pro,No,1
22.0,0.0,503.0,138.0,1.0,0.0,0.0,5.0,53.0,MEXICAN-AMERICAN,Female,4TH YR COL,No,Very Good,pro,Yes,0
18.0,3.0,504.0,134.0,7.0,0.0,0.0,9.0,22.0,BLACK,Female,4TH YR COL,No,Very Good,enter,No,1
15.0,7.5,510.0,145.0,4.0,0.0,0.0,4.0,84.0,GERMAN,Male,6TH YR COL,No,Very Good,pro,Yes,1
15.0,1.3,509.0,165.0,5.0,3.0,1.0,7.0,27.0,PUERTORICAN,Male,9TH GRADE,No,Very Good,manuf,Yes,0
14.0,4.5,600.0,150.0,4.0,0.0,0.0,7.0,31.0,BLACK,Male,3RD YR COL,No,Very Good,pro,No,1
14.0,5.2,508.0,175.0,6.0,1.0,0.0,14.0,30.0,OTHER-HISPANIC,Male,4TH YR COL,No,Good,manuf,No,1
17.0,1.6,509.0,165.0,2.0,2.0,0.0,5.0,27.0,BLACK,Male,12TH GRADE,No,Excellent,transp,No,0
14.0,1.7,509.0,159.0,6.0,0.0,0.0,6.0,8.0,NATIVE-AMERICAN,Male,12TH GRADE,No,Very Good,manuf,No,0
16.0,1.9,507.0,120.0,5.0,0.0,0.0,9.0,14.0,GERMAN,Female,12TH GRADE,Yes,Very Good,manuf,No,1
15.0,0.09,505.0,145.0,4.0,0.0,0.0,11.0,29.0,OTHER,Female,1ST YR COL,No,Very Good,pub,Yes,0
19.0,3.19,506.0,125.0,4.0,0.0,0.0,15.0,75.0,GERMAN,Female,4TH YR COL,No,Good,retail,No,1
17.0,5.3,600.0,205.0,6.0,0.0,0.0,9.0,32.0,IRISH,Male,4TH YR COL,No,Very Good,pub,No,1
18.0,4.0,509.0,150.0,4.0,0.0,0.0,9.0,8.0,BLACK,Male,3RD YR COL,No,Excellent,manuf,No,1
19.0,3.2,500.0,108.0,2.0,0.0,0.0,6.0,50.0,OTHER,Female,1ST YR COL,No,Very Good,pro,No,1
19.0,0.15,507.0,147.0,1.0,0.0,0.0,14.0,73.0,IRISH,Female,5TH YR COL,No,Good,pro,No,0
16.0,3.5,502.0,120.0,3.0,0.0,1.0,13.0,26.0,MEXICAN,Female,12TH GRADE,No,Excellent,pro,Yes,1
15.0,6.5,508.0,155.0,4.0,2.0,0.0,4.0,63.0,ENGLISH,Male,6TH YR COL,No,Good,personal,No,1
16.0,3.3,505.0,115.0,7.0,0.0,0.0,4.0,86.0,PUERTORICAN,Female,4TH YR COL,No,Very Good,enter,No,1
16.0,4.5,511.0,165.0,6.0,4.0,0.0,18.0,91.0,GERMAN,Male,2ND YR COL,No,Good,busi,No,1
16.0,1.5,506.0,112.0,6.0,0.0,0.0,7.0,49.0,GERMAN,Female,12TH GRADE,No,Very Good,enter,No,0
16.0,1.5,506.0,179.0,6.0,1.0,0.0,8.0,48.0,BLACK,Female,12TH GRADE,No,Very Good,manuf,No,0
17.0,1.2,501.0,95.0,3.0,0.0,0.0,5.0,32.0,NONE,Female,9TH GRADE,No,Poor,retail,No,0
19.0,0.15,510.0,130.0,6.0,0.0,0.0,20.0,87.0,GERMAN,Female,4TH YR COL,No,Excellent,pro,No,0
16.0,0.0,503.0,178.0,3.0,3.0,0.0,8.0,42.0,GERMAN,Female,12TH GRADE,No,Good,personal,No,0
21.0,1.8,507.0,185.0,2.0,0.0,0.0,8.0,92.0,ENGLISH,Female,2ND YR COL,No,Good,wholesale,No,1
19.0,0.0,505.0,120.0,4.0,0.0,0.0,4.0,74.0,ENGLISH,Female,4TH YR COL,Yes,Very Good,pro,No,0
17.0,1.14,502.0,146.0,3.0,0.0,0.0,11.0,29.0,CUBAN,Female,2ND YR COL,No,Very Good,busi,No,0
17.0,3.2961,510.0,180.0,8.0,1.0,1.0,12.0,72.0,MEXICAN-AMERICAN,Male,2ND YR COL,No,Good,pro,No,1
17.0,5.4,504.0,127.0,5.0,0.0,0.0,7.0,80.0,ENGLISH,Female,12TH GRADE,No,Very Good,manuf,No,1
18.0,2.53,506.0,150.0,6.0,0.0,0.0,8.0,69.0,ENGLISH,Female,2ND YR COL,No,Very Good,retail,No,1
18.0,2.4,600.0,180.0,6.0,3.0,0.0,15.0,15.0,BLACK,Female,12TH GRADE,No,Excellent,pro,No,1
15.0,4.8,509.0,140.0,5.0,3.0,0.0,7.0,68.0,NATIVE-AMERICAN,Male,4TH YR COL,No,Good,transp,No,1
17.0,4.0,602.0,195.0,3.0,4.0,0.0,3.0,67.0,AMERICAN,Male,12TH GRADE,Yes,Very Good,manuf,No,1
15.0,1.4,510.0,152.0,5.0,0.0,0.0,13.0,42.0,MEXICAN,Male,12TH GRADE,No,Very Good,enter,No,0
17.0,4.8,510.0,180.0,7.0,0.0,0.0,6.0,77.0,BLACK,Male,5TH YR COL,No,Very Good,manuf,No,1
18.0,1.6,505.0,130.0,4.0,0.0,0.0,4.0,4.0,BLACK,Male,1ST YR COL,No,Good,transp,No,0
21.0,3.9,600.0,195.0,3.0,0.0,1.0,11.0,24.0,NATIVE-AMERICAN,Male,1ST YR COL,No,Good,pro,No,1
21.0,0.0,502.0,117.0,1.0,0.0,0.0,14.0,9.0,BLACK,Female,3RD YR COL,No,Excellent,manuf,No,0
17.0,3.3,500.0,130.0,9.0,0.0,0.0,7.0,49.0,OTHER,Female,2ND YR COL,No,Excellent,fin,Yes,1
16.0,4.4,510.0,159.0,6.0,0.0,0.0,11.0,37.0,BLACK,Male,4TH YR COL,No,Very Good,transp,Yes,1
18.0,3.0,507.0,130.0,3.0,0.0,0.0,4.0,54.0,GERMAN,Female,12TH GRADE,No,Good,pub,No,1
19.0,3.0,600.0,168.0,3.0,0.0,0.0,6.0,17.0,ENGLISH,Male,11TH GRADE,No,Excellent,transp,No,1
17.0,2.1,506.0,190.0,3.0,0.0,0.0,5.0,8.0,BLACK,Female,1ST YR COL,No,Good,retail,No,1
14.0,0.8,503.0,151.0,7.0,0.0,0.0,4.0,52.0,BLACK,Female,4TH YR COL,No,Good,enter,No,0
16.0,2.4,601.0,190.0,4.0,0.0,0.0,4.0,42.0,AMERICAN,Male,12TH GRADE,No,Good,manuf,No,1
19.0,1.2,502.0,115.0,5.0,1.0,0.0,9.0,11.0,BLACK,Female,12TH GRADE,No,Good,wholesale,No,0
22.0,2.4,510.0,155.0,7.0,0.0,0.0,16.0,2.0,BLACK,Male,11TH GRADE,No,Very Good,construction,No,1
18.0,1.31,506.0,135.0,3.0,0.0,0.0,7.0,91.0,ENGLISH,Female,4TH YR COL,No,Very Good,pro,No,0
20.0,3.2,502.0,115.0,5.0,0.0,0.0,3.0,87.0,FRENCH,Female,3RD YR COL,No,Good,pub,No,1
15.0,0.0,411.0,110.0,10.0,0.0,0.0,4.0,3.0,MEXICAN,Female,8TH GRADE,No,Good,agri,No,0
19.0,4.7,506.0,130.0,5.0,0.0,0.0,13.0,48.0,BLACK,Female,3RD YR COL,No,Very Good,fin,No,1
17.0,4.9845,600.0,170.0,4.0,3.0,0.0,7.0,98.0,ENGLISH,Male,4TH YR COL,No,Very Good,manuf,Yes,1
21.0,2.5,506.0,185.0,5.0,0.0,0.0,5.0,84.0,BLACK,Female,5TH YR COL,No,Very Good,pro,No,1
20.0,0.0,504.0,135.0,2.0,0.0,0.0,6.0,70.0,ENGLISH,Female,1ST YR COL,No,Good,busi,No,0
15.0,4.0,509.0,160.0,7.0,0.0,0.0,6.0,71.0,MEXICAN-AMERICAN,Male,4TH YR COL,No,Excellent,retail,No,1
20.0,2.4,411.0,140.0,2.0,0.0,0.0,11.0,42.0,AMERICAN,Female,12TH GRADE,No,Good,fin,Yes,1
16.0,1.2,511.0,164.0,4.0,0.0,0.0,7.0,4.0,BLACK,Male,10TH GRADE,No,Excellent,busi,No,0
22.0,4.8,600.0,200.0,5.0,0.0,0.0,2.0,67.0,GERMAN,Male,12TH GRADE,No,Good,manuf,No,1
19.0,1.5,502.0,116.0,6.0,0.0,0.0,2.0,42.0,NATIVE-AMERICAN,Female,9TH GRADE,No,Very Good,busi,No,0
21.0,4.4,510.0,175.0,1.0,0.0,0.0,12.0,92.0,ITALIAN,Male,6TH YR COL,Yes,Good,manuf,No,1
20.0,0.3,504.0,250.0,7.0,0.0,0.0,2.0,1.0,ENGLISH,Female,12TH GRADE,No,Very Good,manuf,No,0
22.0,0.8,505.0,240.0,6.0,0.0,0.0,3.0,12.0,FRENCH,Male,8TH GRADE,No,Fair,retail,No,0
17.0,2.9,504.0,110.0,3.0,0.0,0.0,5.0,22.0,GERMAN,Female,12TH GRADE,No,Excellent,fin,No,1
14.0,1.85,507.0,140.0,5.0,0.0,0.0,10.0,16.0,POLISH,Male,12TH GRADE,No,Very Good,agri,No,1
16.0,0.0,506.0,200.0,7.0,0.0,0.0,8.0,95.0,ENGLISH,Female,4TH YR COL,No,Fair,fin,No,0
15.0,0.0,510.0,130.0,7.0,0.0,0.0,6.0,3.0,BLACK,Female,9TH GRADE,No,Fair,personal,No,0
20.0,1.2,507.0,127.0,2.0,0.0,1.0,17.0,59.0,GERMAN,Female,12TH GRADE,No,Very Good,busi,No,0
15.0,2.0,507.0,160.0,5.0,0.0,0.0,11.0,15.0,BLACK,Male,12TH GRADE,No,Fair,transp,No,1
