ROLE_ROLLUP_1,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE,label
117961,118327,129972,118321,117906,290919,118322,1
117961,118300,118514,118321,117906,290919,118322,1
118084,118085,117941,117879,117886,19721,117880,1
117929,117930,117941,117879,117886,19721,117880,1
118212,119836,119837,118368,140424,117887,118486,0
117961,118343,119796,122129,139584,121916,122131,1
117961,118343,119598,118834,133686,118424,118836,1
117961,118225,123173,118054,121311,117887,118055,1
117961,118052,120539,117905,117906,290919,117908,1
117961,117962,118352,117905,117906,290919,117908,1
117961,118413,120584,120773,118959,118960,120774,0
117961,118300,121176,118685,120316,308574,118687,1
117961,118343,123125,118259,117906,290919,118261,1
117961,118343,120722,118321,118448,290919,118322,1
117961,118225,119781,120097,123784,270488,120099,0
117916,117917,117941,117879,117886,19721,117880,1
117961,118225,124380,118523,163100,118331,118525,1
117961,118386,118317,117905,117906,290919,117908,1
117961,118343,119598,124576,124577,118424,124578,1
117961,118300,118514,117905,117906,290919,117908,1
117961,118386,128823,118318,168365,118205,118319,1
117876,117877,117878,117879,117879,19721,117880,1
117961,118327,122109,117905,117906,290919,117908,1
117961,118300,118360,124435,118362,118363,124436,1
118256,118257,118623,280788,193644,292795,119082,0
117961,118327,118529,122060,224977,290919,122062,1
117961,118052,120304,118702,132675,118704,118705,1
117961,118300,119181,118321,117906,290919,118322,1
118290,118291,119598,120344,260942,118424,120346,1
118315,118463,118522,118685,139687,308574,118687,1
117961,118300,125821,119849,154949,118638,119851,1
118887,118888,120126,118980,188371,118295,118982,1
117961,118343,118437,118777,279443,308574,118779,1
117961,118300,118535,118321,147045,290919,118322,1
117961,118413,120370,118321,150358,290919,118322,1
117961,118446,118684,124305,120579,118762,124307,1
117961,118300,118514,117905,117906,290919,117908,1
119920,119921,185576,118321,117906,290919,118322,1
117961,118343,118833,117905,290878,290919,117908,1
120864,121013,124133,120344,303717,118424,120346,1
117961,118327,118320,117905,117906,290919,117908,1
118000,118001,120551,118321,118448,290919,118322,1
117961,117962,120677,118636,174800,118638,118639,1
118752,119070,119781,118207,121024,270488,118209,1
117961,118052,118821,117905,240983,290919,117908,1
117961,118300,120722,118685,120316,308574,118687,1
118573,118574,117945,259173,127423,292795,118943,1
117961,118446,119064,118784,117906,290919,118786,1
117961,117962,118352,118784,117906,290919,118786,1
118573,118574,117945,117946,144259,292795,117948,1
117961,118300,120312,120313,157234,118424,120315,1
91261,118026,118202,117905,117906,290919,117908,1
117961,118300,118301,118054,118443,117887,118055,0
119062,119091,119362,117905,117906,290919,117908,1
117961,118300,119984,118396,269406,118398,118399,1
117961,118446,118631,120578,120579,118762,120580,1
117961,118327,118320,118321,117906,290919,118322,1
117961,118343,123125,118259,117906,290919,118261,1
119062,119091,118042,118043,118044,270488,118046,1
117961,118343,122012,117905,117906,290919,117908,1
117882,117883,117884,117879,117886,19721,117880,1
117902,118041,119238,119093,119239,119095,119096,1
117961,118343,121747,118321,117906,290919,118322,0
119062,119091,118535,117905,117906,290919,117908,1
117961,118300,119181,118465,159686,118467,118468,1
119062,119063,124211,118321,117906,290919,118322,1
117961,118225,120323,120591,127477,119095,120593,1
118887,118888,118889,118863,307233,118398,118865,1
117961,118343,123175,118396,269406,118398,118399,1
117916,118150,117920,118568,210268,19721,118570,1
117961,117962,118352,117905,117906,290919,117908,1
117961,118413,120526,118321,117906,290919,118322,1
117961,118300,120026,118834,311412,118424,118836,1
117961,118300,118437,119962,168365,118205,119964,1
117961,118413,120370,118777,232825,308574,118779,1
117961,118343,119993,119849,310589,118638,119851,1
119691,119692,118635,122967,117906,119695,122969,1
117961,117962,117904,119949,123170,290919,119951,1
118315,118316,120361,118784,162214,290919,118786,1
117902,118041,118556,280788,280788,292795,119082,1
117961,118327,126310,124886,306399,118643,124888,1
118290,118291,119837,120344,142386,118424,120346,1
117961,118413,120370,118321,117906,290919,118322,1
117961,119256,119257,118995,286106,292795,118997,1
117961,118343,119796,307024,123495,118331,118332,1
118212,118213,118360,122927,126373,118131,122929,1
118887,118888,118631,118422,300136,118424,118425,1
117961,118343,118979,120006,255097,118424,120008,1
117961,118446,118701,118702,303450,118704,118705,1
117961,118327,118391,118784,117906,290919,118786,1
117961,118300,119181,121594,127596,4673,121596,1
117961,118343,118437,118361,249872,118363,118364,1
117961,118300,118458,307024,301218,118331,118332,1
117961,118300,120312,124194,155644,118363,124196,1
119280,119281,117945,118995,128130,292795,118997,0
117922,117923,117920,122142,122142,19721,122143,1
192441,141176,16232,118321,117906,290919,118322,1
5110,117954,122672,133111,306530,118870,133113,1
117961,118225,121716,119849,150266,118638,119851,1
117961,117962,118840,124886,124887,118643,124888,1
122532,122533,119136,119137,141119,118474,119139,1
117961,118300,118631,118422,142573,118424,118425,1
117926,117927,118810,118811,156017,19793,118813,1
118290,118291,118301,120344,267006,118424,120346,1
117961,118413,277693,118451,130134,118453,118454,1
117961,118225,122870,118207,279443,270488,118209,1
117961,118343,118395,120647,126250,118398,120649,1
91261,118026,118202,118784,124402,290919,118786,1
117961,117962,5488,120988,152777,118643,120989,1
117902,118041,118556,280788,280788,292795,119082,1
117961,118343,118292,119433,133686,118424,119435,1
117961,118327,120318,118321,117906,290919,118322,0
117961,118446,118684,124305,120579,118762,124307,1
117961,118343,118514,118321,117906,290919,118322,1
117961,118300,120297,118321,240983,290919,118322,1
117961,118300,118957,118321,117906,290919,118322,0
117961,118413,122007,118784,123720,290919,118786,1
117961,118413,121639,118321,240983,290919,118322,1
119134,119135,146387,120516,123331,120518,120519,1
117961,118052,121668,118259,234813,290919,118261,1
117961,118327,118507,118054,120514,117887,118055,1
117961,118300,118360,118361,118362,118363,118364,1
117961,118343,119598,118422,300136,118424,118425,1
117961,118225,122870,120097,123784,270488,120099,1
117961,118300,128830,118054,118054,117887,118055,1
117961,118413,122007,117905,290878,290919,117908,1
117902,117903,118437,122129,305057,121916,122131,1
117961,118052,120677,120357,310997,118424,120359,1
117961,118300,118631,119587,176829,118704,119589,1
117961,118225,118403,307024,311622,118331,118332,1
117961,118300,120026,120006,136977,118424,120008,1
117916,117917,118810,134067,134068,19793,134069,1
119062,119091,118514,118028,168365,117887,118030,1
118752,118753,119121,280788,280788,292795,119082,1
117961,118343,118395,123067,269406,118398,123068,1
117929,117940,117920,118568,164985,19721,118570,1
119062,119091,118957,118278,118260,290919,118279,1
117961,118327,120559,122269,141096,118643,122271,1
117961,118343,119598,119433,133686,118424,119435,1
117961,118300,118395,118396,300044,118398,118399,1
117961,117962,118352,118321,240983,290919,118322,1
117961,118300,124725,124194,145500,118363,124196,1
117961,118386,118635,118685,262400,308574,118687,1
118114,118115,118846,179731,134755,117887,117973,1
120140,120141,120559,120618,304465,118643,120619,1
117961,118300,123719,118784,118785,290919,118786,1
91261,118026,118202,119962,168365,118205,119964,1
117975,117976,117941,117885,117913,117887,117888,1
117961,118300,123055,120344,128788,118424,120346,1
117961,118413,120370,118321,150358,290919,118322,1
117961,118327,120171,118054,126488,117887,118055,1
117961,118327,120318,118641,240982,118643,118644,1
117961,118343,118833,118422,300136,118424,118425,1
117961,118300,118437,119962,168365,118205,119964,1
117961,118300,121405,118321,240983,290919,118322,1
117918,117919,117941,118568,131694,19721,118570,1
117961,118052,118706,117905,117906,290919,117908,1
117961,118386,118746,118747,152307,118453,118749,1
117961,118300,123472,118321,117906,290919,118322,1
118219,118220,117941,118568,118568,19721,118570,1
117961,118343,120722,118321,117906,290919,118322,1
117961,118300,118458,120497,223125,118424,120499,1
118315,118463,118404,118784,127126,290919,118786,1
117961,118052,118992,118321,240983,290919,118322,0
117961,118225,120050,117905,117906,290919,117908,1
117961,118300,119890,120344,303717,118424,120346,1
117961,118343,119598,118636,235245,118638,118639,1
117961,118386,118692,118685,279443,308574,118687,1
117961,118413,277693,123737,127475,118960,123738,1
117961,118413,118414,117905,117906,290919,117908,1
117961,118225,122870,118636,310589,118638,118639,1
117961,118052,119986,118321,117906,290919,118322,1
117961,118225,118403,118054,158055,117887,118055,1
117961,118225,122273,118321,118448,290919,118322,1
117961,118300,118458,307024,301218,118331,118332,1
117961,118343,119987,117905,117906,290919,117908,1
118315,118463,118522,118674,281445,19793,118676,1
117961,118300,123055,120006,150350,118424,120008,1
117961,118413,119968,118784,118785,290919,118786,1
117961,118386,131067,120628,278014,118131,120629,1
117961,118413,121639,117905,172635,290919,117908,1
117961,118327,118391,118321,117906,290919,118322,1
117961,118225,119238,119093,120324,119095,119096,1
117926,118124,117884,118568,281735,19721,118570,1
117902,118041,119781,130479,179826,119784,130481,1
117961,118386,119954,118318,311618,118205,118319,1
117961,117962,119223,119962,168365,118205,119964,1
117910,117911,117920,121067,229187,121069,121070,1
117961,118327,129972,118784,121873,290919,118786,1
117961,118225,119924,118321,117906,290919,118322,1
117961,117969,118800,118801,160694,19793,118803,1
117961,118052,118821,118636,310589,118638,118639,1
117961,118327,121694,118777,146567,308574,118779,1
117961,118446,118684,118321,117906,290919,118322,1
117961,118413,120584,118958,118959,118960,118961,1
91261,118026,119362,119363,307210,118667,119365,1
117961,118327,118320,118321,118448,290919,118322,1
117961,118343,120347,119433,133686,118424,119435,1
138798,138799,120539,118321,117906,290919,118322,1
118752,118753,118623,280788,193644,292795,119082,1
117961,118343,118609,118728,301534,118295,118730,1
117961,118343,119598,118685,155651,308574,118687,0
117961,118327,120559,120618,304465,118643,120619,1
117961,118386,118746,118321,117906,290919,118322,0
117961,118386,121883,118784,118785,290919,118786,1
117961,118343,119987,118784,118785,290919,118786,1
117961,117962,118352,118685,237731,308574,118687,1
5110,117954,117895,117879,278115,19721,117880,1
117961,118343,118911,118912,284092,118424,118914,1
117961,118413,122007,118784,118785,290919,118786,1
117961,118300,123719,118784,240983,290919,118786,0
117961,118327,118507,118054,120716,117887,118055,1
118315,118316,123656,118321,211648,290919,118322,1
117926,118124,117920,117885,117913,117887,117888,0
118573,118574,117945,117946,164591,292795,117948,1
118573,118574,117945,117946,285404,292795,117948,1
117961,118300,119181,118841,118842,118643,118843,1
117980,118076,117912,117885,117913,117887,117888,1
117961,118052,118867,117905,117906,290919,117908,1
117916,118011,117941,118568,281735,19721,118570,1
117916,118150,118599,179731,118247,117887,117973,1
118219,118220,118221,118568,125168,19721,118570,1
117961,118343,118856,117905,240983,290919,117908,1
91261,118026,118027,121143,129761,249618,121145,1
117961,118386,118746,117905,117906,290919,117908,1
117961,118300,119984,118890,125128,118398,118892,1
117961,118343,120722,124435,118362,118363,124436,1
117961,118327,118391,118321,117906,290919,118322,1
117961,118300,123719,118784,240983,290919,118786,1
118953,118954,117884,118568,119907,19721,118570,1
117961,118413,120584,128230,302830,4673,128231,1
117961,118343,119598,117905,117906,290919,117908,1
117961,118343,120126,119433,133686,118424,119435,1
118079,118080,117878,117885,118177,117887,117888,1
126918,126919,118042,118043,118043,270488,118046,1
118670,118671,117878,119192,135350,119184,119194,1
118181,118182,118221,117885,117886,117887,117888,1
117961,118300,119890,120344,303717,118424,120346,1
117961,118446,119064,118702,142652,118704,118705,1
117961,118300,128830,118054,118054,117887,118055,1
117961,118225,119924,118321,117906,290919,118322,1
118106,118107,117884,117885,117913,117887,117888,1
117961,118300,118783,118321,117906,290919,118322,1
117961,118300,119984,123067,269406,118398,123068,1
117961,118225,119924,118321,117906,290919,118322,1
117910,117911,117920,119192,169561,119184,119194,1
117961,118446,118833,120578,120579,118762,120580,1
117961,117962,117904,119949,123170,290919,119951,1
130570,119256,119136,119137,253658,118474,119139,1
117961,118413,121639,118321,240983,290919,118322,1
117961,118225,119924,118321,118448,290919,118322,1
118106,118107,117941,117879,122853,19721,117880,1
117961,119256,120943,118995,118806,292795,118997,1
117961,118386,118746,118259,117906,290919,118261,1
117961,118327,118929,118784,117906,290919,118786,1
117902,117903,120171,121015,160460,119006,121017,1
117961,118343,119598,118834,133686,118424,118836,1
118595,118596,81476,120344,182985,118424,120346,1
117961,118343,119796,120418,134021,249618,120419,1
117961,118446,118447,118321,118448,290919,118322,1
4292,124335,118378,128093,300603,119184,128095,1
117993,117994,117895,117896,117913,117887,117898,1
118602,118603,118008,118568,118568,19721,118570,1
117961,118327,120318,118641,240982,118643,118644,1
117961,118225,119824,121122,129713,118612,121124,1
118079,118080,117878,117879,304519,19721,117880,1
117961,118327,118378,120952,120953,118453,120954,1
117961,118300,118360,118361,118362,118363,118364,1
117961,118052,120539,118361,127527,118363,118364,1
117902,118041,131461,119778,174194,19721,119779,0
118169,118170,121716,147122,135019,249618,147124,1
117961,118327,118391,118321,117906,290919,118322,0
117961,117969,118816,118890,129715,118398,118892,1
117961,118300,124942,117905,117906,290919,117908,1
117961,117962,118450,119192,150602,119184,119194,0
117961,118413,127522,121594,126485,4673,121596,1
117961,118052,123195,118054,120514,117887,118055,1
117961,118225,120551,118321,117906,290919,118322,1
118573,118574,117945,280788,280788,292795,119082,1
119301,119302,119303,118321,117906,290919,118322,1
119134,119135,119136,119137,254340,118474,119139,1
117961,118413,122007,118784,123720,290919,118786,1
