N1,N2,N3,N4,N5,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,label
100.0,104.8,12.4,0.5,1.79,1.0,44.0,1.0,9070.0,1.0,39.0,1.0,1.0,38.0,4.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,0.0,2.0,7.0,9.0,5.0,0.0,5.0,9.0,9.0,5.0,0.0,0
133.1,101.6,12.7,3.7,-1.7,1.0,39.0,1.0,9119.0,1.0,1.0,1.0,37.0,37.0,9.0,9.0,0.0,0.0,0.0,1.0,1.0,1.0,30.0,0.0,0.0,5.0,11.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0
135.0,122.4,13.9,-0.3,0.79,1.0,1.0,1.0,9147.0,1.0,1.0,1.0,1.0,38.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,19.0,0.0,0.0,5.0,10.0,5.0,0.0,0.0,5.0,8.0,4.0,0.0,2
130.0,123.7,7.6,2.6,0.32,1.0,17.0,2.0,9070.0,1.0,1.0,1.0,37.0,37.0,9.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,6.0,6.0,6.0,0.0,2
141.0,126.3,12.7,3.7,-1.7,1.0,1.0,3.0,9500.0,1.0,1.0,1.0,1.0,1.0,9.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,8.0,8.0,7.0,0.0,0.0,8.0,8.0,7.0,0.0,2
120.0,129.8,9.4,-0.8,-3.12,1.0,39.0,1.0,9773.0,1.0,12.0,1.0,1.0,1.0,9.0,9.0,1.0,0.0,0.0,1.0,1.0,0.0,52.0,0.0,0.0,6.0,7.0,5.0,0.0,0.0,6.0,6.0,6.0,0.0,2
123.0,116.0,8.9,1.4,3.51,1.0,17.0,5.0,9119.0,1.0,1.0,1.0,3.0,1.0,2.0,9.0,1.0,0.0,1.0,0.0,1.0,0.0,20.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0
132.0,124.3,15.5,2.8,-4.06,1.0,17.0,3.0,9773.0,1.0,1.0,1.0,1.0,1.0,4.0,9.0,1.0,0.0,1.0,1.0,0.0,1.0,19.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,6.0,7.0,6.0,0.0,2
100.0,160.0,15.5,2.8,-4.06,1.0,39.0,1.0,9119.0,1.0,1.0,1.0,37.0,37.0,9.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,45.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0
160.0,160.0,16.2,0.3,-0.92,1.0,44.0,1.0,9003.0,1.0,39.0,1.0,3.0,1.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,6.0,10.0,6.0,0.0,0.0,6.0,10.0,6.0,0.0,2
123.0,114.3,11.1,0.6,2.02,1.0,1.0,1.0,9254.0,1.0,1.0,1.0,38.0,38.0,4.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0
133.1,100.2,16.2,0.3,-0.92,1.0,39.0,1.0,9670.0,1.0,1.0,1.0,37.0,37.0,9.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,6.0,9.0,3.0,0.0,0.0,6.0,11.0,4.0,3.0,0
133.1,136.0,16.2,0.3,-0.92,1.0,43.0,1.0,9119.0,1.0,1.0,1.0,1.0,1.0,9.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,31.0,0.0,0.0,5.0,12.0,1.0,0.0,0.0,5.0,9.0,1.0,4.0,0
133.1,145.8,12.4,0.5,1.79,1.0,39.0,1.0,9003.0,1.0,1.0,1.0,1.0,19.0,4.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,34.0,0.0,0.0,6.0,15.0,5.0,0.0,0.0,6.0,15.0,5.0,0.0,2
128.0,124.2,7.6,2.6,0.32,1.0,17.0,3.0,9085.0,1.0,1.0,1.0,1.0,19.0,4.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,5.0,8.0,2.0,0.0,0.0,5.0,7.0,2.0,0.0,0
133.0,121.5,12.4,0.5,1.79,1.0,18.0,1.0,9670.0,1.0,1.0,1.0,1.0,1.0,9.0,9.0,1.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,6.0,7.0,6.0,0.0,0.0,6.0,6.0,6.0,0.0,2
138.0,134.2,11.1,0.6,2.02,1.0,16.0,3.0,9773.0,1.0,1.0,1.0,37.0,38.0,4.0,9.0,1.0,0.0,0.0,1.0,0.0,1.0,20.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,6.0,6.0,6.0,0.0,2
133.1,125.7,10.8,1.4,1.74,1.0,39.0,1.0,9991.0,0.0,1.0,1.0,19.0,38.0,7.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0,0.0,0.0,5.0,9.0,2.0,0.0,0.0,5.0,9.0,3.0,0.0,0
135.0,136.1,12.4,0.5,1.79,1.0,1.0,1.0,9238.0,1.0,1.0,1.0,19.0,38.0,3.0,9.0,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,6.0,6.0,6.0,0.0,2
117.0,121.6,8.9,1.4,3.51,1.0,1.0,2.0,171.0,1.0,1.0,1.0,1.0,19.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,6.0,12.0,12.0,12.0,0.0,4.0,11.0,16.0,11.0,0.0,2
133.1,100.0,13.9,-0.3,0.79,1.0,43.0,1.0,9130.0,1.0,1.0,6.0,37.0,37.0,9.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,37.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0
100.0,130.0,15.5,2.8,-4.06,1.0,43.0,1.0,9991.0,0.0,1.0,1.0,37.0,19.0,9.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,40.0,0.0,1.0,5.0,6.0,4.0,0.0,3.0,8.0,18.0,5.0,5.0,0
125.0,122.2,7.6,2.6,0.32,1.0,1.0,5.0,9147.0,1.0,1.0,1.0,37.0,38.0,7.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,5.0,9.0,1.0,0.0,0.0,5.0,9.0,2.0,0.0,1
122.0,118.2,16.2,0.3,-0.92,1.0,1.0,2.0,9238.0,1.0,1.0,1.0,37.0,38.0,4.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0
124.0,114.2,10.8,1.4,1.74,1.0,17.0,1.0,9670.0,1.0,1.0,1.0,37.0,19.0,5.0,8.0,1.0,0.0,1.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,6.0,5.0,0.0,0.0,6.0,9.0,4.0,0.0,0
118.0,117.8,12.4,0.5,1.79,1.0,1.0,1.0,9500.0,1.0,1.0,1.0,19.0,19.0,5.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,8.0,9.0,7.0,0.0,2
133.1,117.5,10.8,1.4,1.74,4.0,39.0,1.0,9773.0,1.0,19.0,1.0,37.0,37.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,39.0,0.0,0.0,6.0,10.0,4.0,0.0,0.0,6.0,6.0,6.0,0.0,2
132.0,131.3,7.6,2.6,0.32,1.0,17.0,3.0,9853.0,1.0,1.0,1.0,34.0,34.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,6.0,8.0,5.0,0.0,0.0,6.0,8.0,4.0,0.0,0
100.0,100.0,10.8,1.4,1.74,2.0,7.0,1.0,9254.0,1.0,2.0,1.0,37.0,37.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,0
138.0,133.5,12.7,3.7,-1.7,1.0,1.0,2.0,9773.0,1.0,1.0,1.0,19.0,1.0,9.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,6.0,6.0,6.0,0.0,2
125.0,120.1,16.2,0.3,-0.92,1.0,1.0,3.0,9147.0,1.0,1.0,1.0,1.0,38.0,7.0,7.0,0.0,0.0,1.0,1.0,1.0,0.0,19.0,0.0,0.0,5.0,8.0,5.0,0.0,0.0,5.0,10.0,4.0,3.0,0
136.0,127.0,9.4,-0.8,-3.12,1.0,1.0,3.0,9500.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,8.0,10.0,1.0,7.0,0.0,8.0,10.0,1.0,7.0,1
124.0,115.6,13.9,-0.3,0.79,1.0,1.0,1.0,9147.0,1.0,1.0,1.0,38.0,38.0,9.0,9.0,0.0,0.0,0.0,1.0,1.0,1.0,20.0,0.0,0.0,5.0,8.0,5.0,0.0,0.0,5.0,7.0,5.0,0.0,2
133.1,120.0,16.2,0.3,-0.92,1.0,39.0,1.0,9003.0,1.0,19.0,1.0,4.0,1.0,2.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,25.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0
129.0,127.3,7.6,2.6,0.32,1.0,1.0,3.0,9500.0,1.0,1.0,1.0,19.0,19.0,4.0,8.0,1.0,0.0,0.0,1.0,0.0,1.0,20.0,0.0,0.0,7.0,7.0,6.0,0.0,0.0,7.0,7.0,6.0,0.0,2
150.0,150.0,8.9,1.4,3.51,1.0,7.0,1.0,9991.0,0.0,40.0,1.0,37.0,37.0,6.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,44.0,0.0,3.0,7.0,9.0,7.0,0.0,0.0,5.0,6.0,5.0,0.0,0
130.0,130.1,10.8,1.4,1.74,1.0,39.0,1.0,9991.0,0.0,1.0,1.0,37.0,37.0,9.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,0.0,0.0,5.0,8.0,3.0,0.0,0.0,5.0,8.0,3.0,0.0,1
130.0,114.8,7.6,2.6,0.32,2.0,39.0,1.0,8014.0,0.0,1.0,1.0,34.0,34.0,99.0,99.0,0.0,0.0,0.0,1.0,0.0,0.0,44.0,0.0,0.0,6.0,9.0,6.0,0.0,1.0,6.0,15.0,2.0,1.0,2
133.1,116.2,11.1,0.6,2.02,1.0,51.0,1.0,9670.0,1.0,1.0,1.0,3.0,1.0,3.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,24.0,0.0,0.0,6.0,11.0,5.0,0.0,0.0,6.0,12.0,5.0,0.0,0
133.1,127.0,15.5,2.8,-4.06,1.0,1.0,1.0,9773.0,1.0,1.0,1.0,3.0,19.0,2.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,6.0,7.0,6.0,0.0,2
116.0,115.2,8.9,1.4,3.51,1.0,51.0,1.0,9147.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,32.0,0.0,2.0,7.0,16.0,3.0,0.0,3.0,8.0,10.0,3.0,0.0,1
138.0,132.8,13.9,-0.3,0.79,1.0,17.0,2.0,9500.0,1.0,1.0,1.0,1.0,38.0,5.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,7.0,9.0,6.0,0.0,0.0,8.0,9.0,8.0,0.0,2
130.0,133.9,16.2,0.3,-0.92,1.0,7.0,1.0,9991.0,0.0,3.0,1.0,3.0,19.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,0.0,0.0,5.0,7.0,5.0,0.0,0.0,5.0,7.0,5.0,0.0,2
133.1,144.0,12.4,0.5,1.79,1.0,39.0,1.0,9085.0,1.0,12.0,1.0,37.0,37.0,10.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,51.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0
140.0,122.8,12.7,3.7,-1.7,1.0,18.0,1.0,9556.0,1.0,1.0,1.0,38.0,37.0,9.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,7.0,11.0,7.0,0.0,0.0,8.0,11.0,8.0,0.0,2
140.0,140.0,12.4,0.5,1.79,1.0,7.0,1.0,9500.0,1.0,5.0,1.0,19.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0
119.0,113.1,10.8,1.4,1.74,1.0,1.0,1.0,9085.0,1.0,1.0,1.0,2.0,1.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,5.0,6.0,5.0,0.0,0.0,5.0,5.0,5.0,0.0,2
148.0,136.5,15.5,2.8,-4.06,1.0,1.0,1.0,9085.0,1.0,1.0,1.0,19.0,3.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,13.0,6.0,0.0,0.0,6.0,9.0,6.0,0.0,2
132.0,119.4,8.9,1.4,3.51,1.0,17.0,1.0,9670.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,6.0,7.0,6.0,0.0,0.0,6.0,11.0,6.0,0.0,2
128.0,122.1,13.9,-0.3,0.79,1.0,17.0,1.0,9238.0,1.0,1.0,1.0,19.0,1.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,9.0,5.0,0.0,0.0,6.0,7.0,5.0,0.0,2
110.0,107.6,7.6,2.6,0.32,1.0,1.0,3.0,9070.0,1.0,1.0,1.0,37.0,37.0,9.0,9.0,1.0,0.0,0.0,1.0,1.0,1.0,22.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,6.0,6.0,6.0,0.0,1
140.0,127.6,12.4,0.5,1.79,1.0,17.0,4.0,9500.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,23.0,0.0,0.0,7.0,7.0,6.0,0.0,0.0,8.0,11.0,7.0,0.0,2
130.0,133.9,9.4,-0.8,-3.12,1.0,1.0,1.0,9254.0,1.0,1.0,1.0,37.0,38.0,9.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,10.0,5.0,0.0,0.0,6.0,8.0,4.0,0.0,2
151.0,137.0,8.9,1.4,3.51,1.0,1.0,1.0,9147.0,1.0,1.0,1.0,1.0,38.0,4.0,7.0,1.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,5.0,5.0,5.0,0.0,2
113.0,106.7,11.1,0.6,2.02,1.0,1.0,2.0,9500.0,1.0,1.0,1.0,38.0,19.0,9.0,7.0,1.0,0.0,0.0,1.0,0.0,1.0,20.0,0.0,0.0,7.0,10.0,5.0,0.0,0.0,7.0,8.0,6.0,0.0,1
112.0,106.1,15.5,2.8,-4.06,1.0,17.0,1.0,9853.0,1.0,1.0,1.0,2.0,19.0,3.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,8.0,5.0,0.0,0.0,6.0,8.0,5.0,0.0,1
125.0,128.5,16.2,0.3,-0.92,1.0,1.0,1.0,9238.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,6.0,13.0,1.0,0.0,0.0,6.0,7.0,0.0,0.0,0
125.0,134.1,8.9,1.4,3.51,1.0,1.0,1.0,9147.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0
111.0,110.0,11.1,0.6,2.02,1.0,1.0,1.0,9773.0,1.0,1.0,1.0,19.0,19.0,9.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,6.0,5.0,0.0,0.0,6.0,8.0,6.0,0.0,2
142.0,155.3,7.6,2.6,0.32,1.0,1.0,3.0,9085.0,1.0,1.0,1.0,11.0,11.0,90.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,5.0,6.0,5.0,0.0,2
117.0,109.3,12.7,3.7,-1.7,1.0,1.0,1.0,9130.0,1.0,1.0,1.0,1.0,1.0,9.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,5.0,10.0,4.0,0.0,0.0,5.0,12.0,2.0,0.0,1
133.1,150.0,9.4,-0.8,-3.12,2.0,39.0,1.0,9991.0,0.0,1.0,1.0,37.0,19.0,9.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,47.0,0.0,0.0,5.0,8.0,4.0,0.0,0.0,5.0,8.0,4.0,0.0,1
142.0,129.4,9.4,-0.8,-3.12,1.0,17.0,3.0,9147.0,1.0,1.0,1.0,37.0,38.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,5.0,6.0,4.0,0.0,2
135.0,129.8,12.7,3.7,-1.7,1.0,18.0,1.0,9773.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,6.0,6.0,6.0,0.0,0
127.0,130.9,9.4,-0.8,-3.12,1.0,1.0,2.0,9254.0,1.0,1.0,1.0,3.0,19.0,3.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,8.0,6.0,0.0,0.0,6.0,8.0,5.0,0.0,2
124.0,126.8,15.5,2.8,-4.06,1.0,17.0,1.0,9147.0,1.0,1.0,1.0,38.0,19.0,6.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,5.0,8.0,5.0,0.0,0.0,5.0,7.0,5.0,0.0,2
130.0,113.0,15.5,2.8,-4.06,1.0,39.0,1.0,9003.0,1.0,1.0,1.0,37.0,37.0,9.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,35.0,0.0,0.0,6.0,17.0,1.0,0.0,0.0,6.0,8.0,0.0,0.0,0
135.0,132.8,12.7,3.7,-1.7,1.0,1.0,2.0,9500.0,1.0,1.0,1.0,37.0,1.0,7.0,7.0,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,8.0,12.0,7.0,0.0,0.0,8.0,12.0,7.0,0.0,2
122.0,113.6,11.1,0.6,2.02,1.0,1.0,3.0,9853.0,1.0,1.0,1.0,1.0,3.0,5.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,7.0,7.0,7.0,0.0,2
133.1,100.0,8.9,1.4,3.51,1.0,15.0,1.0,9130.0,1.0,1.0,41.0,1.0,1.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0,1.0,0.0,6.0,7.0,2.0,1.0,0.0,6.0,6.0,0.0,0.0,0
100.0,122.0,10.8,1.4,1.74,1.0,39.0,1.0,9500.0,1.0,1.0,1.0,1.0,19.0,4.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,0.0,8.0,8.0,7.0,0.0,0.0,8.0,8.0,7.0,0.0,2
130.0,130.0,12.7,3.7,-1.7,1.0,39.0,1.0,9085.0,1.0,1.0,1.0,37.0,19.0,9.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,28.0,0.0,0.0,5.0,13.0,4.0,1.0,0.0,5.0,11.0,4.0,0.0,1
110.0,105.1,12.4,0.5,1.79,1.0,1.0,1.0,9070.0,1.0,1.0,1.0,1.0,37.0,9.0,9.0,1.0,0.0,0.0,1.0,0.0,1.0,20.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,6.0,6.0,6.0,0.0,2
137.0,126.3,11.1,0.6,2.02,1.0,17.0,2.0,9500.0,1.0,1.0,1.0,19.0,37.0,4.0,7.0,1.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,7.0,9.0,6.0,0.0,0.0,8.0,9.0,8.0,0.0,2
129.0,137.8,11.1,0.6,2.02,1.0,51.0,1.0,9500.0,1.0,1.0,1.0,37.0,38.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,20.0,0.0,2.0,7.0,7.0,7.0,0.0,0.0,8.0,9.0,8.0,0.0,2
100.0,120.0,9.4,-0.8,-3.12,4.0,39.0,1.0,9670.0,1.0,1.0,1.0,37.0,37.0,4.0,10.0,0.0,0.0,1.0,1.0,0.0,1.0,39.0,0.0,0.0,5.0,6.0,5.0,0.0,0.0,5.0,7.0,4.0,0.0,2
137.0,134.6,16.2,0.3,-0.92,1.0,17.0,1.0,9085.0,1.0,1.0,1.0,1.0,1.0,4.0,7.0,1.0,0.0,0.0,1.0,1.0,0.0,22.0,0.0,0.0,6.0,16.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0
112.0,106.1,8.9,1.4,3.51,1.0,1.0,2.0,9853.0,1.0,1.0,1.0,37.0,37.0,191.0,182.0,1.0,0.0,1.0,1.0,0.0,1.0,20.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,7.0,8.0,7.0,0.0,2
130.0,133.9,10.8,1.4,1.74,1.0,1.0,1.0,9773.0,1.0,1.0,1.0,38.0,37.0,9.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,19.0,0.0,0.0,6.0,8.0,5.0,0.0,0.0,6.0,8.0,6.0,0.0,2
133.0,126.0,9.4,-0.8,-3.12,1.0,1.0,1.0,9238.0,1.0,1.0,1.0,38.0,1.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,11.0,1.0,0.0,0.0,5.0,10.0,0.0,0.0,1
143.0,100.0,9.4,-0.8,-3.12,1.0,39.0,2.0,9147.0,1.0,1.0,1.0,19.0,5.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,24.0,0.0,0.0,5.0,8.0,3.0,1.0,0.0,5.0,5.0,1.0,0.0,0
160.0,180.4,12.4,0.5,1.79,1.0,39.0,1.0,9003.0,1.0,4.0,1.0,3.0,3.0,4.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,24.0,0.0,6.0,12.0,17.0,6.0,0.0,7.0,12.0,14.0,10.0,0.0,0
133.1,100.0,13.9,-0.3,0.79,2.0,39.0,1.0,8014.0,0.0,1.0,1.0,37.0,37.0,6.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,37.0,0.0,3.0,8.0,12.0,7.0,0.0,2.0,7.0,10.0,6.0,0.0,1
133.1,118.4,7.6,2.6,0.32,2.0,39.0,1.0,9991.0,0.0,9.0,1.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0
120.0,120.0,9.4,-0.8,-3.12,2.0,43.0,1.0,9991.0,0.0,2.0,1.0,37.0,37.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,9.0,12.0,12.0,9.0,2.0,9.0,12.0,12.0,9.0,0.0,0
148.0,141.7,9.4,-0.8,-3.12,1.0,1.0,1.0,9853.0,1.0,1.0,1.0,19.0,19.0,5.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,6.0,8.0,5.0,0.0,0.0,6.0,7.0,6.0,0.0,2
131.0,125.3,10.8,1.4,1.74,1.0,1.0,6.0,9500.0,1.0,1.0,1.0,38.0,19.0,7.0,7.0,1.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,8.0,8.0,7.0,0.0,0.0,8.0,8.0,7.0,0.0,2
119.0,118.3,9.4,-0.8,-3.12,1.0,5.0,1.0,9853.0,1.0,1.0,1.0,1.0,38.0,5.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,0.0,6.0,11.0,3.0,0.0,0.0,6.0,11.0,4.0,0.0,1
133.1,120.0,7.6,2.6,0.32,1.0,7.0,1.0,9070.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,32.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,3.0,3.0,1.0,0.0,0
112.0,106.4,12.4,0.5,1.79,1.0,17.0,3.0,9147.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,5.0,7.0,5.0,0.0,0.0,5.0,6.0,4.0,0.0,2
137.0,131.8,9.4,-0.8,-3.12,1.0,17.0,1.0,9070.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,22.0,0.0,0.0,6.0,7.0,6.0,0.0,0.0,6.0,9.0,4.0,0.0,2
140.0,135.8,7.6,2.6,0.32,1.0,1.0,3.0,9085.0,1.0,1.0,1.0,10.0,19.0,90.0,90.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,5.0,6.0,5.0,0.0,0.0,5.0,7.0,4.0,0.0,2
115.0,108.7,9.4,-0.8,-3.12,1.0,1.0,3.0,171.0,1.0,1.0,1.0,9.0,1.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
138.0,123.0,10.8,1.4,1.74,1.0,17.0,2.0,9853.0,1.0,1.0,1.0,1.0,1.0,9.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,23.0,0.0,0.0,6.0,10.0,5.0,0.0,0.0,6.0,9.0,3.0,0.0,0
137.0,132.8,7.6,2.6,0.32,1.0,1.0,1.0,9853.0,1.0,1.0,1.0,37.0,37.0,9.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,7.0,6.0,0.0,0.0,6.0,8.0,5.0,0.0,2
120.0,128.2,12.7,3.7,-1.7,1.0,39.0,1.0,9991.0,0.0,1.0,1.0,19.0,37.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,31.0,0.0,0.0,5.0,5.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0
152.0,144.7,16.2,0.3,-0.92,1.0,1.0,1.0,9238.0,1.0,1.0,1.0,1.0,38.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,8.0,6.0,0.0,0.0,6.0,7.0,6.0,0.0,2
149.0,147.6,15.5,2.8,-4.06,1.0,1.0,1.0,9085.0,1.0,1.0,1.0,19.0,19.0,4.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,14.0,6.0,0.0,0.0,6.0,9.0,6.0,0.0,2
150.0,145.6,13.9,-0.3,0.79,1.0,44.0,1.0,9238.0,1.0,39.0,1.0,1.0,37.0,4.0,8.0,1.0,0.0,0.0,1.0,0.0,1.0,20.0,0.0,3.0,6.0,6.0,6.0,0.0,2.0,6.0,6.0,6.0,0.0,2
