age,fnlwgt,educationNum,capitalGain,capitalLoss,hoursPerWeek,workclass,education,maritalStatus,occupation,relationship,race,sex,nativeCountry,label
46.0,51271.0,9.0,4386.0,0.0,70.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,0
41.0,93793.0,14.0,0.0,0.0,38.0,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
60.0,83861.0,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States,0
38.0,205852.0,13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
37.0,115429.0,9.0,0.0,0.0,25.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,0
42.0,135056.0,10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,0
43.0,150533.0,11.0,0.0,0.0,50.0,Self-emp-inc,Assoc-voc,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,United-States,1
61.0,111563.0,7.0,0.0,0.0,27.0,Private,11th,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,0
21.0,111467.0,10.0,0.0,0.0,40.0,Private,Some-college,Never-married,Handlers-cleaners,Not-in-family,White,Male,United-States,0
49.0,166809.0,13.0,0.0,0.0,40.0,Private,Bachelors,Divorced,Exec-managerial,Unmarried,White,Female,United-States,1
51.0,152754.0,13.0,0.0,0.0,40.0,Local-gov,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,1
23.0,258298.0,13.0,0.0,2231.0,40.0,Self-emp-not-inc,Bachelors,Never-married,Adm-clerical,Own-child,White,Male,United-States,1
41.0,207685.0,9.0,0.0,0.0,45.0,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,,0
25.0,476599.0,13.0,0.0,0.0,40.0,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,0
62.0,210064.0,10.0,0.0,0.0,20.0,Self-emp-not-inc,Some-college,Widowed,Prof-specialty,Unmarried,White,Male,United-States,0
45.0,149337.0,14.0,0.0,0.0,40.0,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,Italy,1
43.0,184846.0,9.0,0.0,0.0,60.0,Private,HS-grad,Widowed,Machine-op-inspct,Unmarried,White,Female,United-States,0
66.0,67765.0,7.0,0.0,0.0,84.0,Self-emp-not-inc,11th,Widowed,Exec-managerial,Not-in-family,White,Female,United-States,1
53.0,207449.0,6.0,0.0,0.0,40.0,Local-gov,10th,Married-civ-spouse,Other-service,Husband,White,Male,United-States,0
48.0,240629.0,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,Italy,1
31.0,59083.0,9.0,0.0,0.0,35.0,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,United-States,0
33.0,38848.0,13.0,0.0,0.0,40.0,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Male,United-States,0
46.0,192208.0,6.0,0.0,0.0,45.0,Private,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,0
49.0,281647.0,14.0,0.0,0.0,45.0,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
41.0,310255.0,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,0
61.0,227468.0,9.0,0.0,0.0,40.0,Private,HS-grad,Divorced,Adm-clerical,Unmarried,Black,Female,United-States,0
55.0,197399.0,14.0,0.0,0.0,40.0,State-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,0
33.0,31703.0,10.0,0.0,0.0,40.0,State-gov,Some-college,Never-married,Other-service,Own-child,White,Male,United-States,0
31.0,119164.0,9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Exec-managerial,Other-relative,White,Male,,0
43.0,258049.0,14.0,7688.0,0.0,53.0,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
33.0,301867.0,10.0,0.0,0.0,35.0,Private,Some-college,Never-married,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,United-States,0
41.0,108945.0,9.0,14344.0,0.0,40.0,State-gov,HS-grad,Never-married,Transport-moving,Not-in-family,White,Female,United-States,1
35.0,475324.0,13.0,0.0,0.0,40.0,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
38.0,233571.0,9.0,0.0,0.0,40.0,Self-emp-not-inc,HS-grad,Separated,Other-service,Unmarried,White,Female,United-States,0
32.0,180303.0,10.0,0.0,0.0,70.0,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,South,0
44.0,212760.0,13.0,0.0,0.0,60.0,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
55.0,326297.0,9.0,0.0,0.0,25.0,Private,HS-grad,Separated,Adm-clerical,Not-in-family,White,Female,United-States,0
30.0,194901.0,15.0,0.0,0.0,55.0,Private,Prof-school,Divorced,Sales,Own-child,White,Male,United-States,0
68.0,234859.0,10.0,0.0,0.0,30.0,Self-emp-not-inc,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,United-States,0
36.0,160120.0,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,Vietnam,0
52.0,31460.0,9.0,0.0,0.0,38.0,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Male,United-States,0
68.0,242095.0,13.0,20051.0,0.0,40.0,Local-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
44.0,322391.0,7.0,0.0,0.0,30.0,Private,11th,Separated,Other-service,Unmarried,Black,Female,United-States,0
33.0,90668.0,9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,0
57.0,47534.0,14.0,0.0,0.0,60.0,Federal-gov,Masters,Divorced,Exec-managerial,Not-in-family,White,Female,United-States,1
25.0,358975.0,9.0,0.0,0.0,35.0,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,United-States,0
23.0,183358.0,9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,Puerto-Rico,0
62.0,370881.0,12.0,0.0,0.0,7.0,Private,Assoc-acdm,Widowed,Other-service,Not-in-family,White,Female,United-States,0
32.0,191777.0,14.0,0.0,0.0,40.0,Private,Masters,Never-married,Adm-clerical,Not-in-family,Black,Female,United-States,0
24.0,52262.0,9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Male,United-States,0
34.0,168906.0,10.0,0.0,0.0,50.0,Self-emp-not-inc,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,United-States,0
30.0,196342.0,14.0,0.0,0.0,40.0,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,Ireland,0
38.0,189679.0,13.0,0.0,0.0,50.0,Self-emp-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
26.0,259585.0,10.0,0.0,0.0,24.0,Private,Some-college,Never-married,Sales,Not-in-family,White,Male,United-States,0
28.0,112403.0,9.0,2354.0,0.0,40.0,Private,HS-grad,Never-married,Craft-repair,Unmarried,White,Male,United-States,0
30.0,166961.0,10.0,0.0,0.0,20.0,Self-emp-not-inc,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,1
17.0,401198.0,7.0,0.0,0.0,15.0,Private,11th,Never-married,Sales,Own-child,White,Female,United-States,0
36.0,168055.0,13.0,5178.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
38.0,202027.0,13.0,0.0,0.0,40.0,Local-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
47.0,311395.0,10.0,0.0,0.0,40.0,Private,Some-college,Divorced,Machine-op-inspct,Not-in-family,Black,Male,United-States,0
48.0,216689.0,9.0,0.0,0.0,40.0,Local-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,0
22.0,369387.0,7.0,0.0,0.0,35.0,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,0
27.0,180758.0,10.0,0.0,0.0,30.0,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States,0
36.0,32587.0,10.0,0.0,0.0,40.0,Local-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,Amer-Indian-Eskimo,Male,United-States,0
28.0,461929.0,4.0,0.0,0.0,40.0,Private,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,Male,Mexico,0
38.0,172571.0,13.0,0.0,1848.0,54.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
46.0,456956.0,9.0,0.0,0.0,60.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,0
40.0,90737.0,10.0,0.0,1887.0,40.0,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,1
52.0,117674.0,13.0,0.0,0.0,38.0,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,0
32.0,102986.0,3.0,0.0,0.0,40.0,Private,5th-6th,Married-civ-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,Laos,1
33.0,307640.0,11.0,0.0,0.0,40.0,Private,Assoc-voc,Never-married,Exec-managerial,Unmarried,Black,Female,United-States,0
49.0,102945.0,4.0,0.0,0.0,40.0,Private,7th-8th,Widowed,Machine-op-inspct,Not-in-family,White,Female,United-States,0
34.0,234960.0,13.0,0.0,1887.0,48.0,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Black,Male,United-States,1
42.0,287037.0,8.0,0.0,0.0,10.0,Self-emp-inc,12th,Divorced,Craft-repair,Not-in-family,White,Male,United-States,0
19.0,56750.0,10.0,0.0,0.0,30.0,Private,Some-college,Never-married,Exec-managerial,Not-in-family,White,Female,United-States,0
42.0,247082.0,13.0,3103.0,0.0,50.0,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
59.0,181070.0,9.0,0.0,0.0,40.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,England,1
22.0,152744.0,10.0,0.0,0.0,40.0,Private,Some-college,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,Philippines,0
23.0,173851.0,9.0,0.0,0.0,8.0,Federal-gov,HS-grad,Never-married,Armed-Forces,Not-in-family,White,Male,United-States,0
60.0,23063.0,4.0,0.0,0.0,40.0,Private,7th-8th,Married-civ-spouse,Sales,Husband,White,Male,United-States,0
37.0,105044.0,13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
53.0,40641.0,13.0,0.0,0.0,40.0,Federal-gov,Bachelors,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,1
26.0,125089.0,10.0,0.0,0.0,40.0,Private,Some-college,Never-married,Exec-managerial,Not-in-family,White,Male,United-States,0
60.0,75257.0,9.0,0.0,0.0,40.0,Self-emp-inc,HS-grad,Married-civ-spouse,Craft-repair,Wife,White,Female,United-States,0
39.0,175972.0,10.0,0.0,0.0,15.0,Private,Some-college,Married-civ-spouse,Other-service,Wife,White,Female,United-States,0
35.0,190895.0,13.0,0.0,0.0,25.0,Self-emp-not-inc,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Male,United-States,0
54.0,338089.0,14.0,0.0,0.0,40.0,Private,Masters,Separated,Exec-managerial,Not-in-family,White,Male,United-States,0
45.0,188998.0,14.0,0.0,0.0,38.0,Private,Masters,Divorced,Prof-specialty,Not-in-family,White,Male,United-States,0
45.0,411273.0,4.0,0.0,0.0,40.0,Private,7th-8th,Married-civ-spouse,Craft-repair,Husband,Black,Male,United-States,0
56.0,229525.0,5.0,0.0,0.0,40.0,Private,9th,Married-civ-spouse,Transport-moving,Husband,Black,Male,United-States,0
18.0,68073.0,7.0,0.0,0.0,20.0,Self-emp-not-inc,11th,Never-married,Adm-clerical,Own-child,White,Female,United-States,0
46.0,273575.0,13.0,15024.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,1
46.0,180505.0,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,United-States,0
36.0,166988.0,13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,1
19.0,91893.0,10.0,0.0,0.0,24.0,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,United-States,0
38.0,287701.0,7.0,0.0,0.0,48.0,Private,11th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States,1
51.0,136322.0,9.0,0.0,1579.0,40.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,0
17.0,60562.0,5.0,0.0,0.0,20.0,Private,9th,Never-married,Other-service,Own-child,White,Female,United-States,0
38.0,233571.0,10.0,0.0,1902.0,40.0,Private,Some-college,Married-civ-spouse,Tech-support,Wife,White,Female,United-States,1
31.0,122612.0,13.0,0.0,0.0,40.0,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,South,0
41.0,34278.0,11.0,0.0,0.0,40.0,Private,Assoc-voc,Separated,Other-service,Not-in-family,White,Male,United-States,0
21.0,82497.0,10.0,0.0,0.0,20.0,State-gov,Some-college,Never-married,Adm-clerical,Own-child,White,Female,United-States,0
53.0,132304.0,10.0,0.0,0.0,40.0,Private,Some-college,Divorced,Adm-clerical,Other-relative,White,Female,United-States,0
25.0,202700.0,9.0,0.0,0.0,35.0,Private,HS-grad,Never-married,Sales,Unmarried,White,Female,United-States,0
52.0,144361.0,11.0,0.0,1902.0,40.0,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
29.0,278637.0,13.0,3103.0,0.0,45.0,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
24.0,289909.0,9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Male,United-States,0
37.0,446390.0,10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,United-States,1
23.0,209483.0,13.0,0.0,0.0,50.0,Private,Bachelors,Never-married,Adm-clerical,Own-child,White,Female,United-States,0
18.0,120243.0,7.0,0.0,0.0,17.0,Private,11th,Never-married,Handlers-cleaners,Own-child,White,Male,United-States,0
22.0,195179.0,10.0,0.0,0.0,24.0,Private,Some-college,Never-married,Sales,Own-child,White,Male,United-States,0
48.0,193451.0,6.0,0.0,0.0,40.0,Private,10th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,0
51.0,89652.0,9.0,4787.0,0.0,24.0,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,United-States,1
59.0,171328.0,6.0,0.0,0.0,30.0,Local-gov,10th,Widowed,Other-service,Unmarried,Black,Female,United-States,0
21.0,184756.0,10.0,0.0,0.0,16.0,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,United-States,0
29.0,233421.0,13.0,3411.0,0.0,45.0,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,0
19.0,233779.0,9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,United-States,0
23.0,162945.0,4.0,0.0,0.0,35.0,Private,7th-8th,Never-married,Other-service,Own-child,White,Male,United-States,0
55.0,194065.0,12.0,0.0,0.0,40.0,Self-emp-not-inc,Assoc-acdm,Divorced,Sales,Not-in-family,White,Female,United-States,0
56.0,103948.0,7.0,0.0,0.0,40.0,Private,11th,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,0
45.0,155489.0,4.0,0.0,0.0,65.0,Self-emp-not-inc,7th-8th,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
36.0,204527.0,9.0,1506.0,0.0,40.0,Private,HS-grad,Never-married,Craft-repair,Unmarried,White,Male,United-States,0
69.0,197288.0,9.0,0.0,0.0,35.0,Local-gov,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,0
28.0,205337.0,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,0
39.0,159168.0,11.0,0.0,3004.0,40.0,Private,Assoc-voc,Widowed,Exec-managerial,Unmarried,White,Female,United-States,1
21.0,688355.0,9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Adm-clerical,Unmarried,Black,Female,United-States,0
40.0,50644.0,12.0,1506.0,0.0,40.0,Self-emp-inc,Assoc-acdm,Divorced,Sales,Unmarried,White,Female,United-States,0
47.0,166863.0,9.0,0.0,0.0,40.0,Local-gov,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
26.0,167350.0,9.0,0.0,0.0,35.0,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,United-States,0
54.0,226497.0,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,0
36.0,41017.0,10.0,0.0,0.0,52.0,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
39.0,66687.0,10.0,0.0,0.0,45.0,Private,Some-college,Separated,Craft-repair,Unmarried,White,Male,United-States,0
24.0,190483.0,9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,United-States,0
58.0,218724.0,9.0,0.0,0.0,40.0,Local-gov,HS-grad,Widowed,Other-service,Not-in-family,White,Male,United-States,0
24.0,267945.0,13.0,0.0,0.0,40.0,Private,Bachelors,Never-married,Adm-clerical,Own-child,White,Female,United-States,0
34.0,49469.0,9.0,0.0,0.0,50.0,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Male,United-States,0
52.0,188644.0,10.0,0.0,0.0,30.0,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,Mexico,0
34.0,201874.0,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,0
30.0,343699.0,9.0,0.0,0.0,40.0,Private,HS-grad,Divorced,Craft-repair,Unmarried,White,Female,United-States,0
31.0,164870.0,7.0,0.0,0.0,40.0,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,Mexico,0
44.0,157237.0,11.0,15024.0,0.0,50.0,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
43.0,112131.0,10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,0
31.0,122609.0,9.0,0.0,0.0,40.0,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,United-States,0
36.0,153205.0,13.0,0.0,0.0,45.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,,0
36.0,150057.0,13.0,0.0,0.0,50.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
58.0,53481.0,14.0,0.0,0.0,35.0,Local-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,0
40.0,42703.0,10.0,0.0,0.0,40.0,Local-gov,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,1
56.0,135458.0,9.0,0.0,0.0,40.0,Private,HS-grad,Divorced,Tech-support,Not-in-family,Black,Female,United-States,0
48.0,83444.0,9.0,7298.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
21.0,276709.0,10.0,0.0,0.0,40.0,Private,Some-college,Never-married,Sales,Other-relative,White,Female,United-States,0
72.0,45612.0,12.0,0.0,0.0,16.0,Local-gov,Assoc-acdm,Divorced,Prof-specialty,Unmarried,Black,Female,United-States,0
48.0,67229.0,14.0,0.0,0.0,40.0,Local-gov,Masters,Separated,Adm-clerical,Unmarried,Black,Female,United-States,0
35.0,77146.0,9.0,2829.0,0.0,45.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,0
50.0,171338.0,10.0,99999.0,0.0,50.0,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
27.0,191515.0,14.0,0.0,0.0,45.0,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,0
47.0,208407.0,13.0,0.0,2002.0,30.0,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,0
47.0,96798.0,9.0,0.0,0.0,80.0,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
38.0,237608.0,13.0,0.0,2444.0,45.0,Private,Bachelors,Never-married,Sales,Not-in-family,White,Female,United-States,1
42.0,282069.0,9.0,0.0,0.0,40.0,Self-emp-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,0
34.0,255693.0,9.0,0.0,0.0,20.0,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,0
48.0,452402.0,16.0,0.0,0.0,15.0,Local-gov,Doctorate,Never-married,Prof-specialty,Unmarried,Black,Female,United-States,0
42.0,277488.0,15.0,15024.0,0.0,65.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
26.0,247006.0,9.0,0.0,0.0,52.0,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,0
31.0,309170.0,9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Male,United-States,0
50.0,151580.0,12.0,0.0,0.0,45.0,Private,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,0
38.0,168223.0,10.0,0.0,0.0,40.0,State-gov,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,United-States,0
44.0,462838.0,9.0,0.0,0.0,48.0,Private,HS-grad,Divorced,Handlers-cleaners,Not-in-family,White,Female,United-States,0
37.0,95654.0,6.0,0.0,0.0,35.0,Private,10th,Divorced,Exec-managerial,Unmarried,White,Female,United-States,0
24.0,91189.0,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,0
55.0,143266.0,9.0,0.0,0.0,25.0,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Male,United-States,0
33.0,162572.0,13.0,99999.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
42.0,121718.0,14.0,0.0,1902.0,60.0,Local-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
43.0,289669.0,14.0,0.0,2547.0,40.0,Private,Masters,Divorced,Prof-specialty,Unmarried,White,Female,United-States,1
30.0,27051.0,10.0,0.0,0.0,40.0,Local-gov,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,United-States,0
